sep=,
DeviceTag:,DOT5
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-01_12:12:52_764 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,794002768,10.673640,-53.944901,-148.650833,1.488488,-2.964133,-2.121451,26.847765,16.966015,10.649655
2,794019435,11.441402,-53.718922,-148.502533,1.361377,-2.975993,-1.992481,53.465622,11.889727,2.837475
3,794036102,13.186522,-53.532387,-148.727341,1.397557,-3.192435,-2.333608,94.057571,6.803493,-9.910496
4,794052769,15.870569,-53.371582,-149.279358,1.259419,-3.706441,-2.270782,134.637283,1.967959,-21.216928
5,794069436,19.145273,-53.280144,-150.117294,0.806011,-3.910781,-1.929600,156.351730,-6.222944,-29.987612
6,794086103,22.748878,-53.269108,-151.355545,0.316364,-3.806787,-1.217825,156.850235,-17.683001,-41.424591
7,794102770,26.358120,-53.263309,-153.069473,0.525218,-3.215706,-0.063828,134.311020,-27.656092,-55.780968
8,794119437,29.832685,-53.142719,-155.214172,0.482981,-2.711503,0.909020,105.590187,-32.328011,-71.088127
9,794136104,33.311859,-52.766148,-157.714096,0.294296,-1.769843,1.688777,89.178947,-30.472265,-88.498955
10,794152771,36.750366,-52.063255,-160.274124,-0.261587,-0.498342,2.155586,84.729042,-21.658228,-100.599403
11,794169438,39.800865,-51.042515,-162.422958,-1.075183,2.565801,2.498547,82.192062,-3.994461,-100.552223
12,794186105,42.256443,-49.784805,-163.644424,-1.540069,4.937517,1.505944,90.998779,23.853497,-84.462486
13,794202772,44.078804,-48.581783,-164.027832,-1.003914,4.643331,0.732815,92.088585,39.936214,-60.059418
14,794219439,45.145039,-47.651104,-163.862289,-1.147562,3.942129,0.509998,68.449600,40.076794,-36.200996
15,794236106,45.370510,-47.075550,-163.546265,-1.380870,3.442273,0.791182,24.450590,28.941422,-17.310923
16,794252773,44.748379,-46.841454,-163.249298,-1.456603,3.440709,1.106271,-27.074543,14.174551,-3.054286
17,794269440,43.419621,-46.882267,-163.044861,-1.609158,3.850765,1.467609,-70.574059,1.631616,7.980361
18,794286107,41.535461,-47.078667,-162.820435,-1.733115,4.253604,1.996555,-102.993500,-4.933963,14.980256
