sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_18:28:14_306 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,2559576364,16.748013,-63.340649,-44.713108,0.503357,-2.060299,-0.871644,-6.805815,-10.512029,15.280331
2,2559593031,16.053265,-63.671421,-44.126453,0.335822,-1.866313,-0.691102,-8.757068,-15.457714,20.507416
3,2559609698,15.189957,-64.100235,-43.401405,0.308823,-1.732024,-0.497474,-11.309244,-20.466230,25.198343
4,2559626365,14.185805,-64.619064,-42.536446,0.228868,-1.669067,-0.352733,-12.028807,-25.257114,29.439507
5,2559643032,13.081782,-65.214874,-41.539948,0.110196,-1.730344,-0.226864,-10.655921,-29.599585,32.873562
6,2559659699,11.959746,-65.865173,-40.434517,0.029870,-1.662668,0.034106,-5.509261,-32.965290,35.075676
7,2559676366,10.831119,-66.534302,-39.237331,-0.081701,-1.452821,0.290564,-0.550409,-34.455341,36.148987
8,2559693033,9.732384,-67.198051,-37.989014,-0.172165,-1.180300,0.600830,4.403240,-34.755836,35.854774
9,2559709700,8.749205,-67.817314,-36.727936,-0.389875,-0.956573,0.697335,12.369316,-32.845093,34.322208
10,2559726367,7.964387,-68.382721,-35.478416,-0.377514,-0.914197,0.701357,23.926771,-30.323400,32.375927
11,2559743034,7.365037,-68.880928,-34.259716,-0.290070,-0.660964,0.742088,33.591873,-26.896538,30.163925
12,2559759701,6.904835,-69.301300,-33.095791,-0.231049,-0.393305,0.692927,39.085667,-22.758301,27.630184
13,2559776368,6.579776,-69.648308,-31.995689,-0.202581,-0.160747,0.593968,43.773418,-18.786608,25.189919
14,2559793035,6.378413,-69.928894,-30.945606,-0.156117,0.127042,0.586175,48.506798,-15.103835,23.288048
15,2559809702,6.252292,-70.149933,-29.919167,-0.134068,0.504509,0.579223,51.784199,-11.705192,22.114216
16,2559826369,6.149641,-70.323425,-28.903997,-0.056088,0.744051,0.484669,52.628338,-8.964126,21.359093
17,2559843036,6.026365,-70.469299,-27.888531,0.010011,0.906839,0.400949,51.463898,-7.383288,21.016636
18,2559859703,5.814699,-70.598854,-26.862066,0.166392,1.043056,0.253882,46.828503,-6.464373,20.980129
19,2559876370,5.470421,-70.724556,-25.824467,0.281104,1.110918,0.132704,39.548386,-6.330736,21.025774
20,2559893037,5.004992,-70.853409,-24.807760,0.321854,1.182570,0.018641,31.141541,-6.718949,20.468868
21,2559909704,4.455336,-70.992157,-23.860023,0.298418,1.243139,-0.021212,22.223526,-7.624374,18.990259
22,2559926371,3.867932,-71.136047,-23.021873,0.203855,1.218976,-0.026952,13.779523,-8.286364,16.690617
23,2559943038,3.285867,-71.287132,-22.303631,0.191155,1.115618,-0.054269,7.329332,-9.042971,14.213215
24,2559959705,2.804814,-71.453163,-21.732132,0.121807,1.054916,0.033374,5.085104,-10.229079,11.269179
25,2559976372,2.547654,-71.635254,-21.346144,0.034102,1.104611,0.190479,7.990074,-11.433108,7.640946
26,2559993039,2.631548,-71.821541,-21.179691,-0.034248,1.212793,0.448842,15.969408,-11.892799,3.447212
27,2560009706,3.056910,-71.994484,-21.260872,-0.129806,1.357859,0.561556,22.340439,-11.311912,-1.176010
28,2560026373,3.753851,-72.137436,-21.590611,-0.174885,1.343654,0.531894,24.438173,-9.794028,-5.746058
29,2560043040,4.763237,-72.243660,-22.204926,-0.240974,1.225515,0.443903,26.915886,-8.072021,-10.935786
30,2560059707,6.069826,-72.310425,-23.090837,-0.199509,1.196339,0.409172,29.204172,-6.398258,-15.891733
31,2560076374,7.617081,-72.321777,-24.213257,-0.207946,1.318384,0.495689,30.112795,-4.001350,-20.384733
32,2560093041,9.309811,-72.264061,-25.521421,-0.198013,1.318937,0.559854,28.227901,-0.980344,-24.271585
33,2560109708,11.195651,-72.135910,-26.993710,-0.281142,1.090067,0.578781,30.475256,1.862765,-28.083216
34,2560126375,13.293136,-71.952919,-28.598812,-0.339091,0.879786,0.616444,35.663593,3.533716,-31.480448
35,2560143042,15.539673,-71.728622,-30.290659,-0.407732,0.690446,0.632840,39.765408,4.248977,-34.123737
36,2560159709,17.844355,-71.461243,-32.023746,-0.402552,0.419709,0.608858,41.040707,5.028780,-36.187717
37,2560176376,20.156401,-71.138611,-33.752937,-0.282456,0.189335,0.572567,41.872356,6.561773,-37.885803
38,2560193043,22.459581,-70.767372,-35.432247,-0.218744,0.004302,0.484701,44.374115,7.887011,-38.857536
39,2560209710,24.646193,-70.355087,-36.994030,-0.147988,-0.053513,0.555955,44.254097,9.298481,-38.605686
40,2560226377,26.635715,-69.911949,-38.403107,-0.113952,-0.151386,0.586208,41.280640,10.618639,-37.541046
41,2560243044,28.350758,-69.443069,-39.631660,-0.060097,-0.256147,0.604829,35.201138,12.217725,-35.833004
42,2560259711,29.806984,-68.963318,-40.697891,0.018830,-0.471253,0.505128,28.989428,13.196424,-33.979465
