sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-04-28_16:03:58_654 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,605965062,-49.645645,70.496246,-32.251663,0.044363,0.406750,-0.197319,5.250316,0.651145,0.702947
2,605981729,-49.668896,70.519508,-32.275688,0.055737,0.539308,-0.238213,1.468562,0.326338,1.003563
3,605998396,-49.777782,70.541733,-32.301357,-0.026152,0.494588,-0.289759,-3.574713,0.311342,0.937662
4,606015063,-49.921280,70.567535,-32.316658,-0.000773,0.359629,-0.301336,-6.239933,0.288405,1.233706
5,606031730,-50.002235,70.602760,-32.293629,0.028567,0.181966,-0.234091,-4.656607,0.064115,2.158850
6,606048397,-49.950008,70.648163,-32.198410,0.125956,0.190084,-0.096405,-0.753026,-0.641560,3.552130
7,606065064,-49.782688,70.698212,-32.035870,0.174686,0.230847,-0.129951,2.341532,-1.472295,4.623932
8,606081731,-49.577141,70.755333,-31.822374,0.104589,0.333748,-0.165380,1.745230,-1.947001,5.594333
9,606098398,-49.408943,70.816116,-31.593645,0.097288,0.288339,-0.222721,-1.364325,-2.006025,5.950875
10,606115065,-49.233795,70.876465,-31.339231,0.147174,0.100788,-0.231514,-2.407658,-2.377614,6.255218
11,606131732,-48.991390,70.935478,-31.039316,0.219303,0.042410,-0.209236,-0.958914,-3.072846,6.772993
12,606148399,-48.676617,70.992302,-30.678827,0.219828,-0.021057,-0.177447,-0.058627,-4.004853,7.454533
13,606165066,-48.290218,71.047043,-30.246496,0.161546,-0.009475,-0.230004,0.157307,-5.078168,8.295899
14,606181733,-47.898800,71.099953,-29.779810,0.116483,-0.048404,-0.302616,-1.500072,-5.577283,8.671867
15,606198400,-47.512177,71.148193,-29.298370,0.059590,-0.119353,-0.275347,-2.635189,-5.901322,8.675081
16,606215067,-47.129997,71.193665,-28.821157,0.127405,-0.236223,-0.229626,-2.668332,-5.882561,8.512659
17,606231734,-46.735367,71.229530,-28.357737,0.147526,-0.300082,-0.182005,-1.143787,-6.009293,7.931487
18,606248401,-46.328182,71.257568,-27.914316,0.096719,-0.265912,-0.086967,0.738702,-5.987559,7.353312
19,606265068,-45.919437,71.266403,-27.487539,0.083546,-0.206403,0.009831,1.777810,-6.500748,6.326588
20,606281735,-45.563217,71.251900,-27.094616,0.068693,-0.149735,-0.017921,0.547926,-6.966335,4.912715
21,606298402,-45.280926,71.217361,-26.758026,0.069263,-0.215689,-0.007308,-0.680824,-7.016396,3.331233
22,606315069,-45.030849,71.160538,-26.466076,0.063319,-0.324084,-0.047462,-0.075404,-7.345442,1.812976
23,606331736,-44.766842,71.084831,-26.194416,0.004223,-0.314379,-0.075592,1.919358,-7.875074,0.776942
24,606348403,-44.505634,70.998260,-25.953684,-0.079272,-0.274070,-0.203207,3.514159,-7.929668,-0.062700
25,606365070,-44.246292,70.910454,-25.755211,-0.102870,-0.359224,-0.330374,5.808021,-7.416389,-0.654789
26,606381737,-43.966164,70.828522,-25.582827,-0.033168,-0.267572,-0.351774,8.537503,-6.826773,-0.738760
27,606398404,-43.722878,70.753906,-25.436398,-0.032440,-0.124848,-0.406897,7.803981,-6.166400,-0.765564
28,606415071,-43.504604,70.688210,-25.301516,-0.091237,-0.159264,-0.408772,6.960913,-5.633272,-0.533154
29,606431738,-43.298481,70.631767,-25.173735,-0.150790,-0.177409,-0.453143,6.637154,-5.141776,-0.230732
30,606448405,-43.097698,70.586395,-25.065786,-0.144443,-0.279680,-0.444949,7.439972,-4.393385,-0.044745
31,606465072,-42.844460,70.548569,-24.955790,-0.167763,-0.312825,-0.376643,10.473658,-4.094627,0.310996
32,606481739,-42.533180,70.514442,-24.842501,-0.221192,-0.254872,-0.380780,13.772171,-3.977898,0.531522
33,606498406,-42.217991,70.482033,-24.733667,-0.259674,-0.109265,-0.443318,14.258786,-3.843572,0.552588
34,606515073,-41.962776,70.454735,-24.651903,-0.225934,-0.013479,-0.440141,12.192669,-3.254915,0.370968
35,606531740,-41.810852,70.426613,-24.621262,-0.165585,0.073494,-0.431190,8.886924,-2.603429,-0.412902
36,606548407,-41.763615,70.405014,-24.637472,-0.194277,0.075468,-0.377574,5.254171,-1.689491,-0.856335
37,606565074,-41.779675,70.393059,-24.684448,-0.284235,-0.014455,-0.340582,3.195011,-0.844835,-0.931303
38,606581741,-41.789326,70.392563,-24.728231,-0.352622,-0.097156,-0.376090,3.399529,-0.372870,-0.423865
39,606598408,-41.759285,70.404701,-24.772909,-0.372540,-0.183416,-0.447974,5.831672,0.202142,0.066907
40,606615075,-41.671726,70.436783,-24.828156,-0.378595,-0.213364,-0.492302,9.880250,1.234769,0.704420
41,606631742,-41.524609,70.490829,-24.882710,-0.266927,-0.095323,-0.552379,13.414459,2.208898,1.585728
42,606648409,-41.329094,70.568977,-24.912086,-0.071463,0.107645,-0.580713,14.897046,2.962566,2.915041
43,606665076,-41.119453,70.673851,-24.906765,0.062163,0.261892,-0.611385,13.780685,3.719754,4.478185
44,606681743,-40.875130,70.784622,-24.857777,0.670656,0.300797,-0.282464,13.390375,3.437643,5.343486
45,606698410,-40.312035,70.865875,-24.670721,2.179769,0.060563,0.367709,24.687284,0.364284,6.223714
46,606715077,-38.987663,70.822372,-24.185909,4.931290,-0.082232,2.632514,53.485455,-9.035168,5.934685
47,606731744,-36.334030,70.508453,-22.990561,8.493921,0.827586,5.820024,93.042458,-30.340893,7.545660
48,606748411,-32.634560,69.756248,-20.973612,10.490348,3.447469,7.764042,109.646461,-61.379795,8.610555
49,606765078,-29.088474,68.536858,-18.512625,11.016725,5.604142,8.369299,76.258156,-90.622086,7.850317
50,606781745,-26.078424,66.828468,-15.789489,11.258012,5.854933,10.049625,30.918644,-120.394966,7.781863
51,606798412,-23.308620,64.516136,-12.794421,10.704050,5.577963,11.914032,3.884514,-157.747208,9.549363
52,606815079,-20.703793,61.554607,-9.615000,8.813685,5.450477,12.836887,-12.319746,-197.876419,13.864478
53,606831746,-18.348034,58.029869,-6.388847,5.855753,4.946393,13.174833,-24.549627,-232.557159,21.354313
54,606848413,-16.104624,54.332138,-3.059728,2.562048,3.410914,13.222593,-29.968180,-245.499130,40.723820
55,606865080,-13.869772,50.226341,0.254627,-0.114356,1.803298,12.260546,-21.852579,-270.079407,54.065140
56,606881747,-12.275499,45.901505,2.998626,-2.766001,1.476406,11.912008,-25.443783,-278.326813,48.726772
57,606898414,-11.410542,41.319302,5.436515,-6.487282,0.553326,11.988626,-47.594475,-291.509949,47.469185
58,606915081,-11.098327,36.516140,7.533447,-8.026524,-1.526061,9.377974,-58.885303,-302.477142,40.007118
59,606931748,-11.005002,31.648193,9.266880,-9.591874,-3.767844,8.232916,-51.247871,-303.928955,28.797085
60,606948415,-10.548911,26.645052,10.777237,-10.886938,-5.681525,6.590038,-15.344442,-310.478424,21.868341
61,606965082,-9.540747,21.530067,12.076662,-11.315214,-6.244714,4.264002,30.084490,-315.429718,16.805176
62,606981749,-8.404887,16.345556,13.101780,-11.907973,-5.968984,2.215034,49.612297,-317.195068,9.193583
63,606998416,-7.513992,11.165628,13.852231,-11.379153,-5.939006,0.680810,44.191696,-314.750793,0.520463
64,607015083,-6.879970,6.043325,14.309224,-10.974823,-5.974228,-0.882633,35.406128,-309.238892,-11.368909
65,607031750,-6.368529,0.958615,14.512004,-10.862083,-6.228623,-2.215660,31.426439,-305.403046,-22.895876
66,607048417,-5.846815,-4.064525,14.513515,-10.233502,-6.285109,-4.387058,32.798435,-300.671631,-31.760008
67,607065084,-5.315900,-9.024862,14.292832,-9.210792,-6.170918,-6.457717,31.851250,-295.943024,-41.811249
68,607081751,-4.790001,-13.902020,13.823388,-8.225905,-5.442388,-7.519923,27.472513,-290.096252,-53.056950
69,607098418,-4.239050,-18.674122,13.132493,-7.345509,-4.592670,-7.932939,22.956232,-283.360321,-61.999180
70,607115085,-3.598189,-23.325628,12.298775,-5.830276,-3.874099,-8.958330,22.057274,-276.317780,-65.465355
71,607131752,-2.783148,-27.785692,11.304498,-4.014891,-3.214154,-9.382205,24.704102,-265.276947,-68.437180
72,607148419,-1.803839,-32.053307,10.152633,-3.031926,-2.423693,-9.741622,25.826256,-254.544922,-69.914581
73,607165086,-0.725242,-36.081051,8.869081,-1.782901,-1.449974,-9.852660,23.120438,-241.293533,-68.934654
74,607181753,0.487188,-39.910896,7.530146,-0.116981,-0.391246,-9.759245,24.837893,-230.755890,-63.611343
75,607198420,1.933596,-43.491810,6.162692,1.003075,0.382525,-8.745825,33.750416,-217.197479,-56.535427
76,607215087,3.504102,-46.749851,4.678597,1.946230,0.448811,-8.345659,32.685879,-199.334641,-53.317135
77,607231754,4.993093,-49.608974,2.902395,2.369135,0.721831,-7.772541,11.473770,-177.420044,-57.990990
78,607248421,6.199960,-52.063015,0.803069,2.537519,1.876203,-7.179113,-23.687012,-155.370087,-64.645729
79,607265088,7.458794,-54.330608,-1.386871,3.716371,2.704271,-6.327625,-28.115517,-145.508545,-61.814304
80,607281755,9.099586,-56.409550,-3.607015,4.713593,2.741378,-5.796583,-9.606724,-135.385742,-56.784889
81,607298422,10.812902,-58.291691,-5.800677,5.818642,2.519844,-5.609822,-6.470231,-124.543076,-50.248234
82,607315089,12.333036,-59.972916,-7.836512,7.651175,2.478953,-5.840582,-12.088477,-112.420921,-40.992397
