sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_18:03:02_880 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,1048096135,49.516945,57.809719,-138.616684,0.327281,0.175583,-0.638221,-1.680424,-9.469454,-1.626087
2,1048112802,49.322716,57.725815,-138.872940,0.199113,0.109854,-0.605383,2.746496,-10.549415,-1.773808
3,1048129469,49.170883,57.631718,-139.154449,0.131569,-0.056599,-0.587636,6.557682,-11.575040,-1.878847
4,1048146136,49.060307,57.537357,-139.402863,0.077305,-0.266166,-0.604464,7.346411,-10.797206,-1.208600
5,1048162803,48.991131,57.461933,-139.578262,0.159877,-0.280018,-0.476146,6.123416,-8.287248,-0.553004
6,1048179470,48.914577,57.411942,-139.673737,0.162978,-0.272668,-0.275974,1.633777,-5.347100,-0.023858
7,1048196137,48.740257,57.416027,-139.732468,0.255081,-0.259938,-0.268475,-6.091379,-2.319217,-1.694703
8,1048212804,48.329990,57.460648,-139.868622,0.486783,-0.483447,-0.296199,-16.335041,-2.574092,-5.179739
9,1048229471,47.502007,57.539913,-140.327240,0.964454,-0.030253,-0.186524,-25.080252,-8.837318,-13.700212
10,1048246138,46.237785,57.687305,-141.253387,0.991719,0.054996,-0.225693,-27.535118,-16.734058,-27.063183
11,1048262805,44.480213,57.944962,-142.640091,1.091295,-0.571158,-0.370697,-33.641685,-21.732126,-42.395138
12,1048279472,42.171417,58.423637,-143.940353,0.558793,-2.272914,-0.757915,-70.846237,-8.391956,-49.884434
13,1048296139,39.158886,59.367477,-144.303268,-0.270704,-1.586770,-1.132101,-160.715134,34.562073,-45.709637
14,1048312806,35.413612,60.869465,-143.921432,-1.050782,3.562315,-0.437737,-243.180801,77.575470,-45.804295
15,1048329473,31.019901,62.575211,-144.212875,-2.364502,9.260340,1.224419,-246.802032,80.056129,-63.275063
16,1048346140,25.826683,64.040382,-146.232208,-4.572064,10.193265,2.321503,-201.891678,50.370831,-89.933746
17,1048362807,19.365751,65.175117,-150.404221,-6.891010,9.831685,3.685448,-160.035034,20.568714,-125.397194
18,1048379474,11.587764,65.727165,-156.798462,-8.407464,8.500504,5.646379,-116.152435,-11.631754,-162.486465
19,1048396141,2.569393,65.339890,-165.148163,-8.255014,7.398256,8.594524,-83.461975,-49.509399,-202.948730
20,1048412808,-6.829744,63.810837,-174.311722,-6.241330,6.540752,11.492117,-65.609169,-83.562515,-239.094650
21,1048429475,-15.955422,61.058369,176.542221,-3.289202,5.536269,14.236193,-59.150799,-112.186134,-281.253357
22,1048446142,-23.727537,57.047096,168.538544,0.478684,4.470609,14.869648,-52.487633,-142.983841,-313.637024
23,1048462809,-30.575356,52.189331,161.582428,2.580977,2.748969,13.643690,-68.540215,-149.542404,-347.720032
24,1048479476,-37.019207,46.652760,155.265945,3.923586,2.524707,14.176195,-96.670273,-139.453476,-389.351044
