sep=,
DeviceTag:,DOT5
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-01_12:54:03_312 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,1045141893,-76.777542,54.801525,-60.066936,-1.079970,-0.840786,-0.149801,-7.890079,-16.250547,6.004937
2,1045158560,-76.516472,54.793488,-59.689091,-1.321740,-0.246881,-0.038127,-2.692127,-15.316035,2.741323
3,1045175227,-76.159058,54.723789,-59.231468,-1.686366,0.092326,-0.061582,-0.812026,-18.872396,-0.131445
4,1045191894,-75.823540,54.604675,-58.702579,-1.878213,-0.020144,-0.138912,-5.589418,-22.026613,-2.301203
5,1045208561,-75.563141,54.449436,-58.167061,-1.869321,-0.205741,-0.203219,-10.373627,-22.861265,-4.230651
6,1045225228,-75.338135,54.243927,-57.585106,-1.679849,-0.089517,-0.031716,-14.698456,-25.288742,-6.635823
7,1045241895,-75.058846,53.994568,-56.822533,-1.541168,-0.446304,-0.080103,-20.139259,-32.240616,-7.427684
8,1045258562,-74.697556,53.747986,-55.946625,-0.831636,-0.424002,-0.205605,-20.593445,-36.267670,-6.012709
9,1045275229,-74.237282,53.509819,-55.015598,-0.375740,-0.326576,-0.245811,-17.185410,-38.235531,-4.712562
10,1045291896,-73.794662,53.282677,-54.147392,-0.269222,0.043841,-0.251554,-15.086411,-36.108128,-4.366004
11,1045308563,-73.405457,53.078735,-53.396027,-0.369102,0.732073,-0.278053,-12.560082,-31.868523,-3.925188
12,1045325230,-72.964691,52.915829,-52.686863,-0.563732,0.904311,0.090371,-7.357515,-29.836573,-1.763773
13,1045341897,-72.433701,52.800499,-51.872707,-0.884257,0.564176,0.809916,-6.904174,-32.711899,2.345371
14,1045358564,-72.050781,52.719028,-51.040005,-0.624245,1.053447,0.917152,-16.623976,-32.779568,4.746267
15,1045375231,-71.666031,52.644413,-50.041718,0.247075,1.446066,0.832780,-24.374212,-38.395466,7.229885
16,1045391898,-71.326347,52.560131,-49.110008,1.075810,1.217658,0.391259,-23.855839,-36.295197,6.157444
17,1045408565,-71.143311,52.507702,-48.459053,1.278764,0.660687,-0.011526,-19.846922,-26.000317,4.840800
18,1045425232,-70.829681,52.442303,-47.726036,1.620963,-0.109667,-0.088579,-15.889901,-29.096012,5.193117
19,1045441899,-70.518333,52.383911,-46.996201,2.147768,-0.259418,-0.088108,-15.847919,-28.853701,5.711558
20,1045458566,-70.392601,52.354351,-46.481297,2.474626,-0.133667,-0.150309,-16.751839,-20.858576,4.819407
21,1045475233,-70.369148,52.349873,-46.175865,2.381727,-0.376150,-0.210047,-12.936119,-13.120954,3.686101
22,1045491900,-70.344589,52.350121,-46.062912,2.602534,-0.617272,-0.115361,-3.725394,-6.378767,1.588673
23,1045508567,-70.287926,52.371071,-46.078888,2.583146,-0.662224,-0.014288,4.325621,-1.511214,1.174041
24,1045525234,-70.107315,52.398186,-46.096375,2.268173,-0.581024,0.027067,11.831197,-1.330030,1.502192
25,1045541901,-69.807701,52.448326,-46.105518,1.997940,-0.144588,-0.117743,18.575640,-1.138319,2.902249
26,1045558568,-69.512840,52.527584,-46.133434,1.695340,0.360430,-0.416277,19.182138,0.126892,4.297721
27,1045575235,-69.216888,52.584911,-46.074017,1.476414,0.755917,-0.892198,15.087233,-3.296882,4.174880
28,1045591902,-68.959816,52.609756,-45.962952,1.463351,1.061624,-1.349121,10.289683,-5.728334,3.030925
29,1045608569,-68.812012,52.623363,-45.891113,1.384875,1.156435,-1.290707,5.602159,-4.626525,1.900559
30,1045625236,-68.820473,52.665993,-45.913540,1.444772,1.190158,-0.984432,0.718186,-0.790971,2.285056
31,1045641903,-68.974533,52.734638,-46.035286,1.585389,1.059845,-0.992596,-3.278810,3.136717,2.442254
32,1045658570,-69.195091,52.773731,-46.181885,1.302278,0.777936,-0.950006,-6.076499,3.337931,0.484548
33,1045675237,-69.434685,52.777237,-46.336376,1.040114,0.969873,-0.998015,-6.843023,2.846205,-1.585567
34,1045691904,-69.747490,52.799522,-46.600887,0.661102,1.071685,-0.867793,-5.977468,6.989753,-1.899477
35,1045708571,-70.061752,52.910339,-46.968506,0.595790,0.826375,0.184577,-1.123527,12.321271,1.863139
36,1045725238,-69.998108,53.129986,-47.116032,0.514762,0.248672,0.835858,11.039449,7.035310,10.760923
37,1045741905,-69.696014,53.494179,-47.300327,0.017322,0.176189,-0.124294,27.141270,11.261101,18.431368
38,1045758572,-69.367241,53.924873,-47.531101,-0.344844,1.407133,-0.515109,31.034502,14.245629,21.535879
39,1045775239,-69.168388,54.306126,-47.719868,-1.315873,2.296441,0.104509,21.256315,11.837852,19.236712
40,1045791906,-69.124031,54.636646,-47.888603,-1.849652,2.209075,0.666545,11.051111,10.088161,16.628273
41,1045808573,-69.322212,54.891956,-48.003880,-2.097324,1.777382,1.589334,-6.090334,6.696299,13.093102
42,1045825240,-69.674263,55.081207,-48.116211,-2.120075,0.908659,1.896759,-15.451971,5.131953,9.463565
43,1045841907,-69.989243,55.299007,-48.275635,-1.738676,0.185046,0.562760,-10.894501,7.161427,10.563489
44,1045858574,-70.291557,55.578884,-48.576950,-1.377928,-0.183474,-0.345118,-3.097322,12.882517,12.488324
45,1045875241,-70.464081,55.885624,-48.856674,-1.073654,-0.261630,-0.492161,3.669223,12.610895,14.339409
