sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_17:49:09_770 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,214979473,-1.626699,83.733871,5.231805,0.152290,0.067483,0.105803,2.519875,-2.223863,-14.764017
2,214996140,-3.379267,83.687920,3.427112,0.095552,0.047400,0.118865,2.650500,-3.252136,-11.811687
3,215012807,-4.861749,83.631538,1.915362,0.013219,-0.094381,-0.000558,1.495366,-3.662899,-10.090472
4,215029474,-6.083716,83.568642,0.652984,0.076780,-0.149511,-0.103002,2.078362,-3.973299,-8.600132
5,215046141,-7.117828,83.497299,-0.453248,0.166398,-0.107022,-0.137480,4.213770,-4.393834,-7.774647
6,215062808,-7.749707,83.417961,-1.194209,0.170035,0.051857,-0.145210,6.367531,-5.079166,-5.470311
7,215079475,-8.086845,83.321632,-1.636182,0.161683,0.106457,-0.275910,6.249802,-6.318616,-3.664948
8,215096142,-8.209291,83.218582,-1.840214,0.060239,0.186197,-0.427228,4.978207,-6.920732,-2.136420
9,215112809,-8.237211,83.109406,-1.891327,0.068421,0.264293,-0.466865,1.540662,-7.434625,-1.141097
10,215129476,-8.300963,82.996017,-1.922122,0.028155,0.185544,-0.580404,-1.847675,-7.707068,-1.042373
11,215146143,-8.393942,82.891792,-1.931814,0.007113,0.211382,-0.577690,-4.876429,-7.189538,-0.822053
12,215162810,-8.451189,82.780640,-1.846639,0.082717,0.213692,-0.491713,-8.373205,-7.686029,-0.190623
13,215179477,-8.502845,82.657677,-1.704737,0.066587,0.141689,-0.481001,-11.425923,-8.461675,0.133077
14,215196144,-8.421255,82.534470,-1.396508,0.083354,0.093353,-0.419123,-13.263356,-8.667947,1.411472
15,215212811,-8.342378,82.402534,-1.082934,0.088888,-0.116274,-0.363446,-13.756145,-9.190830,1.429926
16,215229478,-8.303900,82.271706,-0.814852,0.020433,-0.082363,-0.360023,-13.477965,-9.083437,1.131103
17,215246145,-8.058806,82.134216,-0.333651,0.052918,0.051234,-0.290127,-13.873174,-9.725551,2.869285
18,215262812,-7.791970,82.000900,0.122619,-0.051246,-0.456995,-0.338881,-11.117777,-9.446970,2.811002
19,215279479,-7.564564,81.868462,0.432231,-0.117468,-0.327629,-0.309325,-4.643520,-9.230386,1.677729
20,215296146,-7.436330,81.742172,0.636048,-0.133428,-0.059498,-0.310937,-4.212037,-8.737251,0.884567
21,215312813,-7.308621,81.622063,0.824030,-0.119867,-0.118728,-0.308032,-2.963364,-8.344837,0.784152
22,215329480,-7.250353,81.511612,0.901922,-0.115482,-0.155767,-0.401148,-0.936503,-7.664141,-0.013306
23,215346147,-7.153554,81.412445,1.027402,-0.086556,0.036078,-0.368219,-1.450358,-7.046528,0.511159
24,215362814,-7.029211,81.314697,1.204224,-0.029830,-0.084279,-0.399507,-2.825145,-7.023836,1.000977
25,215379481,-6.907760,81.220589,1.340304,-0.057276,-0.251754,-0.459178,-0.628574,-6.762791,0.698017
26,215396148,-6.794216,81.143234,1.426986,-0.066858,-0.143247,-0.462888,1.878596,-5.707317,0.384005
27,215412815,-6.762100,81.079712,1.419820,-0.065352,-0.113320,-0.448015,2.489510,-4.791292,-0.358232
28,215429482,-6.695260,81.025238,1.437178,-0.001369,-0.016784,-0.502610,3.038787,-4.279537,-0.049535
29,215446149,-6.637619,80.974281,1.446881,-0.011048,-0.073264,-0.558490,3.022702,-4.046000,-0.104577
30,215462816,-6.506673,80.934013,1.493002,-0.178708,-0.135752,-0.564714,5.212179,-3.468908,0.322278
31,215479483,-6.277678,80.905777,1.607682,-0.286714,-0.103457,-0.584980,6.960360,-2.821521,1.071514
32,215496150,-6.050906,80.908806,1.726161,-0.292357,-0.032073,-0.538724,6.743346,-0.946812,1.293896
33,215512817,-5.851506,80.941582,1.830913,-0.201655,-0.123572,-0.462547,5.904899,0.838630,1.347926
34,215529484,-5.666699,80.989777,1.880831,-0.109301,-0.260144,-0.352901,8.291452,1.810210,0.913765
35,215546151,-5.298463,81.040359,2.035423,-0.056479,-0.305912,-0.315912,13.038733,1.862204,1.899484
36,215562818,-4.710527,81.091446,2.326715,-0.128569,-0.329292,-0.336461,18.363785,1.808842,3.098955
37,215579485,-3.967464,81.149895,2.722415,-0.182859,-0.181596,-0.375432,21.132582,2.192073,4.109712
38,215596152,-3.196606,81.214027,3.154856,-0.267613,-0.055156,-0.390514,20.626749,2.575636,4.400915
39,215612819,-2.452334,81.283096,3.621936,-0.274250,-0.016320,-0.402836,18.837429,2.948173,4.332246
40,215629486,-1.750923,81.354958,4.036569,-0.276113,-0.078045,-0.421085,17.511787,3.145211,4.099183
41,215646153,-0.989849,81.429138,4.516558,-0.167842,-0.042302,-0.441575,17.555088,3.323681,4.545780
42,215662820,-0.187244,81.505028,5.024841,-0.056569,-0.070049,-0.441237,17.803619,3.475257,4.796246
43,215679487,0.623343,81.580070,5.576084,0.114597,0.046608,-0.337412,15.823932,3.498461,5.055562
44,215696154,1.316265,81.640739,6.115921,0.243290,0.077303,-0.249460,9.646868,2.691044,4.835853
45,215712821,1.847517,81.692017,6.589950,0.197559,-0.137797,-0.213785,3.805196,2.168851,4.214128
46,215729488,2.286918,81.754478,6.987901,0.063066,-0.534771,-0.146233,2.860523,2.853607,3.469913
47,215746155,2.802450,81.826897,7.319129,-0.156791,-1.160699,-0.070604,11.369208,3.439269,2.820312
48,215762822,3.607973,81.917503,7.668148,-0.393641,-1.708365,0.024810,27.721302,4.572783,2.838427
49,215779489,4.808438,82.030212,8.049455,-0.396805,-1.889920,0.078671,49.487228,5.957586,2.892641
50,215796156,6.160610,82.170784,8.250953,-0.255221,-2.099219,0.057115,69.274300,7.531460,1.067677
51,215812823,7.443641,82.339813,8.087921,0.092340,-2.620688,0.161387,86.782349,8.880000,-2.267271
52,215829490,8.501697,82.501579,7.302070,0.382082,-3.517718,0.124610,110.324242,7.727102,-7.238012
53,215846157,9.657595,82.631828,6.090037,0.386217,-4.422115,0.125337,141.565598,5.228941,-10.224970
54,215862824,11.238853,82.708031,4.685789,0.241175,-5.254495,0.483641,178.537811,1.559330,-11.060837
55,215879491,13.481128,82.674103,3.184189,-0.144297,-6.081883,0.690673,223.988373,-5.405020,-10.373204
56,215896158,16.292713,82.529747,1.289651,-0.751132,-6.631480,0.916294,281.495880,-13.060733,-11.480191
57,215912825,19.638502,82.280777,-1.109532,-1.421774,-5.951096,1.369817,343.500031,-20.971159,-12.995707
58,215929492,23.271246,81.887047,-4.015479,-1.890337,-4.994521,1.760820,390.706512,-31.614923,-13.169839
59,215946159,26.790186,81.295189,-7.467091,-2.187493,-3.998925,2.148730,416.043152,-45.779079,-11.849317
60,215962826,30.071939,80.487213,-11.506663,-2.790027,-3.585135,2.227425,436.242096,-61.620594,-10.086218
61,215979493,33.401833,79.491425,-15.996235,-3.079859,-2.687400,2.220630,465.066711,-76.101906,-7.817520
62,215996160,37.018520,78.298714,-20.540131,-3.376012,-1.129922,2.183018,484.515808,-89.342041,-1.075398
63,216012827,40.209591,76.894669,-25.218407,-1.852380,0.358378,2.433814,465.591858,-103.986534,6.007458
64,216029494,42.897091,75.258179,-29.588511,-0.901948,0.912916,2.530536,415.734558,-115.814285,18.419277
65,216046161,45.288834,73.310501,-33.275238,0.844180,1.369654,2.739503,356.447601,-126.076675,38.742931
66,216062828,47.523445,70.974831,-36.270721,1.651656,0.963531,2.413058,305.161957,-136.984772,63.905144
67,216079495,49.611477,68.065208,-38.799709,0.201989,-0.366802,1.899959,267.479767,-155.757919,96.106575
68,216096162,51.776241,64.668274,-41.036720,-0.437537,-0.583261,1.958648,252.914230,-171.160965,123.940285
69,216112829,54.026772,60.889744,-43.051273,-0.052684,-0.180973,3.157289,242.602646,-181.252731,147.758942
70,216129496,56.373520,56.784252,-44.962303,0.723394,0.018252,4.324164,239.031357,-189.708008,168.657776
71,216146163,58.698360,52.462849,-46.920391,1.697309,-0.009181,5.043658,235.426453,-196.973785,182.451035
72,216162830,60.851070,47.875942,-48.837017,2.419106,0.497312,6.771194,217.648697,-202.608963,200.854980
73,216179497,62.636620,42.994286,-50.666481,2.099443,1.230393,7.538538,185.549805,-206.957031,221.601212
74,216196164,64.160576,37.813519,-52.363312,0.687473,2.410951,7.154573,157.671204,-208.997955,243.242935
75,216212831,65.770073,32.289330,-53.845860,-0.583467,3.191777,6.495949,147.902618,-206.770981,269.491333
76,216229498,67.489861,26.398785,-55.260479,-2.203789,4.908966,4.870712,145.027908,-208.688614,295.080780
77,216246165,69.141258,20.132469,-56.503105,-0.595320,5.811266,4.568810,128.795395,-203.202225,324.068512
78,216262832,70.323135,13.677852,-57.621620,0.511292,7.416795,3.781955,90.719521,-195.093307,341.063293
79,216279499,71.167305,7.049855,-58.643562,0.534496,8.512259,2.869439,61.975742,-188.856247,355.572540
80,216296166,71.934181,0.422992,-59.607887,0.464775,7.948895,0.303678,50.053017,-181.427414,358.973969
81,216312833,73.034355,-6.039576,-60.481915,1.066711,6.630294,-1.162369,63.661324,-167.554138,354.116577
82,216329500,74.573853,-12.263909,-61.219585,2.163114,5.593201,-1.766167,85.493195,-147.082489,346.591278
83,216346167,76.430359,-18.202694,-61.816376,2.744124,5.040735,-1.491471,102.096016,-123.622017,336.505981
84,216362834,78.359962,-23.852018,-62.260090,3.537529,5.349367,-1.384993,106.290070,-99.224976,325.561493
85,216379501,80.228088,-29.129486,-62.551350,3.343922,5.012354,-1.271456,104.312416,-75.212524,308.446960
86,216396168,82.142952,-34.104389,-62.706978,2.991894,4.912676,-1.756883,109.970734,-54.609909,293.992493
87,216412835,84.264816,-38.757259,-62.802906,2.534917,4.795103,-1.573147,123.815170,-38.639286,276.931946
88,216429502,86.501434,-43.106312,-62.844776,2.256198,4.749068,-1.367535,132.435242,-23.874237,260.241455
89,216446169,88.759293,-47.132824,-62.750607,2.437337,4.417514,-1.577917,139.323471,-6.959103,241.870010
90,216462836,90.948891,-50.868408,-62.401955,2.454115,4.140330,-1.820575,146.980316,12.233746,224.508133
91,216479503,93.080269,-54.312359,-61.801437,1.746703,4.031901,-2.508464,156.305756,28.273867,206.088898
92,216496170,95.165489,-57.495720,-60.985584,0.852898,4.076894,-3.199764,165.429276,40.277836,188.892975
93,216512837,97.321083,-60.491661,-59.987980,0.631403,3.772073,-3.957404,180.392227,49.410458,175.702179
94,216529504,99.334923,-63.374035,-58.714718,0.351253,4.057127,-4.345494,187.997482,59.879940,166.277435
95,216546171,101.023468,-66.180473,-57.079899,0.490731,3.873673,-4.492322,189.799698,70.209839,158.704941
96,216562838,102.152832,-68.891525,-54.813927,0.833135,3.578596,-4.397227,193.154465,82.922493,149.243225
97,216579505,102.438583,-71.495071,-51.576508,0.746583,3.590467,-4.396182,199.659286,96.974068,138.897766
98,216596172,101.562462,-73.950264,-47.096588,0.340977,3.791761,-4.613545,203.869339,108.142738,127.703705
99,216612839,99.131355,-76.171890,-40.846935,0.573360,3.703883,-5.059062,216.236328,118.477501,113.865730
100,216629506,94.442871,-78.088440,-32.352783,-0.822118,3.467412,-4.672745,215.348038,125.747238,100.720993
101,216646173,86.495201,-79.576630,-20.391132,0.148825,3.286386,-5.151576,227.108734,139.094452,87.885193
102,216662840,74.704384,-80.461990,-4.403090,-0.826474,2.938594,-5.692122,237.227737,154.572281,79.142006
103,216679507,61.413189,-80.481056,13.446671,-1.113455,2.162016,-6.459281,258.675659,163.065948,67.147980
104,216696174,49.910690,-79.643318,30.092953,-0.981500,1.753255,-7.502842,293.580231,169.616470,55.888954
105,216712841,41.471382,-78.084755,44.106606,-1.797594,1.756971,-7.645612,318.562683,180.499969,46.743233
106,216729508,35.959885,-75.923424,55.289623,-1.794051,1.280225,-6.894213,323.031708,194.675140,36.768799
107,216746175,33.133976,-73.304367,63.748821,-1.722738,1.025138,-6.589732,319.734955,205.120483,21.819012
108,216762842,32.239780,-70.396080,70.021759,-2.684895,0.679883,-6.720600,303.898956,209.640350,4.332197
109,216779509,32.765991,-67.332779,74.572121,-2.601550,0.202894,-7.202416,286.125092,207.449799,-15.929969
110,216796176,34.270859,-64.164566,77.889709,-2.034684,0.020827,-7.485662,271.682922,203.203720,-37.063625
111,216812843,36.419281,-60.837990,80.444191,-1.704453,-0.087611,-7.570152,264.761932,203.314682,-58.052395
112,216829510,39.012783,-57.269005,82.548561,-1.333186,-0.353069,-7.562113,263.815521,208.669052,-79.990326
113,216846177,42.110645,-53.463394,84.374939,-0.759853,-0.815648,-7.742836,275.942017,213.487335,-101.565887
114,216862844,45.843201,-49.441223,85.921646,-0.414340,-1.454917,-8.272601,296.453888,213.314880,-126.387558
115,216879511,49.939465,-45.164757,87.257683,-0.623198,-2.935100,-7.812469,304.594452,211.810837,-154.383286
116,216896178,54.104988,-40.601238,88.448021,-0.806183,-4.414364,-7.635945,298.457428,209.120911,-184.101898
117,216912845,58.168377,-35.794018,89.496223,-0.197235,-5.892641,-6.578723,282.622803,201.064362,-212.424973
118,216929512,61.881542,-30.825054,90.406799,1.236982,-6.830574,-4.858681,252.748123,187.740021,-235.860336
119,216946179,64.910721,-25.757738,91.197815,1.657899,-7.182353,-4.612489,204.246475,172.679962,-253.482880
