sep=,
DeviceTag:,DOT1
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-03-17_10:09:21_364 GMT+1
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,412187913,37.501583,-4.798707,-176.797424,0.117794,0.957915,-0.257631,6.918892,20.939037,2.388023
2,412204580,37.586731,-4.585740,-176.587402,0.137185,1.167426,-0.042071,5.287038,17.962843,2.127156
3,412221247,37.632771,-4.416436,-176.426147,0.039762,1.212884,-0.072533,2.676062,14.109694,1.398422
4,412237914,37.678165,-4.288339,-176.317932,-0.123753,1.199659,-0.282522,2.376174,10.214239,0.387949
5,412254581,37.761051,-4.197656,-176.250854,-0.258096,1.133031,-0.368546,4.438035,6.932776,-0.195476
6,412271248,37.903233,-4.127704,-176.231812,-0.349528,1.093999,-0.372681,7.783899,4.185250,-1.717831
7,412287915,38.079044,-4.075486,-176.253128,-0.336569,0.998141,-0.244605,9.633985,1.855955,-2.976632
8,412304582,38.227608,-4.039793,-176.293655,-0.349015,0.785993,-0.002795,7.922144,0.356702,-3.274290
9,412321249,38.300484,-4.013575,-176.332947,-0.357666,0.592734,0.085093,3.390615,-0.050419,-2.865318
10,412337916,38.313000,-3.995531,-176.360886,-0.296926,0.517070,-0.039033,-0.181197,-0.016277,-2.028013
11,412354583,38.302876,-3.988744,-176.369141,-0.281608,0.457794,-0.109366,-1.454199,0.184354,-0.684922
12,412371250,38.291260,-3.989917,-176.357071,-0.326650,0.298090,-0.128816,-1.456389,0.562961,0.565151
13,412387917,38.273064,-3.992973,-176.324265,-0.404914,0.152322,-0.226852,-1.764036,1.243106,1.609201
14,412404584,38.246929,-3.989927,-176.275406,-0.464967,0.072502,-0.306342,-2.173263,2.125950,2.137872
15,412421251,38.207199,-3.979486,-176.198822,-0.517357,-0.021596,-0.365251,-2.872413,3.500801,3.167593
16,412437918,38.137192,-3.963957,-176.092117,-0.491803,-0.041539,-0.337264,-4.565657,4.852308,4.398335
17,412454585,38.027142,-3.946225,-175.963684,-0.466724,-0.061191,-0.380344,-6.881009,5.752941,5.348260
18,412471252,37.892605,-3.928884,-175.817780,-0.493645,-0.131030,-0.518310,-8.280077,6.366366,6.198526
19,412487919,37.762970,-3.909754,-175.652618,-0.581064,-0.241181,-0.691772,-7.908912,7.145825,7.058576
20,412504586,37.660542,-3.894591,-175.464996,-0.530338,-0.356801,-0.703411,-6.189889,7.767216,8.282198
21,412521253,37.576263,-3.884364,-175.259354,-0.364374,-0.419547,-0.513176,-5.030247,8.177891,9.328376
22,412537920,37.478954,-3.881061,-175.052704,-0.206022,-0.548187,-0.352369,-5.810155,7.871243,9.643015
23,412554587,37.352566,-3.885642,-174.855484,-0.130219,-0.632888,-0.303084,-7.595939,7.133815,9.498061
24,412571254,37.218121,-3.902617,-174.671906,-0.070804,-0.574194,-0.351395,-8.135303,6.024873,9.314634
25,412587921,37.120193,-3.933766,-174.497955,-0.065143,-0.574665,-0.443282,-5.982349,4.980220,9.383199
26,412604588,37.075722,-3.972666,-174.332794,-0.042776,-0.527420,-0.429361,-2.807076,4.279160,9.250151
27,412621255,37.062138,-4.017102,-174.168289,0.052250,-0.523791,-0.354033,-0.950859,3.984434,9.421552
28,412637922,37.050732,-4.062121,-174.006058,0.102209,-0.441290,-0.305340,-0.825267,3.871291,9.336057
29,412654589,37.019604,-4.108793,-173.842514,0.079562,-0.322758,-0.325689,-1.996716,3.834037,9.460546
30,412671256,36.966949,-4.155347,-173.669266,0.042069,-0.308959,-0.385087,-3.239495,4.180244,9.922767
31,412687923,36.895199,-4.192114,-173.493958,-0.010043,-0.161902,-0.515559,-4.370796,4.711925,9.674542
32,412704590,36.825905,-4.217159,-173.327194,-0.098744,-0.041933,-0.599331,-4.255488,4.954670,8.850223
33,412721257,36.766911,-4.236026,-173.172470,-0.135628,0.066751,-0.566961,-3.686385,4.809446,8.057073
34,412737924,36.709911,-4.257875,-173.036407,-0.083337,0.175486,-0.476582,-3.644368,3.988468,7.273900
35,412754591,36.630981,-4.284998,-172.931061,-0.045476,0.121464,-0.407310,-5.095430,2.627857,5.994532
36,412771258,36.528564,-4.322025,-172.864090,-0.070942,0.001085,-0.431623,-6.672327,0.771743,4.509661
37,412787925,36.434937,-4.367947,-172.821335,-0.113112,-0.090803,-0.434705,-6.252765,-0.527826,3.663161
38,412804592,36.362358,-4.419554,-172.800644,-0.130970,-0.143759,-0.515882,-5.089898,-1.590600,2.804085
39,412821259,36.317425,-4.478132,-172.786591,-0.109006,-0.276547,-0.394631,-3.461403,-2.166591,2.729808
40,412837926,36.236485,-4.548170,-172.779358,0.000739,-0.330253,-0.287731,-5.655055,-2.965670,2.805635
41,412854593,36.128872,-4.629999,-172.780518,0.040761,-0.363677,-0.386836,-7.296074,-3.837475,2.815713
42,412871260,36.022987,-4.723654,-172.782562,0.042310,-0.414614,-0.483250,-7.199232,-4.449465,3.182590
