sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_18:35:13_202 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,2978484742,-178.988235,70.169792,-80.418526,-0.519728,-0.883090,-0.180688,6.430480,17.610077,2.310608
2,2978501409,-178.947113,69.921768,-80.473480,-0.459247,-0.965707,-0.279467,6.996992,13.813190,0.739023
3,2978518076,-178.839172,69.756943,-80.409531,-0.378548,-0.906321,-0.306917,4.303428,8.775303,-1.632272
4,2978534743,-178.701431,69.699127,-80.239075,-0.286908,-0.869404,-0.347092,0.101305,2.302524,-3.737712
5,2978551410,-178.595291,69.706154,-80.043610,-0.226929,-0.902241,-0.368227,-3.201075,-1.606608,-4.178930
6,2978568077,-178.542206,69.697670,-79.884804,-0.194566,-0.868387,-0.382813,-4.321772,-0.665533,-3.440502
7,2978584744,-178.530319,69.646027,-79.777008,-0.178295,-0.723972,-0.322072,-3.920395,1.945970,-2.450290
8,2978601411,-178.554428,69.560379,-79.728722,-0.163359,-0.579830,-0.258037,-2.727561,4.018639,-1.264704
9,2978618078,-178.600159,69.460312,-79.728249,-0.052827,-0.410556,-0.227962,-1.339839,4.906888,-0.285466
10,2978634745,-178.652893,69.410187,-79.736763,0.049241,-0.160976,-0.147615,-1.251616,1.915965,-0.018761
11,2978651412,-178.698227,69.463745,-79.711189,0.123425,0.066683,0.008101,-2.723552,-4.321093,-0.591858
12,2978668079,-178.733932,69.619293,-79.657425,0.163951,0.262555,0.057858,-3.731246,-10.448102,-1.044614
13,2978684746,-178.764542,69.866600,-79.577766,0.036493,0.582676,0.140141,-4.888522,-15.966039,-1.457838
14,2978701413,-178.809082,70.137794,-79.495102,-0.236781,0.758233,0.153882,-5.898753,-17.394220,-1.477688
15,2978718080,-178.873917,70.369926,-79.429771,-0.525821,0.761962,0.076963,-6.146259,-15.040751,-1.169157
16,2978734747,-178.996521,70.533073,-79.427742,-0.630712,0.679789,-0.121013,-6.038825,-10.875069,0.012377
17,2978751414,-179.140121,70.628586,-79.434975,-0.699712,0.508522,-0.284493,-6.772820,-6.810213,0.108182
18,2978768081,-179.260834,70.653679,-79.391739,-0.640069,0.073976,-0.419551,-8.253144,-2.597589,-0.969082
19,2978784748,-179.327896,70.558609,-79.290581,-0.504075,-0.181762,-0.514432,-8.321146,4.590598,-2.221928
20,2978801415,-179.286819,70.382011,-79.063972,-0.258740,0.004247,-0.496642,-8.911585,9.461511,-4.806201
21,2978818082,-179.082535,70.186501,-78.634247,0.139605,0.424450,-0.352079,-10.580028,10.524891,-9.000184
22,2978834749,-178.740646,70.021912,-78.064262,0.631014,0.612667,-0.341228,-10.206429,8.573380,-11.958800
23,2978851416,-178.360229,69.884651,-77.509483,1.016110,0.788656,-0.509226,-7.009446,6.865752,-11.748042
24,2978868083,-178.112442,69.741615,-77.161865,1.124984,0.998041,-0.706297,-3.275789,7.278421,-7.590736
25,2978884750,-178.155716,69.617897,-77.156143,1.122751,1.039083,-0.926581,-1.483680,6.342020,-0.489677
26,2978901417,-178.410019,69.527519,-77.391304,1.038715,0.777834,-0.816553,-0.604345,4.495574,4.634011
27,2978918084,-178.759109,69.401741,-77.718224,0.915819,0.421046,-0.595911,-1.145708,6.644685,6.568692
28,2978934751,-179.090286,69.220474,-78.039398,0.405537,0.274939,-0.085104,-0.411046,9.933064,6.481918
29,2978951418,-179.467773,69.014122,-78.457405,0.009267,-0.009050,0.008396,2.213624,11.423893,8.662470
30,2978968085,-179.899200,68.829880,-78.972961,-0.122844,-0.103215,-0.032192,4.406662,10.046288,10.942504
31,2978984752,179.690811,68.751892,-79.426247,0.081354,0.092961,-0.046890,2.185168,3.594136,9.727483
32,2979001419,179.363785,68.724487,-79.747444,0.092826,0.125301,0.029157,-0.233767,0.518676,6.879655
33,2979018086,179.101608,68.661034,-79.970039,0.043112,-0.058940,-0.061160,-1.856652,2.677417,4.783075
34,2979034753,178.904114,68.437096,-80.165169,0.434149,-0.813806,-0.252155,0.474712,12.292674,4.392535
35,2979051420,178.812271,68.070061,-80.355865,0.099535,-0.527745,-0.012358,6.546725,20.866180,4.557025
36,2979068087,178.880997,67.831146,-80.052834,0.570680,0.373003,-0.066702,-11.302668,13.398641,-6.657812
37,2979084754,179.131973,67.583565,-79.460411,0.238107,-0.125725,-0.032573,-16.403650,14.016099,-13.344617
38,2979101421,179.504333,67.381554,-78.791435,0.077923,-0.587938,-0.047079,-13.305311,11.235794,-15.346069
39,2979118088,179.996674,67.200111,-78.030739,1.011278,0.463052,-0.022767,-11.134564,9.891098,-17.693668
40,2979134755,-179.376877,67.107651,-77.167717,0.865728,0.140820,0.309435,-8.704337,4.370014,-20.254030
41,2979151422,-178.712585,67.143097,-76.356010,0.720091,0.228655,0.370147,-3.587179,-3.509278,-19.010195
42,2979168089,-178.250183,67.412804,-75.723038,0.112799,0.898464,0.062479,-5.865025,-17.634827,-14.353307
43,2979184756,-178.046219,67.816612,-75.295334,-0.082011,0.606468,0.031772,-10.062580,-25.597137,-9.100539
44,2979201423,-178.116394,68.210030,-75.135902,-0.550077,-0.121608,-0.136712,-11.652772,-24.776459,-2.905550
45,2979218090,-178.331467,68.436584,-75.118362,-0.752925,-0.603618,-0.311622,-12.452500,-14.659995,-0.083779
46,2979234757,-178.588623,68.512497,-75.055840,-0.974931,-0.713632,-0.396570,-17.488245,-5.654675,-1.373214
47,2979251424,-178.859314,68.516075,-74.900795,-0.774013,-0.638523,-0.901318,-23.466721,-1.355747,-3.525326
48,2979268091,-178.986328,68.492821,-74.524567,-0.059225,-0.463339,-1.444544,-27.191263,0.173623,-8.421967
49,2979284758,-178.874161,68.525063,-73.875771,0.548911,-0.203251,-1.752703,-28.058350,-3.268499,-14.349603
50,2979301425,-178.641357,68.551582,-73.101707,0.947561,-0.238916,-1.707570,-27.824217,-3.029187,-17.080996
51,2979318092,-178.396667,68.490532,-72.377434,1.130632,-0.163849,-1.589861,-24.325640,2.182497,-16.126238
52,2979334759,-178.272995,68.301689,-71.859177,1.252791,-0.063790,-1.091806,-20.061602,9.919992,-11.897881
53,2979351426,-178.249649,67.969032,-71.572136,1.390240,-0.074312,-0.338698,-13.149906,18.685995,-7.138389
54,2979368093,-178.287155,67.463921,-71.545036,1.407184,-0.204171,0.341093,-2.327792,29.201490,-1.652319
55,2979384760,-178.452332,66.825912,-71.869125,1.371598,-0.461292,0.692536,9.439501,37.405464,6.344344
56,2979401427,-178.818710,66.239182,-72.546646,1.318158,-0.756005,0.648067,16.731924,34.504284,15.230048
57,2979418094,-179.399750,65.846260,-73.482483,1.276282,-0.821164,0.309106,17.873682,22.849165,22.317339
58,2979434761,179.874084,65.766518,-74.554878,1.155371,-0.760228,-0.083510,16.543587,3.815044,26.237402
