sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_17:43:39_107 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,1417812643,40.631927,88.473129,105.997246,0.191169,0.795470,0.678294,1.230250,-7.635529,-19.273058
2,1417829310,24.167099,88.550308,89.582359,0.168265,0.707209,0.531536,-2.056475,-10.877600,-24.242607
3,1417845977,4.634512,88.463547,70.155708,0.233798,0.659535,0.223887,-5.481675,-13.550755,-28.288445
4,1417862644,-12.802011,88.168594,52.887333,0.183470,0.497698,-0.174258,-9.120546,-16.239155,-31.759117
5,1417879311,-25.596256,87.726692,40.286415,0.213897,0.216997,-0.572268,-10.615205,-16.924940,-34.364487
6,1417895978,-35.334846,87.235939,30.795279,0.034456,0.099798,-0.847647,-13.921675,-13.565208,-36.561783
7,1417912645,-42.533504,86.675987,23.923512,-0.044865,0.010927,-1.193623,-18.739843,-13.307696,-38.216877
8,1417929312,-47.562382,86.095703,19.253544,0.018717,-0.142484,-1.257265,-20.644646,-13.070480,-37.205929
9,1417945979,-51.471638,85.517784,15.712403,0.262548,-0.067873,-1.193818,-21.207766,-11.681263,-36.548862
10,1417962646,-54.790298,84.932838,12.773524,0.079111,-0.039844,-1.167029,-21.973402,-10.321591,-36.988132
11,1417979313,-57.987453,84.359688,9.955207,-0.525988,-0.096586,-1.336541,-22.042923,-6.906446,-37.477917
12,1417995980,-61.540161,83.858223,6.718782,-1.068619,-0.420459,-1.475012,-18.584452,1.055038,-36.135567
13,1418012647,-64.938011,83.390846,3.660274,-1.476725,-0.460926,-1.411380,-20.069559,4.553868,-34.317154
14,1418029314,-67.576797,83.046646,1.291942,-1.295809,-0.620121,-1.325136,-15.805075,6.020471,-25.773546
15,1418045981,-69.676682,82.940002,-0.664958,-0.715453,-0.863227,-1.261268,-8.052576,9.975240,-11.305559
16,1418062648,-71.444748,83.123085,-2.389434,0.179147,-0.642925,-1.009625,-1.978390,14.458949,6.046401
17,1418079315,-72.870384,83.559593,-3.875618,0.667905,-0.740420,-0.982895,4.434460,16.831642,21.629490
18,1418095982,-74.222214,84.150314,-5.379146,0.806875,-0.582773,-0.891912,9.979172,18.260822,31.112799
19,1418112649,-75.034073,84.778091,-6.349258,0.914815,0.233507,-0.560990,10.611854,14.357846,34.686958
20,1418129316,-75.109154,85.403809,-6.626143,0.644986,0.167359,-0.212022,13.430587,9.999413,35.753162
21,1418145983,-75.887497,86.024475,-7.659081,0.270593,0.198891,-0.029154,16.502542,12.774362,34.762466
22,1418162650,-77.713989,86.601196,-9.732419,-0.173019,0.281979,0.114080,15.921851,14.647140,31.682949
23,1418179317,-79.576309,87.056564,-11.826503,-0.399274,-0.230668,0.519016,15.095531,11.157500,25.250719
24,1418195984,-80.447113,87.381020,-12.922541,-0.192317,-0.148648,0.950346,14.823616,5.483709,18.466030
25,1418212651,-79.855385,87.597923,-12.508327,0.024148,0.499485,1.375811,12.044313,0.108822,12.850063
26,1418229318,-77.561470,87.672073,-10.322968,0.119708,1.021832,1.942494,8.025582,-5.483425,5.296074
27,1418245985,-73.468239,87.579819,-6.260895,0.221987,1.251995,1.814298,3.485486,-12.206429,-2.925254
28,1418262652,-69.205544,87.346863,-1.933156,-0.141066,1.147089,1.254754,-2.233840,-16.396694,-9.640697
29,1418279319,-67.232330,87.039848,0.171382,-0.279827,0.649969,0.487736,-6.315397,-13.606050,-14.909048
30,1418295986,-67.630165,86.677994,-0.029519,-0.021124,0.527384,-0.051777,-10.399317,-8.740314,-20.403761
31,1418312653,-69.404282,86.237038,-1.528255,0.171453,0.272102,-0.234612,-15.256782,-5.530684,-26.753965
32,1418329320,-71.641045,85.660362,-3.409305,0.270340,0.217819,-0.217346,-20.197985,-5.032272,-35.381821
33,1418345987,-73.875992,84.939957,-5.200654,0.271176,-0.079198,-0.272049,-25.533957,-5.412755,-43.984043
34,1418362654,-75.823715,84.128250,-6.643294,0.391035,-0.364524,-0.610496,-29.274445,-5.786297,-49.263687
35,1418379321,-77.794930,83.289345,-8.080246,0.638947,-0.566493,-1.011748,-31.152769,-3.308883,-51.268776
36,1418395988,-79.989899,82.461258,-9.701587,0.622261,-0.693232,-1.474672,-33.751377,1.245197,-51.184635
37,1418412655,-82.418228,81.678459,-11.540907,0.603126,-0.819733,-1.603905,-34.976768,6.838697,-48.851101
38,1418429322,-84.789314,80.911423,-13.289911,0.667263,-0.738456,-1.533396,-37.120258,9.628523,-47.615055
39,1418445989,-87.328781,80.138954,-15.175627,0.807535,-0.676710,-1.560692,-39.355415,14.365616,-47.629253
40,1418462656,-90.166153,79.322922,-17.355270,0.715288,-0.965919,-1.562861,-40.145473,21.205971,-49.565845
41,1418479323,-93.447647,78.409698,-19.976843,0.544560,-1.158005,-1.396801,-41.135048,31.051020,-53.902687
42,1418495990,-96.956261,77.318443,-22.822227,0.329497,-1.047069,-1.212494,-42.185989,40.641041,-62.043095
43,1418512657,-99.901917,76.066414,-25.111576,-0.105418,-0.987705,-0.793323,-41.649120,41.247227,-69.774025
44,1418529324,-102.171143,74.833900,-26.797855,-0.405333,-0.532218,-0.409827,-36.803978,38.061398,-67.817421
45,1418545991,-104.094322,73.703186,-28.290066,-0.061751,-0.083666,0.230964,-27.800961,38.013130,-60.663712
