sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_18:21:21_513 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,2146718107,-113.625702,16.944452,-69.768852,0.168646,-0.324398,-0.071271,-3.767142,3.310858,-1.573465
2,2146734774,-113.748230,16.901819,-69.865120,0.305299,-0.295827,0.157569,-4.215928,4.984828,-0.111159
3,2146751441,-113.844620,16.861790,-70.000778,0.403761,-0.305208,0.201689,-1.965416,6.991736,0.956999
4,2146768108,-113.938911,16.835976,-70.178230,0.565765,-0.216283,0.340894,-1.119506,8.840117,2.724097
5,2146784775,-114.018250,16.824808,-70.403740,0.668925,-0.199216,0.366585,0.606848,11.001652,4.665553
6,2146801442,-114.075844,16.829205,-70.676247,0.735415,-0.172172,0.335947,2.723240,13.081497,6.633815
7,2146818109,-114.100708,16.844412,-70.989174,0.808327,-0.143274,0.241549,5.388988,14.928847,8.184336
8,2146834776,-114.085686,16.871977,-71.349380,0.931020,-0.124770,0.338660,8.606310,17.104527,9.972083
9,2146851443,-114.004913,16.924017,-71.767616,1.149633,-0.040692,0.560808,13.573121,19.551666,12.654469
10,2146868110,-113.841805,17.024094,-72.289429,1.335459,0.051164,0.616989,20.352869,23.837095,17.652987
11,2146884777,-113.608017,17.158871,-72.935760,1.185155,0.010646,0.289877,26.842081,29.582537,22.340681
12,2146901444,-113.352196,17.321310,-73.698441,0.944715,-0.076666,0.190147,30.322830,35.106827,26.377087
13,2146918111,-113.061203,17.494272,-74.550301,0.755773,-0.252887,0.231337,34.153496,39.640907,28.781973
14,2146934778,-112.770309,17.686062,-75.472649,0.716341,-0.339438,0.251918,35.575790,43.018898,31.168285
15,2146951445,-112.562286,17.891985,-76.460625,0.841754,-0.366391,0.197083,31.984724,46.234978,33.182648
16,2146968112,-112.483528,18.110540,-77.512352,0.822622,-0.370433,0.115289,25.613617,49.326954,35.133389
17,2146984779,-112.518295,18.337166,-78.603706,0.716458,-0.488990,0.029106,19.772709,51.172832,36.397831
18,2147001446,-112.651337,18.580444,-79.729347,0.527344,-0.605011,0.030215,14.778110,52.458267,38.113998
19,2147018113,-112.844498,18.831133,-80.881104,0.317216,-0.757310,0.006163,11.943129,53.464256,39.217258
20,2147034780,-113.070778,19.086821,-82.053185,0.185912,-0.828191,0.000651,10.636239,54.176746,40.104862
21,2147051447,-113.301384,19.349136,-83.249924,0.085882,-0.860675,0.062026,11.161557,55.045872,41.201283
22,2147068114,-113.488197,19.624001,-84.472298,-0.003238,-0.871494,0.021920,14.615965,55.826687,42.630657
23,2147084781,-113.613663,19.910114,-85.727859,-0.134434,-0.794593,0.007819,19.306532,57.047421,44.106300
24,2147101448,-113.668846,20.199802,-87.010506,-0.378183,-0.708812,-0.031476,24.433077,58.173050,44.955368
25,2147118115,-113.664864,20.482191,-88.302452,-0.537846,-0.627799,-0.113294,28.535666,58.688564,44.738537
26,2147134782,-113.634521,20.742567,-89.617706,-0.615245,-0.474236,-0.204323,30.951900,60.312485,43.983852
27,2147151449,-113.590355,20.962954,-90.945625,-0.776812,-0.395454,-0.178894,32.361782,61.846066,41.983170
28,2147168116,-113.561203,21.141287,-92.241882,-1.034052,-0.316950,-0.246411,31.035776,61.169125,38.880562
29,2147184783,-113.574692,21.272652,-93.470016,-1.243834,-0.258555,-0.303418,27.197071,58.739025,34.733353
30,2147201450,-113.617989,21.364428,-94.585266,-1.412135,-0.133614,-0.302499,23.081972,53.843777,30.038975
31,2147218117,-113.705620,21.419590,-95.560265,-1.596836,0.003005,-0.411554,17.436661,47.483730,24.929766
32,2147234784,-113.842903,21.423124,-96.379662,-1.719105,0.110882,-0.562815,11.079182,40.719593,18.680470
33,2147251451,-114.030823,21.377672,-97.038406,-2.009413,0.128041,-0.528030,4.513933,33.661549,12.470950
34,2147268118,-114.238014,21.292904,-97.514473,-2.298140,0.269702,-0.367104,-0.664677,25.277956,6.267385
35,2147284785,-114.464722,21.183638,-97.789886,-2.597775,0.451506,-0.385781,-6.233484,15.650380,0.404508
36,2147301452,-114.702660,21.042358,-97.830299,-3.058160,0.573254,-0.435090,-12.008202,4.494641,-6.743623
37,2147318119,-114.933929,20.866236,-97.607819,-3.430949,0.697798,-0.374474,-17.239943,-7.973530,-14.806091
38,2147334786,-115.101746,20.655491,-97.128098,-3.780235,0.747956,-0.240346,-18.845463,-20.138741,-22.826820
39,2147351453,-115.159981,20.406689,-96.358208,-3.914387,0.701563,-0.204979,-18.250336,-33.926647,-31.879112
40,2147368120,-115.112938,20.120495,-95.263657,-4.033324,0.560647,-0.075225,-18.457884,-49.585945,-41.713802
41,2147384787,-114.946045,19.820364,-93.810898,-4.021552,0.304298,0.135411,-18.271421,-67.722137,-50.981281
42,2147401454,-114.700653,19.510719,-91.986969,-3.976609,0.092432,0.024574,-20.598640,-86.845863,-60.135002
43,2147418121,-114.445145,19.186573,-89.786919,-3.841640,-0.177029,-0.084855,-26.874762,-106.296959,-69.496574
44,2147434788,-114.213127,18.842188,-87.216675,-3.679344,-0.552458,-0.195131,-34.771381,-125.460045,-78.917526
45,2147451455,-114.012238,18.477524,-84.301224,-3.469345,-0.982533,-0.143426,-42.339024,-143.455597,-87.707321
46,2147468122,-113.829559,18.106052,-81.070602,-3.187779,-1.416366,-0.021939,-48.280617,-160.322922,-95.037010
47,2147484789,-113.634682,17.733906,-77.553864,-2.971091,-1.809601,0.160419,-51.613873,-175.929199,-101.288437
48,2147501456,-113.389778,17.382757,-73.795357,-2.590718,-2.231688,0.403510,-51.697269,-189.874725,-105.149925
49,2147518123,-112.979958,17.065390,-69.842911,-1.849196,-2.470691,0.642021,-43.978561,-201.846924,-106.749153
50,2147534790,-112.288658,16.771767,-65.762550,-1.226354,-2.567154,0.667073,-28.102657,-210.526443,-106.479019
