sep=,
DeviceTag:,DOT5
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-01_12:41:44_431 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,306260449,-72.631325,-11.306910,138.851593,0.219011,1.006747,0.185390,-28.243090,21.813175,-3.189052
2,306277116,-73.149002,-11.204847,138.562439,0.485109,0.795564,-0.077494,-34.145050,15.449610,0.984179
3,306293783,-73.684769,-11.079425,138.345749,0.722497,0.591869,-0.081049,-34.350861,11.763346,3.710868
4,306310450,-74.090454,-10.941720,138.145432,0.790259,0.147283,-0.129726,-26.323397,11.019452,4.801427
5,306327117,-74.281441,-10.795365,137.931519,0.814660,-0.007964,-0.040482,-13.563131,11.910478,5.149523
6,306343784,-74.277191,-10.623034,137.710159,0.551629,-0.504858,-0.210109,-1.893830,12.753489,6.550473
7,306360451,-74.219475,-10.402028,137.542282,0.387239,-0.764522,-0.407893,1.943909,10.517727,10.204151
8,306377118,-74.221130,-10.144925,137.448624,0.200142,-0.552136,-0.268891,-0.785619,6.899829,13.468290
9,306393785,-74.272514,-9.876159,137.341904,0.073485,-0.168786,-0.055774,-3.880174,7.828829,13.933646
10,306410452,-74.336342,-9.611688,137.150970,-0.400469,-0.131026,0.221925,-5.455666,12.543086,12.347956
11,306427119,-74.396149,-9.334163,136.860825,-0.528633,0.102348,0.336650,-6.143460,18.408167,11.535678
12,306443786,-74.524338,-9.032209,136.473297,-0.695128,0.340995,0.444619,-11.092254,24.353685,11.436240
13,306460453,-74.787704,-8.711570,136.048187,-0.579971,0.579249,0.418934,-19.426678,26.779173,12.021814
14,306477120,-75.218735,-8.350449,135.640060,-0.660372,0.770937,0.277276,-29.184883,26.385120,14.806698
15,306493787,-75.725395,-7.939409,135.163300,-0.744470,1.083190,0.530233,-34.142437,30.986061,16.920307
16,306510454,-76.225273,-7.482738,134.574112,-0.660741,1.112436,0.388716,-34.424538,38.021511,18.251486
17,306527121,-76.771797,-7.015281,133.972900,-0.453673,1.120519,-0.019322,-37.028160,38.739521,19.084028
18,306543788,-77.402283,-6.592579,133.422379,0.012318,1.445531,-0.188528,-41.426311,35.031483,17.565626
19,306560455,-77.999641,-6.290087,132.854538,-0.003836,2.075305,0.470418,-39.341694,34.341370,10.702956
