sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_18:26:02_682 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,2427957065,6.510581,-67.629074,-30.471605,-0.413913,0.466185,0.308422,-40.150330,19.071749,-30.273428
2,2427973732,6.852006,-67.223480,-31.760147,-0.435183,0.362586,0.277201,-49.495102,19.647127,-32.348083
3,2427990399,7.135370,-66.807411,-33.095200,-0.397610,0.203626,0.342470,-55.332451,19.895502,-34.126534
4,2428007066,7.421658,-66.371307,-34.474976,-0.324098,0.071455,0.354775,-57.383205,20.706308,-35.982651
5,2428023733,7.735617,-65.922012,-35.890858,-0.255537,-0.052451,0.288682,-57.448898,21.106958,-37.652863
6,2428040400,8.107351,-65.467880,-37.353092,-0.280855,-0.081717,0.308084,-56.240639,20.924028,-39.563953
7,2428057067,8.541808,-65.000275,-38.856678,-0.352067,-0.187108,0.384359,-54.440929,21.200159,-41.502197
8,2428073734,9.065332,-64.516815,-40.405132,-0.354032,-0.263683,0.370098,-51.211845,21.510134,-43.638947
9,2428090401,9.703898,-64.017059,-42.006542,-0.328607,-0.267302,0.352151,-46.829720,21.687157,-46.099041
10,2428107068,10.421137,-63.502838,-43.649448,-0.263348,-0.204855,0.336880,-43.966312,21.667315,-48.355545
11,2428123735,11.212454,-62.976204,-45.339199,-0.292536,-0.196912,0.417464,-41.633667,21.369989,-50.824284
12,2428140402,12.070298,-62.427116,-47.064194,-0.311673,-0.194670,0.519734,-39.086163,21.584822,-53.195366
13,2428157069,12.992188,-61.833141,-48.834274,-0.216141,-0.154139,0.750870,-37.158493,22.914370,-56.257259
14,2428173736,13.943126,-61.151749,-50.657574,-0.147929,-0.011781,1.194430,-37.658947,26.489912,-60.357277
15,2428190403,14.875679,-60.329578,-52.521832,-0.189892,-0.014499,1.390694,-40.213257,33.063316,-65.288078
16,2428207070,15.840479,-59.353271,-54.441910,-0.270068,-0.058150,1.480173,-40.305607,40.043167,-71.389870
17,2428223737,16.883865,-58.213928,-56.410191,-0.327007,0.118571,1.741156,-36.977112,47.231525,-78.049156
18,2428240404,17.939703,-56.887257,-58.379574,-0.286575,0.254367,1.914111,-34.946125,55.860035,-84.381500
19,2428257071,19.003872,-55.383640,-60.327599,-0.389494,0.280126,1.936962,-31.785641,63.807629,-90.425003
20,2428273738,20.031353,-53.714504,-62.211838,-0.392183,0.290515,1.967839,-29.029482,71.357162,-95.332069
21,2428290405,21.038349,-51.890965,-64.026505,-0.451148,0.270917,1.958961,-24.891361,78.237167,-100.089828
22,2428307072,21.995491,-49.934002,-65.784935,-0.232807,0.273593,2.103180,-23.043419,83.700851,-105.022560
23,2428323739,22.841404,-47.859695,-67.449432,-0.119866,0.145056,2.124487,-23.077333,88.876060,-108.229271
24,2428340406,23.516159,-45.669216,-69.014877,0.111816,-0.090830,2.137161,-26.520115,94.357826,-110.950233
25,2428357073,23.933304,-43.366230,-70.475693,0.238853,-0.358491,2.317953,-34.996880,100.218605,-112.884277
26,2428373740,24.095337,-40.928631,-71.837059,0.174011,-0.743309,2.229717,-43.660316,107.814209,-114.920532
27,2428390407,24.090824,-38.374176,-73.129890,0.108996,-1.158684,2.240332,-48.332916,114.401566,-117.167992
28,2428407074,23.959000,-35.674847,-74.346886,0.205218,-1.651288,2.351544,-50.440086,123.062851,-119.273918
29,2428423741,23.638350,-32.792980,-75.453026,0.164654,-2.105116,2.244612,-55.132835,134.943024,-120.073174
30,2428440408,23.150003,-29.731865,-76.445091,-0.134398,-2.426288,2.221224,-58.742851,147.246155,-119.727997
31,2428457075,22.700663,-26.501953,-77.368271,-0.589352,-2.703788,2.059525,-51.610626,158.345123,-120.593178
32,2428473742,22.301058,-23.126911,-78.244522,-0.459357,-2.818568,2.117037,-44.583488,167.719055,-121.703796
33,2428490409,21.851686,-19.614006,-79.070297,-0.111191,-2.815624,2.301765,-43.551605,176.884720,-122.098610
34,2428507076,21.349859,-15.984959,-79.821693,-0.128425,-2.914102,2.171905,-42.420460,185.563461,-120.203201
35,2428523743,20.815184,-12.271372,-80.508949,-0.521273,-3.168849,1.727505,-40.669827,192.443420,-117.595345
36,2428540410,20.285709,-8.473560,-81.134300,-0.602456,-3.445808,1.075202,-37.041870,199.349899,-114.689522
37,2428557077,19.658955,-4.613772,-81.694679,-0.536387,-3.639585,0.787486,-39.946423,205.201279,-110.642914
38,2428573744,18.836712,-0.664392,-82.155205,-0.299252,-4.014673,0.547754,-49.104996,213.584488,-104.326866
39,2428590411,17.786619,3.364474,-82.468346,-0.167816,-4.200833,-0.010911,-61.049824,222.575684,-93.934830
40,2428607078,16.584560,7.462507,-82.613602,-0.693660,-4.425441,-0.778566,-69.780304,231.345963,-81.092514
41,2428623745,15.337196,11.614947,-82.561203,-1.239846,-4.525679,-1.503881,-73.833946,239.419144,-65.683601
42,2428640412,14.193426,15.783177,-82.272430,-1.740829,-4.431006,-2.330890,-71.194901,245.167892,-47.614300
43,2428657079,13.251096,19.933645,-81.706360,-1.923597,-4.156445,-3.125590,-65.418579,248.648392,-27.809624
44,2428673746,12.589816,24.008507,-80.834549,-2.231009,-3.753508,-3.659917,-57.709129,248.219894,-7.520511
45,2428690413,12.245041,27.959099,-79.619301,-2.139843,-3.560381,-3.827316,-51.094303,244.667511,12.921866
46,2428707080,12.031545,31.762135,-78.002586,-1.128204,-3.494957,-3.883520,-59.564190,239.858185,34.158157
47,2428723747,11.779423,35.414337,-75.932770,-0.789641,-2.880976,-4.485459,-82.282219,234.853973,55.930668
48,2428740414,11.612929,38.847767,-73.402885,-0.874072,-2.405963,-4.556107,-100.066750,225.352066,76.666237
49,2428757081,11.503492,41.998680,-70.405327,0.333458,-2.607520,-3.834004,-121.635574,211.741379,96.201347
50,2428773748,11.312604,44.830620,-66.941101,1.320558,-2.433825,-3.389415,-152.746918,195.506393,114.345726
51,2428790415,11.083055,47.342533,-63.033871,0.588916,-1.265744,-3.891334,-181.094681,178.502289,130.195953
52,2428807082,10.977622,49.464417,-58.724083,-0.467684,-0.095786,-4.449003,-198.142883,156.879684,144.111969
53,2428823749,10.986152,51.148067,-54.080627,-0.538717,0.790522,-4.520830,-212.302673,132.130127,155.422455
54,2428840416,10.980330,52.412060,-49.121204,-0.883365,0.977298,-4.215907,-232.553329,108.576462,166.267151
55,2428857083,11.051660,53.214191,-43.929081,-1.880353,0.840758,-3.906304,-242.329712,82.265053,175.624100
56,2428873750,11.321670,53.497509,-38.579121,-2.601991,0.540773,-3.625978,-239.776932,52.883492,184.646561
57,2428890417,11.693183,53.229858,-33.204823,-2.269327,0.060383,-3.429129,-234.880020,21.683445,191.760483
58,2428907084,12.125974,52.425587,-27.946804,-1.838471,-0.238148,-3.311282,-223.837616,-8.847628,196.482269
59,2428923751,12.638873,51.089859,-22.908569,-1.711578,-0.624043,-3.255892,-205.067734,-39.132610,199.958618
60,2428940418,13.206256,49.249176,-18.159449,-1.432598,-0.665687,-3.292975,-183.204437,-67.811386,202.601791
61,2428957085,13.781290,46.943489,-13.740980,-0.914509,-0.391182,-3.433256,-161.239349,-94.208801,204.470627
62,2428973752,14.321792,44.247879,-9.643026,-0.757721,-0.054411,-3.660604,-141.652344,-116.146416,206.176041
63,2428990419,14.770518,41.212597,-5.831003,-0.463869,0.316541,-3.960359,-126.706032,-135.120590,208.380188
64,2429007086,15.115198,37.891056,-2.251650,0.274768,1.069385,-3.579619,-114.496788,-150.916885,211.381882
65,2429023753,15.289371,34.376186,1.125997,0.011182,1.412556,-3.927387,-107.480766,-161.670593,213.249863
66,2429040420,15.462955,30.592134,4.332690,-0.736196,0.388661,-5.130696,-91.353050,-176.975082,216.676392
67,2429057087,15.721433,26.553167,7.350653,-0.224070,0.636697,-5.604606,-69.538979,-191.786987,218.287781
68,2429073754,15.852012,22.342602,10.148575,0.896091,2.264471,-4.660970,-60.087345,-202.656754,215.760422
69,2429090421,15.558166,18.020691,12.704263,2.185918,4.098441,-3.348032,-68.971634,-211.818192,208.704712
70,2429107088,14.995770,13.617926,15.012301,2.395880,4.078012,-2.466722,-69.944221,-220.868652,198.082443
71,2429123755,14.276533,9.092350,17.035166,2.705804,4.474093,-2.341190,-65.509407,-233.799759,183.670349
72,2429140422,13.544567,4.446857,18.744434,3.208962,4.169567,-2.858331,-54.483650,-247.208160,165.775024
73,2429157089,12.813500,-0.271634,20.143324,3.708646,4.826946,-2.596536,-45.413204,-257.652924,146.118286
74,2429173756,11.829324,-4.985357,21.276785,3.802223,5.449658,-1.241381,-54.431480,-262.918884,126.609810
75,2429190423,10.646746,-9.676683,22.194962,3.712041,5.331603,-0.477798,-62.436363,-266.518036,108.326332
76,2429207090,9.499861,-14.387053,22.986134,3.934040,5.439093,1.010435,-57.446133,-271.201935,95.018837
77,2429223757,8.442826,-19.007715,23.695404,4.023798,6.134052,2.110280,-49.744259,-268.518951,83.366966
78,2429240424,7.375683,-23.389534,24.294613,3.788116,7.057428,1.742153,-49.597195,-256.790619,69.253662
79,2429257091,6.212990,-27.505241,24.667025,3.460743,7.504209,1.302396,-58.749912,-243.783554,49.133404
80,2429273758,4.882463,-31.362394,24.742777,2.738877,6.590984,1.954938,-76.210976,-230.892822,26.206196
81,2429290425,3.572167,-35.010036,24.450665,1.964741,5.535923,2.265651,-86.842896,-220.247635,1.417168
82,2429307092,2.299073,-38.523285,23.739431,0.952624,5.185010,2.523279,-100.579124,-213.149475,-23.417393
83,2429323759,1.043576,-41.943386,22.538094,0.408054,5.856064,2.948858,-120.551445,-207.589340,-49.067398
84,2429340426,-0.094918,-45.241993,20.715919,0.171441,5.401862,3.249054,-142.380264,-199.413513,-77.561699
85,2429357093,-0.806568,-48.411526,18.252821,-0.077838,3.331510,4.114285,-149.186768,-190.202560,-102.595085
86,2429373760,-0.547207,-51.545444,15.060002,-0.445606,3.459978,4.160753,-129.880661,-187.374405,-125.359337
87,2429390427,0.517198,-54.589729,10.998042,-0.317671,5.476414,4.730711,-129.723557,-183.403839,-146.413010
88,2429407094,2.089683,-57.375584,5.780144,0.133031,5.913256,5.771044,-163.939163,-171.835754,-171.166519
89,2429423761,4.474951,-59.690479,-0.800986,0.489875,3.646755,6.587236,-192.503662,-151.180923,-197.632004
90,2429440428,8.258710,-61.442039,-8.820021,0.385170,1.408266,6.999035,-190.871719,-131.363174,-223.044830
91,2429457095,13.699152,-62.461601,-17.985376,0.350412,-0.105337,7.569727,-157.812851,-110.052780,-241.828064
92,2429473762,20.382267,-62.584347,-27.578625,0.559061,-0.163074,7.382036,-108.605324,-85.762497,-251.316406
93,2429490429,27.543346,-61.850021,-37.086441,0.955319,1.321967,7.365425,-73.986168,-68.774635,-260.385162
94,2429507096,33.804989,-60.255829,-46.023911,0.583667,1.152927,8.183918,-92.492920,-51.297405,-271.492645
95,2429523763,39.033283,-57.776497,-54.046303,-0.558457,-2.576672,7.870338,-97.896271,-28.644121,-287.173950
96,2429540430,43.840519,-54.511028,-61.055008,-1.510413,-4.548515,6.412294,-59.726612,-9.429925,-304.796906
97,2429557097,48.143047,-50.615608,-67.009956,-0.675377,-3.677861,6.338217,-24.481260,4.903248,-318.578156
98,2429573764,51.325203,-46.259266,-71.870949,-0.932782,-3.421489,6.796568,-26.172373,20.051649,-324.176941
99,2429590431,53.427353,-41.556622,-75.663666,-1.717185,-4.616340,6.537836,-30.487322,41.188976,-323.312836
