sep=,
DeviceTag:,DOT5
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-01_12:10:45_241 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,666466884,-53.580914,48.783096,169.236511,0.250445,-0.269113,0.031157,-7.293845,-5.004223,-4.288079
2,666483551,-53.701771,48.694317,169.230331,0.172775,-0.283795,0.023629,-6.790044,-5.434312,-4.180954
3,666500218,-53.815472,48.605392,169.229660,0.093147,-0.275831,0.044980,-6.611997,-5.607287,-4.065595
4,666516885,-53.924889,48.519199,169.230667,0.020328,-0.272717,0.068465,-6.429929,-5.555498,-3.899919
5,666533552,-54.032684,48.434589,169.225098,0.017470,-0.267960,0.092531,-6.036671,-5.279636,-3.982891
6,666550219,-54.132919,48.352261,169.219559,-0.013423,-0.263770,0.108118,-5.586054,-5.193283,-3.876189
7,666566886,-54.224537,48.272713,169.213486,-0.037998,-0.280146,0.094382,-5.044242,-5.070342,-3.758037
8,666583553,-54.309334,48.199158,169.207550,-0.083244,-0.273209,0.082955,-4.643404,-4.858704,-3.466462
9,666600220,-54.396797,48.133583,169.200165,-0.140875,-0.252604,0.099702,-4.740757,-4.526212,-3.116938
10,666616887,-54.481823,48.074600,169.195679,-0.159866,-0.277079,0.085111,-4.721664,-4.383769,-2.728675
11,666633554,-54.567223,48.024136,169.194016,-0.131223,-0.286090,0.095325,-4.872214,-4.174794,-2.249551
12,666650221,-54.642750,47.979725,169.205139,-0.098373,-0.254694,0.067802,-4.848023,-4.376584,-1.657936
13,666666888,-54.704273,47.939507,169.226105,-0.101197,-0.238615,0.050101,-4.449055,-4.552914,-1.227412
14,666683555,-54.755470,47.901699,169.254105,-0.087648,-0.245121,-0.014071,-4.142804,-4.699483,-0.946031
15,666700222,-54.794395,47.863598,169.288574,-0.084384,-0.273603,-0.049082,-3.691264,-4.919598,-0.810616
16,666716889,-54.814690,47.822163,169.330780,-0.059369,-0.281718,-0.080259,-2.916966,-5.289381,-0.794672
17,666733556,-54.816315,47.773323,169.376923,-0.040961,-0.274133,-0.084990,-1.971423,-5.677170,-1.066513
18,666750223,-54.801880,47.705833,169.422943,0.003388,-0.292150,-0.089721,-1.001918,-6.318910,-1.982026
19,666766890,-54.767841,47.610870,169.474991,0.019844,-0.324158,-0.060822,-0.091168,-7.472633,-3.185465
20,666783557,-54.711983,47.494198,169.531464,-0.041084,-0.417481,-0.033478,1.027383,-8.375432,-4.138732
21,666800224,-54.634850,47.365353,169.586792,-0.097106,-0.390434,0.020933,2.356773,-8.770177,-4.752054
22,666816891,-54.538414,47.231819,169.632080,-0.081152,-0.383157,0.082616,3.964073,-8.611761,-5.204695
23,666833558,-54.421009,47.095814,169.673523,-0.057108,-0.469492,0.138230,5.392762,-8.584253,-5.402643
24,666850225,-54.297585,46.953369,169.725616,-0.082619,-0.515901,0.187325,5.290915,-9.177842,-5.448183
25,666866892,-54.175682,46.805794,169.787567,-0.076700,-0.474768,0.214894,4.770694,-9.703517,-5.444814
26,666883559,-54.054420,46.653618,169.865402,-0.078645,-0.471102,0.261439,4.045330,-10.411248,-5.265910
27,666900226,-53.930893,46.494740,169.962860,-0.033917,-0.474230,0.263858,3.333911,-11.321306,-5.092063
28,666916893,-53.801735,46.327133,170.101486,0.083806,-0.425075,0.270876,1.892363,-13.027178,-4.485402
29,666933560,-53.666969,46.131500,170.299911,0.235484,-0.361693,0.238223,-0.344722,-16.049791,-4.338475
30,666950227,-53.558651,45.881092,170.568069,0.471240,-0.299449,-0.071787,-4.907824,-20.374413,-5.210221
31,666966894,-53.517982,45.528866,170.940048,0.649936,-0.427574,-0.352325,-13.370643,-27.562254,-7.479996
32,666983561,-53.507191,45.081429,171.390747,0.221637,-0.507668,-0.203135,-18.410412,-33.722996,-10.020667
33,667000228,-53.391914,44.606365,171.844360,-0.019316,-0.119468,-0.103851,-12.113218,-34.946419,-11.152571
34,667016895,-53.085926,44.175697,172.214996,-0.094086,0.195982,-0.110162,2.964597,-30.663509,-10.935382
35,667033562,-52.572334,43.807045,172.489136,0.087571,0.146600,-0.141042,19.552063,-25.263943,-10.219163
36,667050229,-51.925228,43.467121,172.723373,0.157793,-0.186576,-0.097733,29.288473,-23.000362,-9.640273
37,667066896,-51.253712,43.135895,172.962997,-0.115909,-0.505776,0.177525,30.589443,-23.020370,-8.813608
38,667083563,-50.586628,42.809151,173.224258,-0.337986,-0.620191,0.518007,29.497217,-23.737703,-7.729851
39,667100230,-49.949024,42.491768,173.511948,-0.415139,-0.721530,0.675946,26.720259,-24.408686,-6.270530
40,667116897,-49.348358,42.188683,173.824951,-0.610809,-0.747486,0.787671,23.542570,-24.828674,-4.612405
41,667133564,-48.744892,41.937016,174.156677,-0.847012,-0.561497,0.978788,23.024221,-23.529825,-1.460583
42,667150231,-48.086803,41.772423,174.479675,-1.091137,-0.422076,1.206135,26.704439,-19.820877,2.454929
43,667166898,-47.341640,41.737209,174.756012,-1.466872,-0.383402,1.419521,33.813435,-13.040651,7.021300
44,667183565,-46.503212,41.866726,174.960098,-1.679348,-0.301925,1.524247,42.289921,-3.823092,12.176212
45,667200232,-45.576088,42.172031,175.093506,-1.729364,-0.346180,1.534801,50.411331,5.975523,17.580177
46,667216899,-44.586090,42.654400,175.180832,-1.940211,-0.390680,1.593210,56.008015,15.242104,23.494501
47,667233566,-43.562454,43.306263,175.244507,-2.012101,-0.340551,1.505724,58.954914,23.706249,29.484961
48,667250233,-42.560276,44.100765,175.288437,-1.951521,-0.436384,1.202070,58.450779,31.084648,34.212852
49,667266900,-41.646400,45.010300,175.336548,-1.802181,-0.446811,0.993958,52.948360,36.671562,38.386543
50,667283567,-40.838848,46.004620,175.388351,-1.582905,-0.309921,0.856834,46.378986,40.991920,41.241032
51,667300234,-40.119881,47.069695,175.431519,-1.424372,-0.079579,0.661233,41.402843,45.025703,43.110958
52,667316901,-39.416355,48.223152,175.484619,-1.068403,0.068252,0.191584,40.003582,49.401241,46.192783
53,667333568,-38.692444,49.457489,175.569946,-0.704632,0.011426,-0.265974,39.730114,52.970356,49.550224
