sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_17:56:50_995 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,676205364,124.439270,-69.536079,-4.603111,0.255190,0.663682,0.602248,23.127613,-14.252165,12.834159
2,676222031,125.854622,-69.598145,-5.523317,-0.016681,0.318122,0.348650,34.669582,-14.647001,14.020850
3,676238698,127.332855,-69.674454,-6.346586,-0.239497,-0.035815,0.073538,43.871735,-12.099305,13.803364
4,676255365,128.777573,-69.779526,-6.998404,-0.437677,-0.265633,-0.184554,51.484074,-7.812657,13.198679
5,676272032,130.105576,-69.911896,-7.455630,-0.448186,-0.342738,-0.406915,55.412735,-3.282202,12.022110
6,676288699,131.279312,-70.062103,-7.735517,-0.480799,-0.466553,-0.445674,56.132938,0.488670,10.463062
7,676305366,132.238770,-70.235435,-7.830411,-0.445102,-0.547903,-0.304465,53.701035,4.458160,8.933616
8,676322033,132.926682,-70.450783,-7.738643,-0.263748,-0.549434,-0.031741,47.950054,9.074163,8.144403
9,676338700,133.318558,-70.696579,-7.502312,-0.052171,-0.583337,0.165715,38.373974,12.494710,7.429628
10,676355367,133.502365,-70.947037,-7.227460,0.024680,-0.491505,0.296000,28.092897,13.233943,7.084466
11,676372034,133.683548,-71.170296,-7.082216,-0.041604,-0.483946,0.394460,20.603914,10.254519,7.641583
12,676388701,133.940277,-71.338257,-7.132790,-0.130565,-0.429996,0.460402,14.020054,5.242599,7.838820
13,676405368,134.277557,-71.446793,-7.358009,-0.109369,-0.353282,0.498642,8.919813,0.404585,7.569088
14,676422035,134.723892,-71.521278,-7.724759,-0.063609,-0.274415,0.526847,7.405127,-2.885054,7.976547
15,676438702,135.270309,-71.595901,-8.182456,0.045842,-0.267246,0.422444,8.222419,-4.006507,9.204077
16,676455369,135.946548,-71.684700,-8.748299,0.208319,-0.371735,0.242648,9.840811,-4.705094,11.262547
17,676472036,136.784668,-71.787148,-9.424479,0.344012,-0.623336,0.054026,13.249755,-5.359260,13.336440
18,676488703,137.780930,-71.906075,-10.199942,0.402404,-0.865970,-0.099142,17.051910,-5.626403,15.384623
19,676505370,138.824615,-72.050987,-11.035378,0.454248,-1.075089,-0.217543,16.442522,-4.857561,17.259109
20,676522037,139.759735,-72.226982,-11.831022,0.572370,-1.073206,-0.302656,12.158080,-2.584031,17.880377
21,676538704,140.532303,-72.436707,-12.576261,0.646220,-0.921278,-0.345666,5.236632,-0.075442,18.378254
22,676555371,141.150146,-72.661644,-13.327596,0.581012,-0.720234,-0.337038,-4.446908,0.886092,18.901367
23,676572038,141.662720,-72.858658,-14.153591,0.334024,-0.454709,-0.209598,-15.092454,-0.965242,18.750973
