sep=,
DeviceTag:,DOT5
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-01_12:45:11_698 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,513531261,-98.175255,-5.513770,87.508156,-0.122595,-0.423690,0.155596,5.534500,23.565136,-0.459646
2,513547928,-98.109955,-5.551977,87.125854,-0.293253,-0.476861,0.129750,1.851128,20.331253,1.373899
3,513564595,-98.141624,-5.559449,86.819038,-0.363292,-0.481216,0.251375,-3.540715,15.611985,2.552494
4,513581262,-98.241905,-5.548606,86.567764,-0.429751,-0.403923,0.300672,-7.335930,12.173590,3.186382
5,513597929,-98.364029,-5.519126,86.357201,-0.487621,-0.313920,0.393391,-8.407950,9.603162,3.967621
6,513614596,-98.450195,-5.488702,86.154800,-0.750298,-0.021231,0.580978,-6.198865,9.101023,3.971449
7,513631263,-98.472275,-5.474966,85.937027,-1.085202,0.200647,0.557014,-2.440622,10.152603,3.125436
8,513647930,-98.407112,-5.456650,85.723450,-1.265251,0.209948,0.425811,2.817532,9.861603,3.354977
9,513664597,-98.271523,-5.414895,85.549072,-1.239914,0.220975,0.143228,7.267970,7.350239,4.385786
10,513681264,-98.111908,-5.343073,85.429779,-1.095869,0.264242,0.008535,9.022980,3.847522,5.676820
11,513697931,-97.940704,-5.252964,85.341087,-0.777806,0.083707,-0.237064,9.893159,1.909395,6.490625
12,513714598,-97.755959,-5.155676,85.281876,-0.500300,0.072657,-0.251588,10.871988,0.121436,6.662322
13,513731265,-97.560020,-5.090255,85.249321,-0.498535,0.174499,-0.372559,11.692068,-1.183602,4.544662
14,513747932,-97.366302,-5.068585,85.250252,-0.499412,0.231387,-0.507331,11.734279,-2.813313,1.677345
15,513764599,-97.200615,-5.060142,85.282745,-0.269063,0.289879,-0.668033,10.220899,-4.579911,0.651683
16,513781266,-97.037384,-5.049373,85.324997,-0.138365,0.402611,-0.641642,10.121189,-5.171692,0.724142
17,513797933,-96.867317,-5.053103,85.360809,-0.143855,0.423654,-0.720808,10.500872,-4.678623,-0.084432
18,513814600,-96.707291,-5.079749,85.418182,-0.246569,0.483348,-0.790172,10.011642,-5.803558,-1.595300
19,513831267,-96.579689,-5.123143,85.510094,-0.246666,0.576184,-0.683029,8.251564,-7.743158,-2.822393
20,513847934,-96.486130,-5.173929,85.628311,-0.125920,0.576335,-0.651887,6.356723,-9.260083,-3.430118
21,513864601,-96.434326,-5.216691,85.761436,0.041268,0.670696,-0.590279,3.937718,-10.203541,-3.041509
22,513881268,-96.403244,-5.260229,85.883995,0.119902,0.674932,-0.530622,2.643391,-9.572544,-3.010159
23,513897935,-96.380997,-5.322087,86.000191,-0.023367,0.742855,-0.543923,2.087609,-9.068050,-4.053684
24,513914602,-96.366264,-5.404355,86.122742,-0.202457,0.778527,-0.572398,1.681532,-9.315713,-5.308887
25,513931269,-96.356682,-5.502985,86.240692,-0.293091,0.776279,-0.588263,1.357288,-8.932356,-6.249758
26,513947936,-96.337936,-5.621193,86.342812,-0.321060,0.711285,-0.591105,1.830969,-7.863256,-7.308343
27,513964603,-96.311440,-5.769741,86.423164,-0.294249,0.666220,-0.569153,2.177202,-6.364439,-8.968764
28,513981270,-96.292892,-5.957263,86.499535,-0.290234,0.622683,-0.596036,1.691739,-5.882728,-11.265444
29,513997937,-96.301651,-6.179271,86.592110,-0.372715,0.573965,-0.580807,0.171509,-6.621502,-13.426110
30,514014604,-96.336029,-6.427915,86.714188,-0.456606,0.592522,-0.471594,-1.149550,-8.182075,-15.206635
31,514031271,-96.355515,-6.688932,86.829071,-0.553320,0.666493,-0.187029,-0.272417,-7.666683,-15.898536
32,514047938,-96.292137,-6.957131,86.895195,-0.502063,0.678227,-0.023122,4.380128,-4.729659,-16.001898
33,514064605,-96.109207,-7.221896,86.886162,-0.265963,0.718211,0.175417,11.015261,-0.342148,-15.306282
34,514081272,-95.792450,-7.502919,86.770226,-0.452029,0.822853,0.438356,18.219048,6.018939,-15.625726
35,514097939,-95.388664,-7.811490,86.557045,-0.651245,0.922277,0.441257,22.625086,11.837378,-16.758957
36,514114606,-94.951012,-8.113411,86.291809,-0.900984,0.970770,0.456921,24.155523,14.738890,-16.187172
37,514131273,-94.454628,-8.398760,86.013008,-0.846706,1.038334,0.747259,27.476326,15.311703,-15.268909
38,514147940,-93.807564,-8.722709,85.701920,-0.744718,1.189158,1.217472,36.138412,17.219732,-17.617584
