sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_17:51:24_384 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,349598832,77.785812,-40.120014,111.413132,0.799802,-0.038274,-0.002570,-0.393667,8.836031,-1.004274
2,349615499,77.704521,-40.122478,111.649734,0.502349,-0.239380,-0.287987,5.773431,9.575317,2.348525
3,349632166,77.715561,-40.148582,111.908791,0.170886,-0.606331,-0.307294,12.185643,10.276291,3.960079
4,349648833,77.743935,-40.148605,112.179802,0.102259,-1.053135,-0.243191,13.691495,11.144245,2.544925
5,349665500,77.788017,-40.123131,112.454247,0.427970,-1.312808,-0.088606,14.762380,11.626010,1.081005
6,349682167,77.905586,-40.085987,112.706024,1.073137,-1.113021,-0.143195,18.287964,10.764105,0.165029
7,349698834,78.107567,-40.043938,112.959763,1.158294,-0.761284,-0.182447,23.421900,10.917803,-0.130266
8,349715501,78.254814,-40.013409,113.301582,1.182760,-0.635869,0.106565,23.531326,14.739884,1.344946
9,349732168,78.306656,-39.986012,113.741493,1.044711,-0.613541,0.450253,21.584671,19.123808,2.419965
10,349748835,78.284180,-39.934837,114.185349,1.089331,-1.031350,0.951118,17.265362,19.599224,1.061489
11,349765502,78.131828,-39.845581,114.561752,0.929432,-1.635216,1.389129,6.852206,17.042551,-1.769059
12,349782169,77.830864,-39.732952,114.860916,0.829647,-1.622667,1.139186,-5.057180,13.882664,-3.798994
13,349798836,77.386589,-39.585911,115.115257,1.102407,-0.956470,0.767196,-15.406202,12.350480,-6.150412
14,349815503,76.860710,-39.418896,115.363495,1.293017,-0.239316,0.481576,-20.566492,12.415252,-7.258437
15,349832170,76.363190,-39.295456,115.628807,1.446584,0.217035,0.405890,-18.240961,12.663665,-4.404265
16,349848837,75.967506,-39.262249,115.900017,1.173788,0.434332,0.374076,-11.917307,11.679806,1.028870
