sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_17:23:01_275 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,179987887,-147.142944,-61.485706,157.741211,1.077324,1.448910,1.127518,24.642254,-0.819532,-7.591148
2,180004554,-147.541733,-61.475441,158.353760,0.459007,2.020600,0.806826,9.752657,-10.929876,-14.470696
3,180021221,-148.528366,-61.431335,159.330750,0.733482,1.515923,1.362123,-6.314446,-18.012022,-22.385017
4,180037888,-149.955353,-61.334164,160.528473,0.476515,0.863270,1.827651,-21.142990,-23.547268,-26.608772
5,180054555,-151.597427,-61.197136,161.801163,0.401042,0.383340,1.731637,-30.174192,-26.029882,-28.031813
6,180071222,-153.299225,-61.058128,163.090088,-0.264187,0.154650,0.937064,-32.992058,-25.596798,-29.255583
7,180087889,-155.051300,-60.923729,164.380081,-0.517240,-0.290235,0.409810,-36.045509,-24.543905,-30.276176
8,180104556,-156.763992,-60.836311,165.638443,-0.309122,-0.619320,0.132239,-35.411934,-20.720173,-31.404791
9,180121223,-158.177368,-60.875713,166.780182,0.247309,-0.969029,0.238685,-23.584276,-11.538783,-31.726912
10,180137890,-159.231247,-61.104088,167.796875,0.436014,-1.224304,0.093553,-8.498878,1.080995,-32.549271
11,180154557,-160.009933,-61.478561,168.717896,0.072423,-1.173780,-0.699327,3.128111,10.875179,-32.722435
12,180171224,-160.724182,-61.910080,169.612717,-0.346861,-0.910219,-1.404305,5.792063,14.890018,-32.697308
13,180187891,-161.390793,-62.367142,170.483826,-0.715093,-0.748663,-1.767315,7.586126,17.060219,-32.029640
14,180204558,-162.042709,-62.812710,171.332748,-1.039895,-0.596841,-2.082357,7.473916,17.078350,-30.679823
15,180221225,-162.802963,-63.169750,172.126007,-1.089250,-0.703167,-2.082283,-1.836667,12.936306,-27.105907
16,180237892,-163.463608,-63.469425,172.747650,-0.558052,-0.650679,-1.576811,-4.941878,11.384875,-21.277924
17,180254559,-163.837280,-63.767082,173.152908,-0.474586,-0.194901,-1.821330,0.732262,13.126866,-15.431904
18,180271226,-164.032425,-64.033455,173.360092,-0.964448,0.010897,-2.024081,0.822738,12.872193,-9.715801
19,180287893,-164.023315,-64.240097,173.354828,-1.446646,0.059269,-2.068618,1.631568,10.984281,-3.317173
20,180304560,-163.784607,-64.371429,173.163483,-1.617244,-0.316448,-1.806685,5.347158,7.968580,2.560214
21,180321227,-163.417160,-64.412544,172.784470,-1.253236,-0.024854,-0.878511,2.909444,4.148676,8.694075
22,180337894,-162.869492,-64.416267,172.220627,-0.294288,-0.106510,0.322536,3.717040,3.455495,13.878130
23,180354561,-162.093491,-64.452225,171.481796,-0.131776,0.306630,0.965035,7.940889,6.815607,17.554924
24,180371228,-161.328217,-64.452019,170.708344,-1.090301,0.583603,0.690074,5.418828,5.269340,18.968414
25,180387895,-160.821793,-64.375519,170.050613,-2.044935,0.979692,0.499212,-3.835980,0.183112,17.575102
26,180404562,-160.747467,-64.228233,169.669083,-1.605793,0.871976,0.956315,-14.792366,-6.090990,12.251884
27,180421229,-161.042587,-64.040878,169.580826,-0.778931,0.524758,1.971486,-21.094767,-10.884459,5.836564
28,180437896,-161.363998,-63.906536,169.620117,0.202635,0.477870,2.544480,-15.789490,-8.987185,1.595628
29,180454563,-161.559189,-63.855106,169.700607,0.128190,0.339087,2.192457,-5.996805,-4.625385,-1.054629
30,180471230,-161.733337,-63.884331,169.857880,-0.554511,0.348514,1.437449,-0.597698,-0.663996,-4.515929
31,180487897,-162.008041,-63.948677,170.155746,-0.708915,0.261724,1.022287,0.947241,0.203154,-8.686741
32,180504564,-162.392456,-64.015137,170.577103,-0.561422,-0.027835,0.915852,1.032557,-0.620955,-11.793708
33,180521231,-162.708313,-64.139824,171.026047,-0.150943,-0.429348,0.952276,6.654216,2.576108,-13.493127
34,180537898,-162.888657,-64.341759,171.462769,0.206459,-0.628951,0.713488,14.155593,7.175941,-14.479267
35,180554565,-163.021378,-64.571922,171.809174,0.081930,-0.216152,0.162178,12.167938,9.543427,-12.637657
36,180571232,-163.110687,-64.827568,172.092545,0.116365,-0.195236,-0.283491,11.389811,11.528875,-11.442144
37,180587899,-163.162750,-65.066582,172.316788,-0.222824,-0.108768,-0.661679,10.440242,11.038516,-9.635330
38,180604566,-163.133942,-65.308853,172.463058,-0.286594,-0.219218,-0.731817,11.070518,11.813043,-7.763473
39,180621233,-162.945892,-65.550461,172.481415,-0.086878,-0.232976,-0.728604,13.661581,12.698529,-4.692905
40,180637900,-162.566330,-65.801079,172.352402,0.095643,-0.241170,-0.532958,17.094053,14.270671,-1.439013
41,180654567,-162.014359,-66.020866,172.037933,0.203300,0.163262,-0.437182,17.269156,13.870857,3.295598
42,180671234,-161.410187,-66.212357,171.600510,0.187895,0.293992,-0.370726,13.627942,13.208982,6.456363
43,180687901,-160.833191,-66.347588,171.073059,-0.096087,0.282786,-0.291414,7.020671,10.762036,9.394239
44,180704568,-160.354553,-66.432846,170.511978,-0.105585,0.173896,-0.146036,-0.752681,8.272132,10.991588
45,180721235,-159.932571,-66.455887,169.935028,0.144051,0.039568,0.073844,-5.036369,4.966530,12.516851
46,180737902,-159.520538,-66.435890,169.363205,0.399269,-0.215168,0.375719,-5.352379,2.590246,13.252475
47,180754569,-159.066208,-66.414986,168.792969,0.487752,-0.217584,0.585202,-2.721748,2.632007,13.217487
48,180771236,-158.595978,-66.411377,168.275314,0.492020,-0.331354,0.624058,1.125275,3.257790,11.639895
49,180787903,-158.131943,-66.411102,167.800201,0.453247,-0.243112,0.585428,3.093049,3.160615,10.582231
50,180804570,-157.702148,-66.417259,167.405396,0.390361,-0.143638,0.430806,5.454924,2.879156,8.613688
51,180821237,-157.358292,-66.437004,167.124588,0.309712,-0.354142,0.458072,6.563377,2.643481,5.743514
52,180837904,-157.027817,-66.471283,166.906387,0.258225,-0.572859,0.664825,9.201065,2.896791,3.991901
53,180854571,-156.679810,-66.513954,166.685867,0.226034,-0.306459,0.712440,10.121881,3.402860,3.811344
54,180871238,-156.406357,-66.568626,166.522537,0.420590,-0.135028,0.799198,8.791966,3.537609,2.236432
55,180887905,-156.205627,-66.628700,166.418320,0.696504,-0.124807,0.947435,7.679719,3.272734,0.789019
56,180904572,-156.112000,-66.694778,166.396942,0.507525,0.090744,0.668906,5.814424,2.812166,-1.176494
57,180921239,-156.196304,-66.747604,166.509674,0.240430,-0.051793,0.545077,2.528940,0.797855,-3.763864
58,180937906,-156.412460,-66.782112,166.736008,0.052912,-0.100804,0.473310,0.883171,-1.276076,-5.775768
59,180954573,-156.705551,-66.813446,167.043869,0.344713,-0.044470,0.507997,0.767568,-2.186672,-7.464067
60,180971240,-156.990799,-66.844513,167.421738,0.645941,-0.005960,0.572934,5.095463,-2.812673,-8.970737
61,180987907,-157.177841,-66.883484,167.782013,0.784929,-0.015829,0.537944,10.030267,-2.169461,-8.773624
62,181004574,-157.251236,-66.945877,168.108643,0.667466,-0.025795,0.398835,14.998223,-0.535716,-8.574654
63,181021241,-157.270615,-67.018066,168.406189,0.620114,0.047650,0.283564,16.640173,0.285422,-8.151559
64,181037908,-157.313293,-67.088341,168.691025,0.492218,0.107646,0.076231,14.550840,0.308934,-7.814520
65,181054575,-157.380203,-67.148994,168.967087,0.440458,-0.057750,0.026463,12.617178,-0.126911,-7.385736
66,181071242,-157.471756,-67.191437,169.218048,0.572354,0.009616,0.078735,9.757116,-0.895548,-6.413102
67,181087909,-157.557220,-67.222389,169.408112,0.740504,-0.004762,0.167998,6.756854,-0.977534,-4.832809
68,181104576,-157.558289,-67.242950,169.502274,0.892031,0.083636,0.181800,6.517864,-0.694079,-2.533507
69,181121243,-157.535355,-67.240654,169.534607,0.909951,0.212390,0.045093,4.536311,-1.408391,-0.682758
70,181137910,-157.584793,-67.225876,169.577515,0.531181,0.074778,-0.127125,0.778901,-2.193728,-0.622990
71,181154577,-157.637177,-67.198471,169.585342,0.465973,-0.039360,-0.040548,-1.337457,-2.579634,0.416827
72,181171244,-157.644760,-67.162079,169.580261,0.454776,-0.163767,-0.026813,0.634459,-2.966271,0.899934
73,181187911,-157.596008,-67.118141,169.546890,0.537381,-0.048076,0.063527,2.452538,-3.125403,1.679521
74,181204578,-157.471619,-67.071938,169.476639,0.696904,0.025585,0.141844,4.951095,-2.921974,2.533410
75,181221245,-157.280701,-67.021996,169.377899,0.633289,0.121119,0.137989,7.371202,-2.861093,3.242831
76,181237912,-157.119461,-66.961578,169.306442,0.404790,0.090483,0.078147,7.098375,-3.674335,2.906907
77,181254579,-156.990494,-66.890709,169.268097,0.429792,-0.017696,0.199402,6.992621,-4.545218,2.446007
78,181271246,-156.920334,-66.798805,169.302200,0.410996,-0.057211,0.141434,7.462141,-6.369278,1.375793
79,181287913,-156.896362,-66.692772,169.374435,0.320834,0.151484,0.086724,6.791978,-7.499464,0.877402
80,181304580,-156.889618,-66.587975,169.473572,0.369701,0.008201,0.210251,7.237184,-7.686181,0.255532
81,181321247,-156.859665,-66.478264,169.547043,0.329366,0.055211,0.294888,7.210638,-7.718723,0.928454
82,181337914,-156.831741,-66.382881,169.629852,0.372994,-0.093981,0.363624,7.600553,-7.018778,0.380662
83,181354581,-156.829376,-66.290932,169.723038,0.246514,-0.065139,0.242289,6.633620,-6.930042,0.064410
84,181371248,-156.868179,-66.210526,169.824371,0.237358,0.012768,0.102246,4.607681,-6.373018,-0.398598
85,181387915,-156.956696,-66.147278,169.955368,0.255149,0.005382,0.133173,3.249272,-5.709366,-1.475996
86,181404582,-157.029251,-66.090065,170.071442,0.228188,-0.059964,0.244435,3.386621,-5.234212,-1.297898
87,181421249,-157.060471,-66.044312,170.171890,0.224358,-0.049295,0.186089,5.007584,-4.451667,-1.226067
88,181437916,-157.029800,-66.004585,170.255020,0.105390,-0.144384,0.121506,7.767161,-3.959635,-0.980864
89,181454583,-156.912003,-65.967758,170.275360,0.106625,0.009846,0.019707,9.553471,-3.201320,0.361683
90,181471250,-156.806122,-65.936134,170.297943,0.191668,-0.051132,-0.017602,8.961214,-2.933884,0.191846
91,181487917,-156.700027,-65.909653,170.315598,0.217702,-0.213641,0.111272,8.702718,-2.604697,0.184098
92,181504584,-156.604218,-65.875587,170.300461,0.199147,-0.157189,0.148040,6.289373,-2.700412,1.102774
93,181521251,-156.514725,-65.844147,170.253418,0.286120,-0.073019,0.162727,4.164209,-2.246836,1.761904
94,181537918,-156.368134,-65.814293,170.163910,0.257520,-0.029104,0.154544,5.266644,-1.733199,2.682297
95,181554585,-156.173660,-65.775131,170.033844,0.206756,0.068281,0.068796,5.921164,-1.835560,3.825571
96,181571252,-155.975327,-65.723732,169.903122,0.149426,0.082585,-0.018269,6.119036,-2.484266,4.146883
97,181587919,-155.723312,-65.671829,169.745224,0.211490,-0.042541,0.105566,7.857717,-2.218278,4.782578
98,181604586,-155.462860,-65.616371,169.573746,0.248766,-0.009391,0.209012,7.624666,-2.248898,5.190037
99,181621253,-155.207169,-65.563217,169.420670,0.391082,-0.012205,0.394547,8.348723,-2.285460,4.730789
100,181637920,-154.955551,-65.492180,169.261749,0.303202,0.160015,0.466969,7.790329,-3.172377,5.329012
101,181654587,-154.734406,-65.429031,169.109192,0.386265,0.186137,0.423597,6.313948,-2.781373,5.002027
102,181671254,-154.596344,-65.356369,168.996170,0.315485,0.281382,0.478638,3.490301,-3.700152,4.368855
103,181687921,-154.492325,-65.278343,168.885559,0.281514,0.254269,0.436516,1.582231,-4.002651,4.466875
104,181704588,-154.426392,-65.204094,168.782166,0.191452,0.385120,0.448861,-0.304202,-3.864957,4.218085
105,181721255,-154.379150,-65.150238,168.671570,0.151910,0.355776,0.498878,-1.816818,-2.677942,3.864662
106,181737922,-154.279831,-65.136002,168.530731,0.114652,0.181728,0.596638,-0.334656,-0.194938,3.527509
107,181754589,-154.074692,-65.183022,168.345627,0.064094,0.060355,0.635133,3.603637,3.606160,2.928435
108,181771256,-153.784058,-65.263039,168.109070,-0.054999,0.021236,0.574379,5.922996,5.959942,3.191439
109,181787923,-153.452881,-65.382660,167.868179,-0.029328,-0.143135,0.521142,8.111988,8.145463,2.173923
110,181804590,-153.192245,-65.536911,167.704742,-0.012077,-0.242863,0.292900,8.091678,9.130133,-0.558869
111,181821257,-153.059189,-65.720444,167.641785,0.015621,-0.121970,0.151713,5.917887,9.560476,-3.632638
112,181837924,-152.979156,-65.928268,167.619308,0.211869,-0.397742,0.161766,4.942786,10.395657,-5.209933
113,181854591,-152.888153,-66.145851,167.597534,0.300093,-0.522280,0.272437,5.638556,10.893465,-5.513022
114,181871258,-152.718781,-66.377884,167.541656,0.323106,-0.525561,0.238864,8.465958,12.031313,-5.211818
115,181887925,-152.469284,-66.605721,167.438873,0.149501,-0.344503,0.021131,10.686248,12.298285,-4.159775
116,181904592,-152.250595,-66.812119,167.339783,0.062209,-0.210850,-0.174894,9.032576,11.090556,-3.715202
117,181921259,-152.184189,-66.983650,167.316147,0.072402,-0.130000,-0.318912,4.052564,8.394571,-4.359449
118,181937926,-152.330475,-67.109871,167.394333,0.274705,-0.366765,-0.256809,-3.087265,4.878452,-5.198034
119,181954593,-152.579239,-67.185150,167.493332,0.506157,-0.347137,-0.004000,-8.081487,1.966191,-4.189547
120,181971260,-152.723328,-67.253319,167.487137,0.488634,-0.252921,0.087526,-7.615913,2.730782,-1.809679
121,181987927,-152.749954,-67.317368,167.377579,0.297407,-0.024404,-0.024335,-6.292234,3.607671,0.438803
122,182004594,-152.712997,-67.353394,167.221100,0.000506,-0.012489,-0.142758,-5.076271,2.609819,2.167449
123,182021261,-152.570618,-67.347855,167.006104,-0.367047,0.195555,-0.272723,-1.991119,1.019814,4.506190
124,182037928,-152.422714,-67.291405,166.770905,-0.363912,0.274945,-0.192573,-2.774842,-1.463164,6.334394
125,182054595,-152.210617,-67.210587,166.526779,-0.169423,0.094476,0.119862,0.588772,-2.636604,7.214036
