sep=,
DeviceTag:,DOT5
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-01_12:43:28_025 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,409862521,16.195803,-77.255005,67.961220,0.735705,1.518621,0.080182,38.277725,20.035713,-4.580529
2,409879188,16.554104,-76.940002,68.228020,0.385339,1.330365,-0.107632,37.284054,16.694639,-1.824800
3,409895855,16.639605,-76.748718,68.681717,0.106107,1.129726,-0.397067,31.818628,10.328588,2.728730
4,409912522,16.493134,-76.732132,69.236191,-0.050712,1.029268,-0.644214,23.778093,0.693216,7.099106
5,409929189,16.244925,-76.855522,69.790405,-0.035468,0.927191,-0.606541,17.665216,-7.394833,9.442617
6,409945856,15.989661,-77.060837,70.337082,-0.047677,0.818146,-0.557491,16.817644,-12.211738,10.597934
7,409962523,15.856356,-77.299355,70.834129,-0.083644,0.656496,-0.501449,21.263840,-14.373448,10.355120
8,409979190,15.869634,-77.544449,71.275772,-0.079264,0.596578,-0.322216,26.843470,-14.990566,9.635219
9,409995857,16.091375,-77.758644,71.629303,-0.137274,0.423818,-0.218545,34.194469,-13.537699,7.963970
10,410012524,16.539175,-77.944771,71.869850,-0.343467,0.166157,-0.160679,41.155758,-12.292540,6.115938
11,410029191,17.124025,-78.132828,72.040474,-0.688193,-0.119217,-0.169227,45.276241,-12.618823,5.362311
12,410045858,17.742998,-78.353210,72.208649,-0.898033,-0.330355,-0.135490,47.198513,-14.428795,5.986898
13,410062525,18.381058,-78.590103,72.360947,-1.037890,-0.565729,-0.085041,47.417213,-15.378845,6.207734
14,410079192,18.896553,-78.884224,72.618973,-1.138068,-0.807439,-0.260863,46.289265,-18.196230,8.574012
15,410095859,19.284933,-79.240753,72.929359,-1.244615,-0.924361,-0.269067,41.768906,-21.499269,10.406864
16,410112526,19.632849,-79.662407,73.159393,-1.186789,-1.132364,-0.290315,34.622520,-25.463501,10.886927
17,410129193,20.225151,-80.054192,73.085777,-0.581243,-1.135002,0.373597,31.378651,-24.810158,7.359385
18,410145860,21.158459,-79.962303,72.869804,-0.418881,-1.328701,1.419770,43.411404,1.901570,-3.970328
19,410162527,21.214062,-79.414665,73.690239,-1.706524,-2.695644,0.493754,51.932743,31.342655,-3.573696
20,410179194,20.316750,-78.963669,74.921890,-2.340118,-3.980433,0.228352,18.937614,27.739725,3.457338
21,410195861,18.613998,-78.851097,76.124573,-2.286503,-4.223108,-0.228996,-31.161076,8.501536,10.942436
22,410212528,16.692165,-79.040573,76.917549,-1.386475,-3.256708,0.050273,-68.411064,-10.569839,12.257021
23,410229195,14.955599,-79.334656,77.238495,-0.745754,-2.203818,0.193684,-85.075211,-18.503408,8.412672
24,410245862,13.142628,-79.687103,77.541870,-0.040134,-1.442669,0.207438,-90.678383,-22.231577,8.480123
25,410262529,11.586050,-79.968163,77.788933,1.116720,-0.654384,0.621210,-78.588516,-18.433514,6.304256
26,410279196,10.666191,-80.067757,77.674309,1.272523,-0.381166,0.309188,-61.749294,-8.611607,0.115316
27,410295863,10.007218,-80.054337,77.523582,0.765416,-0.150701,-0.112681,-48.236618,-2.018016,-1.549940
28,410312530,9.096730,-80.018555,77.787239,0.760433,0.073574,-0.335459,-38.835693,0.045648,2.471915
29,410329197,7.905498,-79.920013,78.543457,1.242527,0.240298,-0.090918,-26.577145,4.493165,7.069080
30,410345864,6.743243,-79.713654,79.496536,1.198190,0.215300,0.051430,-13.238581,11.046048,8.572216
31,410362531,5.655643,-79.458778,80.464355,0.973259,0.156866,0.235295,-7.933710,13.809647,8.902210
32,410379198,4.824060,-79.166458,81.221413,1.067971,-0.075173,0.543900,-5.043222,15.711903,6.900856
33,410395865,4.255383,-78.847107,81.716309,0.946950,-0.534434,0.692744,-4.762417,17.022390,4.238260
34,410412532,3.520069,-78.523262,82.319328,1.017568,-0.863138,0.757735,-8.423042,17.340097,5.872187
35,410429199,2.474141,-78.169220,83.193161,1.225754,-0.937567,0.953236,-11.182271,19.240664,9.570608
36,410445866,0.922528,-77.788490,84.516647,1.087103,-0.912537,0.769647,-15.208804,20.787968,15.955040
37,410462533,-1.075790,-77.408806,86.226372,1.048557,-0.634973,0.458919,-19.486767,20.208570,22.157742
38,410479200,-3.196997,-77.067047,88.044548,0.946931,-0.325936,-0.050435,-20.648108,17.054583,24.939911
39,410495867,-5.251904,-76.785690,89.829315,0.841635,-0.076304,-0.443748,-18.751648,12.507419,25.491087
40,410512534,-7.028020,-76.543571,91.445251,0.781298,0.106936,-0.858538,-11.987777,9.515959,23.877747
41,410529201,-8.154176,-76.310280,92.627274,0.554593,0.157453,-1.312269,1.607942,9.136447,18.433655
42,410545868,-8.273840,-76.032837,93.146378,0.416875,0.266632,-1.530410,23.310076,12.877276,9.831815
43,410562535,-7.407127,-75.643951,93.029610,0.313319,0.273987,-1.429065,45.452393,20.808662,1.565468
44,410579202,-6.026290,-75.196594,92.574394,-0.281474,-0.193983,-1.604223,56.655972,24.920588,-3.611388
45,410595869,-4.414618,-74.777168,91.969078,-0.436797,-0.548610,-1.519821,61.861317,23.377003,-6.999547
46,410612536,-2.251900,-74.252808,91.081146,0.157594,-0.419913,-0.969568,78.666756,29.685789,-12.289029
47,410629203,0.156559,-73.628624,90.178146,0.077287,-0.746558,-0.761830,92.686348,35.162350,-14.221133
48,410645870,2.449474,-73.050133,89.417274,-0.201505,-1.298631,-0.484742,94.083160,31.845682,-13.795372
49,410662537,4.339904,-72.713768,88.877998,-0.557201,-1.949308,-0.098108,82.750732,17.011522,-10.621806
50,410679204,5.989549,-72.577362,88.362457,-0.281583,-1.899829,0.905845,69.714455,4.746520,-9.840981
51,410695871,7.520504,-72.600662,87.781784,0.070219,-1.880049,1.630961,58.864666,-5.205220,-10.101739
52,410712538,8.835917,-72.755508,87.260941,0.420489,-1.397267,2.409057,49.358780,-13.113235,-7.796629
53,410729205,9.954351,-72.911041,86.844780,0.644449,-0.954512,2.577508,43.509521,-13.015894,-5.657990
54,410745872,10.691060,-73.049210,86.712128,0.630618,-0.682574,2.286139,36.848217,-11.183318,-0.718658
55,410762539,11.152035,-73.103615,86.791725,0.491539,-0.334402,1.756650,32.491631,-5.556376,2.072210
56,410779206,11.424590,-73.030762,87.084618,0.321734,0.115838,1.163626,33.431526,2.674226,4.251962
57,410795873,11.465076,-72.817131,87.671028,0.277546,0.476000,0.529273,36.325729,11.990514,7.670500
58,410812540,11.168035,-72.537437,88.609947,0.041523,0.435475,0.041579,36.217964,17.125982,13.240177
59,410829207,10.574224,-72.233902,89.812744,-0.004380,0.338117,-0.245392,33.421494,19.386253,18.097878
60,410845874,9.960188,-71.902451,91.025566,0.022542,0.461915,-0.535795,32.651993,20.936527,18.588570
61,410862541,9.399322,-71.560722,92.188240,-0.274470,0.234180,-0.500323,32.859524,21.269344,18.195557
62,410879208,8.945596,-71.219307,93.169441,-0.451427,-0.001004,-0.545638,28.836905,20.600536,15.370472
63,410895875,8.444348,-70.988472,94.085815,-0.516819,-0.177890,-0.672071,22.207829,13.762946,15.598063
64,410912542,7.945309,-70.885544,94.887978,-0.576556,0.048900,-0.382419,15.818937,5.734905,14.773296
65,410929209,7.397548,-70.884293,95.634399,-0.622444,0.317761,-0.240385,9.713031,-0.587569,14.619699
66,410945876,6.840823,-70.937233,96.292953,-0.610331,0.611773,-0.125251,4.199454,-4.166868,13.313765
67,410962543,6.203205,-71.022743,96.912735,-0.614669,0.794496,-0.092417,-2.842326,-6.336887,12.722786
68,410979210,5.397885,-71.147850,97.575165,-0.660080,0.860368,-0.266479,-10.460893,-8.776306,13.677988
69,410995877,4.348060,-71.352356,98.374611,-0.556640,0.735489,-0.476776,-17.313833,-13.520288,16.506947
70,411012544,3.104474,-71.643570,99.264153,-0.496599,0.797232,-0.363901,-23.745548,-18.932837,18.140793
71,411029211,1.651851,-72.013756,100.253990,-0.551233,0.625241,-0.492800,-30.473848,-24.017662,19.532934
72,411045878,0.117822,-72.508995,101.313301,-0.359677,0.625744,-0.677876,-31.251455,-32.002338,19.929493
73,411062545,-1.341181,-73.077766,102.361465,-0.035861,0.715559,-0.613479,-27.209858,-36.905514,18.348026
74,411079212,-2.607988,-73.650330,103.336357,0.130091,0.784657,-0.609766,-19.716091,-37.490845,15.660145
75,411095879,-3.599848,-74.187073,104.215759,0.269519,0.765777,-0.590966,-8.569363,-35.529678,12.956375
76,411112546,-4.177916,-74.661041,104.894821,0.351856,0.726647,-0.414008,4.806786,-31.690346,9.091821
77,411129213,-4.399825,-75.084457,105.354012,0.195913,0.474623,-0.312460,13.525519,-28.446423,5.371841
78,411145880,-4.335975,-75.480431,105.600769,0.115282,0.373044,-0.145768,18.390991,-26.549646,2.042140
79,411162547,-4.005433,-75.847214,105.623024,0.175907,0.412610,0.053170,21.370384,-24.543331,-1.169736
80,411179214,-3.468081,-76.194695,105.445297,0.139076,0.405736,0.223218,22.133724,-23.208622,-3.829689
81,411195881,-2.731536,-76.536034,105.051697,0.170852,0.290112,0.348650,21.479445,-22.722822,-6.568400
82,411212548,-1.685651,-76.854195,104.367584,0.304123,0.332286,0.641337,23.044954,-21.281866,-10.077150
83,411229215,-0.339047,-77.112686,103.412750,0.482363,0.408304,0.994905,25.213919,-17.854288,-13.080984
84,411245882,1.208241,-77.299133,102.255135,0.545865,0.439742,1.168418,25.343788,-13.873515,-15.202103
85,411262549,2.872684,-77.406700,100.977417,0.659965,0.571235,1.320498,25.298922,-9.622725,-16.454731
86,411279216,4.595495,-77.424324,99.653954,0.847562,0.672630,1.468062,26.111486,-4.746946,-17.107244
87,411295883,6.256709,-77.327003,98.415619,0.968489,0.558185,1.506642,27.404736,1.701580,-16.634409
88,411312550,7.642109,-77.147911,97.436630,0.901947,0.395144,1.401765,26.072090,6.520048,-14.101989
89,411329217,8.616473,-76.947357,96.796089,0.931879,0.270552,1.099689,21.246708,8.124282,-10.153331
90,411345884,9.214797,-76.735077,96.456398,1.056620,0.367188,0.912149,16.285954,9.285148,-6.485734
91,411362551,9.508513,-76.468262,96.397568,1.201134,0.440246,0.769129,14.425867,13.087179,-3.342680
92,411379218,9.522696,-76.140663,96.594948,1.152272,0.353073,0.485142,12.597402,17.273380,-0.420215
93,411395885,9.351686,-75.756096,96.994514,1.201236,0.492175,0.358510,13.229096,21.131630,2.017766
94,411412552,9.085561,-75.286781,97.530952,1.214688,0.537317,0.338948,15.445987,26.509708,3.487545
95,411429219,8.753441,-74.726074,98.159836,1.206576,0.430520,0.352502,16.763674,32.167477,4.477345
96,411445886,8.410586,-74.098511,98.806053,1.105712,0.397409,0.467068,17.016310,36.202354,4.727229
97,411462553,8.116437,-73.394287,99.431274,1.010138,0.586804,0.701217,18.611914,40.738754,4.358973
98,411479220,8.042624,-72.528152,100.001541,1.457506,0.527608,1.560691,28.541933,50.280872,2.659405
99,411495887,8.043994,-71.448494,100.551819,1.289536,0.165108,2.536924,31.734505,62.983086,1.075630
100,411512554,7.740577,-70.223351,101.207443,0.916562,-0.028882,2.832017,19.212786,71.993103,2.725430
101,411529221,6.989109,-68.979919,102.038162,0.877852,-0.139352,2.925429,1.895728,73.624123,7.690751
102,411545888,5.796263,-67.664047,103.074791,1.082223,-0.108668,3.408913,-13.502864,78.420181,14.065709
103,411562555,4.089215,-66.251732,104.444382,1.379112,-0.075704,3.955579,-26.515846,84.597221,24.767235
104,411579222,1.948179,-64.680328,106.140678,1.437324,-1.019615,4.889071,-35.579048,93.773903,37.257854
105,411595889,-0.639660,-62.922626,108.097115,1.049240,-1.713943,5.376383,-49.630917,103.431831,50.635944
106,411612556,-3.587382,-60.944836,110.186348,0.922982,-1.409358,5.725640,-65.921745,113.787453,63.336113
107,411629223,-6.579383,-58.645222,112.203529,1.068452,-0.800691,5.750491,-74.575218,129.408585,72.900177
108,411645890,-9.418534,-55.989544,114.048767,1.257140,-0.379238,6.328955,-76.795280,146.839355,81.404289
109,411662557,-12.075424,-52.955791,115.701729,0.543679,-0.546506,7.273129,-78.312645,165.453445,90.594749
110,411679224,-14.566583,-49.498451,117.186729,-0.571764,-0.366705,7.552925,-79.601837,186.371994,102.128807
111,411695891,-16.862383,-45.609821,118.494125,-1.185300,0.807192,7.365625,-79.442535,207.626724,114.206024
112,411712558,-18.966589,-41.320625,119.589836,-1.905503,1.864778,6.627378,-80.594208,227.574768,124.626053
113,411729225,-20.850031,-36.647655,120.457733,-2.734890,2.633729,5.520042,-79.806953,247.228897,133.607681
114,411745892,-22.555668,-31.655178,121.115623,-3.519576,2.457082,3.993783,-79.730682,263.638733,141.216980
115,411762559,-24.243999,-26.494310,121.659348,-4.370624,3.186014,3.182523,-84.995956,270.282166,149.255081
116,411779226,-25.940937,-21.141953,122.085564,-4.495240,3.545296,0.910137,-91.031975,278.350250,157.512436
117,411795893,-27.635664,-15.755128,122.443558,-4.231791,3.391067,-0.013318,-94.430092,276.796387,164.012558
118,411812560,-29.289272,-10.357373,122.711655,-4.287072,4.329378,-1.047015,-95.129196,274.727203,168.301727
119,411829227,-30.785992,-4.919294,122.848274,-3.914596,4.531723,-2.456899,-88.265930,275.890137,170.560760
120,411845894,-32.112209,0.565274,122.849464,-3.517232,4.745025,-4.000722,-79.127319,278.211884,171.964737
121,411862561,-33.382381,6.005777,122.786819,-3.722385,4.591865,-4.282607,-75.548836,274.108337,173.659073
122,411879228,-34.719913,11.345685,122.692986,-3.792488,4.675420,-4.997999,-78.952805,266.124390,175.047409
123,411895895,-36.163197,16.564585,122.548035,-3.338298,4.520605,-5.587552,-84.044006,257.571533,174.984985
124,411912562,-37.866093,21.617640,122.341774,-2.837016,4.058236,-6.478312,-97.660080,246.707275,173.495789
125,411929229,-39.981293,26.451378,122.165024,-2.291364,2.501460,-6.769325,-122.113564,229.311035,175.023926
126,411945896,-42.497849,31.049183,122.063675,-1.688273,0.198171,-6.655808,-147.584702,208.550201,178.217468
127,411962563,-45.269939,35.508945,122.032234,-1.045962,-1.649178,-7.129686,-164.806885,191.539169,184.748566
128,411979230,-48.104462,39.917267,121.857254,1.975634,-2.741165,-7.956010,-163.175323,185.051758,187.161682
129,411995897,-50.902744,44.269466,121.158989,4.556519,-4.354396,-8.298941,-139.341232,190.756378,178.786316
130,412012564,-53.621601,48.431854,119.695473,5.004709,-6.180550,-6.971571,-99.131020,198.274811,160.776840
131,412029231,-56.105133,51.993423,117.622673,4.455506,-5.893920,-4.830424,-53.009995,185.512634,129.298492
132,412045898,-58.014206,54.503471,115.167999,4.838267,-4.406209,-3.144821,3.844183,153.251419,78.805161
133,412062565,-59.119469,55.726826,112.595421,5.820974,-4.633654,-2.446025,60.653637,110.987633,16.928795
134,412079232,-59.223560,55.740570,110.455826,6.070237,-4.259436,-2.682238,100.186630,59.858536,-35.997749
135,412095899,-58.534946,54.822021,108.944450,5.598580,-2.899511,-3.180681,116.199661,13.081679,-73.549377
136,412112566,-57.322758,53.232025,108.103203,4.483129,-2.075385,-3.093584,113.930290,-28.199360,-96.268936
137,412129233,-55.792187,51.127335,107.957138,4.543874,-2.279742,-3.175715,99.112251,-67.794624,-108.028122
138,412145900,-54.139843,48.741707,108.188530,5.217335,-2.568438,-3.843941,88.880867,-92.183792,-111.770721
139,412162567,-52.443203,46.232674,108.494247,4.866271,-2.786259,-4.091634,88.647827,-102.638206,-112.985001
140,412179234,-50.649479,43.590164,108.899864,2.781143,-1.587514,-3.537083,90.824409,-114.826317,-113.159576
141,412195901,-48.907478,40.743668,109.341331,1.898356,-1.186476,-3.089365,87.125107,-128.015823,-117.448509
142,412212568,-47.228886,37.717442,109.754051,1.647970,-1.947651,-2.962265,85.452599,-138.342590,-121.988312
