sep=,
DeviceTag:,DOT5
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-01_12:07:17_697 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,458929400,-20.379656,-65.375763,-165.294769,0.915466,-1.241567,-1.480066,48.947975,21.803072,25.062248
2,458946067,-21.682859,-65.539627,-164.602142,1.076084,-1.836140,-1.388579,-40.127422,-17.578800,12.798918
3,458962734,-24.794085,-66.287849,-163.815826,0.750916,-2.128468,-1.102703,-143.334198,-51.054153,0.208844
4,458979401,-29.933929,-67.439293,-162.559204,0.395960,-1.875510,-0.681069,-238.787155,-77.175728,-5.188518
5,458996068,-37.414188,-68.785698,-160.123856,-0.795530,-0.207544,0.170733,-312.936066,-99.626755,0.841460
6,459012735,-46.577881,-69.954521,-156.294846,-1.845076,2.175775,1.003848,-334.513824,-108.442085,13.587393
7,459029402,-56.427044,-70.651268,-151.262756,-2.136296,3.499752,1.584222,-306.389008,-107.790192,31.019598
8,459046069,-65.786446,-70.751617,-145.785126,-2.100232,3.894841,1.833662,-251.070923,-100.107468,47.605038
9,459062736,-73.895401,-70.325249,-140.563980,-1.900381,3.769659,1.830134,-190.879242,-91.245880,60.382412
10,459079403,-80.297798,-69.489311,-136.043152,-1.497063,3.531586,1.841260,-129.101913,-81.705460,70.097252
11,459096070,-84.825897,-68.363312,-132.441986,-0.963106,2.822182,1.520430,-69.768097,-70.353775,77.467407
12,459112737,-87.878571,-67.107178,-129.615967,-0.703500,1.580866,0.639328,-25.935350,-61.371906,79.729530
13,459129404,-90.040558,-65.868546,-127.387772,-0.667549,0.340582,-0.310308,-6.816606,-54.025295,75.710579
