sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_17:37:24_814 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,1043538491,121.470490,67.501190,94.271378,-0.613616,0.514525,-0.125251,-12.290507,-9.210783,-0.091463
2,1043555158,120.856514,67.548714,94.021706,-0.764314,0.526943,-0.162993,-21.573769,-7.398588,0.368932
3,1043571825,120.204994,67.578133,93.825821,-0.931448,0.324571,-0.300524,-26.810230,-5.784682,0.602214
4,1043588492,119.584785,67.595497,93.666504,-0.947289,0.189740,-0.316006,-26.954439,-4.708472,0.757978
5,1043605159,119.055428,67.607536,93.540627,-0.935272,0.196097,-0.302956,-23.357151,-3.893689,0.624829
6,1043621826,118.652405,67.624641,93.464622,-0.854219,0.243059,-0.268714,-18.539324,-3.051680,-0.214199
7,1043638493,118.410004,67.648666,93.455803,-0.750177,0.181460,-0.284396,-12.634431,-1.902845,-1.324741
8,1043655160,118.345024,67.673042,93.499313,-0.582093,0.253705,-0.306065,-4.895458,-0.859754,-1.910951
9,1043671827,118.439293,67.700806,93.587265,-0.411166,0.207960,-0.380969,2.190264,-0.071075,-2.572347
10,1043688494,118.659241,67.729958,93.703583,-0.270248,0.195897,-0.367591,8.156348,0.446205,-2.954503
11,1043705161,118.958534,67.765938,93.838982,-0.196191,0.202284,-0.347446,11.854980,0.611856,-3.527255
12,1043721828,119.328621,67.802963,93.996437,-0.139054,0.196304,-0.313474,14.873096,0.992653,-3.834173
13,1043738495,119.722000,67.835419,94.146858,0.029271,0.220672,-0.283982,16.658510,0.961457,-3.527474
14,1043755162,120.119942,67.864189,94.281563,0.145153,0.113966,-0.210957,17.804440,0.733952,-3.171829
15,1043771829,120.507225,67.880745,94.366089,0.202458,0.087593,-0.176675,19.953913,0.102867,-1.975971
16,1043788496,120.851402,67.888412,94.387764,0.224065,0.132974,-0.136526,20.864218,-0.861382,-0.800065
17,1043805163,121.144386,67.881126,94.349289,0.243313,0.115219,-0.174415,21.136713,-1.567218,0.667180
18,1043821830,121.362747,67.857918,94.249794,0.252415,0.115993,-0.188569,20.048437,-2.244175,2.202983
19,1043838497,121.490158,67.828178,94.108704,0.266681,0.032754,-0.229712,16.902702,-2.837275,3.032169
20,1043855164,121.534531,67.793716,93.931206,0.238848,-0.102172,-0.270900,13.937490,-3.392520,3.707922
21,1043871831,121.534752,67.761459,93.725456,0.244101,-0.125807,-0.311225,12.859588,-4.010503,3.936284
22,1043888498,121.508163,67.735497,93.513062,0.238155,-0.026942,-0.379410,11.618280,-4.343315,3.695691
23,1043905165,121.461189,67.721230,93.316101,0.156450,0.044215,-0.417400,9.535106,-4.415656,2.915424
24,1043921832,121.413216,67.718605,93.149750,0.122059,0.068978,-0.439429,7.775064,-4.187729,1.952835
25,1043938499,121.374146,67.722641,93.013092,0.117952,0.053882,-0.395828,6.665392,-3.821659,1.258166
26,1043955166,121.347626,67.731483,92.897148,0.083859,0.003422,-0.380898,6.267152,-3.568669,0.765506
