sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-04-28_16:05:51_945 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,719250661,-78.013092,-0.836117,-34.739296,0.190491,-0.177963,-0.162222,2.291357,-2.447306,-1.213773
2,719267328,-78.028748,-0.845051,-34.737774,0.223322,-0.295974,-0.168727,0.588535,-1.104484,-0.241874
3,719283995,-78.049889,-0.825124,-34.748051,0.213568,-0.340890,-0.117517,0.248462,-0.051507,1.306113
4,719300662,-78.032822,-0.773512,-34.747707,0.199591,-0.237347,-0.043692,2.551517,-0.279511,3.299383
5,719317329,-77.989143,-0.697492,-34.734192,0.189899,-0.135282,-0.037396,4.157294,-0.747046,4.896130
6,719333996,-77.962700,-0.613605,-34.715618,0.151356,-0.099871,-0.040035,3.125768,-0.940998,5.420884
7,719350663,-77.983505,-0.533121,-34.698753,0.010330,-0.150386,0.035054,0.289263,-0.886135,5.200960
8,719367330,-78.042229,-0.464577,-34.684494,-0.093906,-0.207382,0.115344,-1.990081,-0.883126,4.467476
9,719383997,-78.099709,-0.410397,-34.666466,-0.134209,-0.203677,0.226848,-1.913794,-1.285181,3.671062
10,719400664,-78.127075,-0.374229,-34.631859,-0.110506,-0.165028,0.259171,-0.099339,-2.485879,2.818274
11,719417331,-78.132195,-0.360151,-34.586094,-0.056663,-0.202310,0.222843,1.238573,-3.414314,1.658134
12,719433998,-78.122650,-0.363534,-34.538464,0.009276,-0.229341,0.155719,2.120047,-3.735971,0.655768
13,719450665,-78.108627,-0.370826,-34.493748,0.052266,-0.270208,0.109845,2.387904,-3.617947,0.392060
14,719467332,-78.109070,-0.381457,-34.455471,-0.042976,-0.263541,0.070642,1.518942,-3.279104,0.117197
15,719483999,-78.134056,-0.395113,-34.434395,-0.073772,-0.304426,0.107580,0.040013,-2.306462,-0.272891
16,719500666,-78.144188,-0.408840,-34.414234,0.065082,-0.204047,0.121605,0.932424,-2.256210,-0.288412
17,719517333,-78.138237,-0.421391,-34.391655,0.138607,-0.225417,0.053325,1.899021,-2.381648,-0.189278
18,719534000,-78.113960,-0.419931,-34.371220,0.157415,-0.263940,0.033719,2.997998,-2.081851,0.607616
19,719550667,-78.079910,-0.402267,-34.344376,0.207833,-0.147235,-0.008110,3.587065,-2.258951,1.640218
20,719567334,-78.058548,-0.373853,-34.317936,0.172770,-0.150576,-0.046662,2.825190,-2.096860,2.266346
21,719584001,-78.067375,-0.338993,-34.300266,0.094139,-0.174950,-0.024612,1.008366,-1.502851,2.537047
22,719600668,-78.084045,-0.300753,-34.280266,0.028502,-0.213856,0.055133,0.539692,-1.598412,2.765499
23,719617335,-78.076263,-0.264024,-34.254322,0.037736,-0.199234,0.139731,2.007031,-1.962701,2.749658
24,719634002,-78.040855,-0.231795,-34.216938,0.082811,-0.168834,0.143506,3.666541,-2.694187,2.629304
25,719650669,-77.997238,-0.205104,-34.176937,0.062941,-0.227403,0.115401,4.159419,-2.914226,2.338151
26,719667336,-77.968285,-0.183034,-34.141090,0.020860,-0.241664,0.106894,3.278253,-2.726844,2.016507
27,719684003,-77.982536,-0.172481,-34.120110,-0.109370,-0.304384,0.096204,0.683136,-1.996548,1.155933
28,719700670,-78.022652,-0.175314,-34.119293,-0.220688,-0.386989,0.212858,-0.870140,-0.981991,0.119144
29,719717337,-78.047432,-0.192099,-34.134773,-0.269774,-0.417724,0.277337,0.046519,-0.198178,-0.903257
30,719734004,-78.031570,-0.222873,-34.162598,-0.175208,-0.362414,0.230166,2.484605,0.352181,-1.877206
31,719750671,-77.989113,-0.262381,-34.202572,-0.090076,-0.361379,0.112040,4.076370,0.956321,-2.542150
32,719767338,-77.955360,-0.306045,-34.257851,-0.044111,-0.389480,-0.020725,3.550657,1.799247,-2.977707
33,719784005,-77.943199,-0.347568,-34.330803,-0.058520,-0.415529,-0.000214,2.247893,2.862278,-3.073806
34,719800672,-77.937561,-0.378339,-34.412159,0.031139,-0.317497,-0.042442,1.850447,3.489110,-2.548234
35,719817339,-77.936295,-0.404238,-34.501984,0.127593,-0.285964,0.043002,1.582884,4.048056,-2.368214
36,719834006,-77.949333,-0.427260,-34.606491,0.071392,-0.430736,0.122832,0.716214,4.945717,-2.381905
37,719850673,-77.983658,-0.446590,-34.734737,0.052176,-0.593061,0.124179,-0.572021,6.384626,-2.458346
38,719867340,-78.105019,-0.470395,-34.924519,0.092992,-0.941797,0.201191,-5.826034,9.945934,-3.474799
