sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_18:05:25_494 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,1190715654,-75.254662,-27.487543,-157.060654,-0.529524,-0.053410,0.820107,5.202261,-11.440763,17.524384
2,1190732321,-75.168137,-27.090303,-156.904739,-0.722231,-0.358085,1.105225,10.894423,-2.972374,25.036461
3,1190748988,-74.973175,-26.651804,-156.892761,-0.505627,-0.315823,1.003021,13.433088,5.146702,25.458891
4,1190765655,-74.724190,-26.315634,-156.958084,-0.168512,-0.150597,0.861491,14.609189,7.640086,18.428062
5,1190782322,-74.326324,-26.100105,-157.058487,0.003858,0.440380,0.734708,22.625193,7.641996,10.897507
6,1190798989,-73.766251,-26.054472,-157.081573,0.597949,0.517154,0.481791,34.411160,0.933875,2.165864
7,1190815656,-73.187691,-26.214340,-157.019897,0.831805,0.408298,0.181479,37.757324,-6.926276,-8.379663
8,1190832323,-72.775665,-26.521414,-156.917877,0.506506,0.157473,-0.244618,28.853531,-11.649487,-16.144587
9,1190848990,-72.538551,-26.903835,-156.712784,1.041756,-0.211589,0.222162,21.176414,-18.345512,-18.760210
10,1190865657,-72.424171,-27.288132,-156.308655,0.378851,-0.659522,-0.056603,19.318226,-28.543358,-15.626797
11,1190882324,-72.488716,-27.652155,-155.857193,-0.123774,-0.792800,0.258574,10.035643,-30.517313,-13.718143
12,1190898991,-72.680428,-27.988600,-155.477997,-0.655549,-0.974291,0.149789,0.526708,-26.264133,-13.373276
13,1190915658,-72.987549,-28.286549,-155.278061,-0.927898,-1.247594,-0.040078,-11.362085,-16.402277,-14.088934
14,1190932325,-73.370987,-28.565237,-155.204407,-0.710311,-1.247537,-0.020691,-19.495832,-9.577995,-15.005378
15,1190948992,-73.789757,-28.798182,-155.163712,-0.612033,-1.178158,-0.181569,-22.546070,-7.032113,-12.919476
16,1190965659,-74.253960,-28.977112,-155.185638,-0.456906,-0.451779,-0.205133,-27.084164,-2.871717,-10.752768
17,1190982326,-74.682304,-29.145002,-155.261948,-0.132858,0.158646,-0.210616,-26.521219,0.132207,-10.888323
18,1190998993,-75.021744,-29.305508,-155.390076,0.176459,0.557894,-0.156722,-22.713074,2.931348,-11.160528
19,1191015660,-75.247147,-29.459364,-155.532623,0.545934,0.516673,-0.245848,-16.314430,3.810413,-10.948267
20,1191032327,-75.342125,-29.601187,-155.614456,0.568157,0.197355,-0.389544,-6.712157,0.946396,-9.432572
21,1191048994,-75.374290,-29.704906,-155.679642,0.282438,-0.152798,-0.528904,-2.458743,0.690896,-7.000990
22,1191065661,-75.381905,-29.765261,-155.756287,0.043430,-0.231873,-0.550900,-1.331566,1.922675,-4.633748
23,1191082328,-75.322319,-29.782057,-155.863617,-0.184159,-0.235607,-0.498499,1.782215,4.124010,-2.508585
24,1191098995,-75.215431,-29.726801,-156.017059,-0.281140,-0.389842,-0.533736,3.247749,7.546392,1.053790
25,1191115662,-75.148544,-29.586075,-156.245682,-0.258891,-0.303463,-0.435354,-1.369742,12.655543,4.994934
26,1191132329,-75.099266,-29.393570,-156.532593,0.105338,0.178673,-0.095684,-4.114928,16.421696,7.198067
27,1191148996,-74.981834,-29.183846,-156.815872,0.402279,0.563645,0.247355,0.134384,16.543922,8.210886
28,1191165663,-74.782173,-28.981880,-157.053268,0.488465,0.339478,0.351457,6.461842,14.151409,8.328856
29,1191182330,-74.574844,-28.797054,-157.231750,0.354247,-0.016645,0.398446,8.672153,10.944337,8.093666
30,1191198997,-74.393448,-28.624361,-157.379547,-0.005336,-0.101566,0.477272,8.026315,9.242137,7.776143
31,1191215664,-74.231911,-28.468542,-157.537369,-0.220490,-0.079580,0.461285,6.573318,9.506754,6.626054
32,1191232331,-74.044807,-28.349791,-157.710449,-0.421662,-0.021797,0.454235,7.693733,9.703268,4.232930
