sep=,
DeviceTag:,DOT5
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-01_12:23:37_285 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,1438515658,85.278305,9.880573,176.976791,-0.053523,-0.038837,0.124460,2.181619,-5.319374,1.459201
2,1438532325,85.306305,9.847507,176.928604,-0.074408,-0.012476,0.129130,2.407716,-5.536275,1.937723
3,1438548992,85.329163,9.809772,176.875305,-0.044193,0.038854,0.188277,2.150218,-5.859020,2.194823
4,1438565659,85.335907,9.769933,176.815506,-0.023549,0.051242,0.199841,1.246628,-6.252265,2.289346
5,1438582326,85.342384,9.730631,176.750534,-0.022794,0.039647,0.185435,1.280616,-6.557032,2.232909
6,1438598993,85.362808,9.697073,176.682114,-0.012988,0.049392,0.214210,2.151089,-6.738382,1.873550
7,1438615660,85.371529,9.668129,176.604156,0.002303,0.085319,0.256071,1.541302,-7.271831,1.552917
8,1438632327,85.366066,9.648928,176.520493,-0.003049,0.050710,0.215110,0.747321,-7.567056,0.943438
9,1438648994,85.347801,9.637672,176.440765,0.003252,0.091562,0.254091,-0.061394,-7.288056,0.486545
10,1438665661,85.327629,9.628357,176.367859,0.016961,0.080145,0.088418,-0.245844,-6.880366,0.401486
11,1438682328,85.321266,9.619054,176.305603,0.039670,0.093437,0.075601,0.475122,-6.252637,0.451264
12,1438698995,85.322830,9.615679,176.259460,-0.021794,0.112042,0.159935,0.788929,-5.270006,0.174467
13,1438715662,85.323242,9.611320,176.226501,0.010553,0.106678,0.064463,0.586678,-4.502124,0.296768
14,1438732329,85.331879,9.610404,176.205841,-0.021903,0.021186,0.153672,0.956257,-3.759496,0.150647
15,1438748996,85.350594,9.615086,176.196426,-0.052747,0.064434,0.123377,1.450467,-3.066045,-0.129908
16,1438765663,85.367149,9.622342,176.191071,-0.041238,0.077531,0.196438,1.280155,-2.822302,-0.263708
17,1438782330,85.367203,9.635634,176.180603,-0.073451,0.071176,0.158208,0.340066,-3.088430,-0.649500
18,1438798997,85.361900,9.652617,176.165909,-0.068244,0.071757,0.128363,0.062296,-3.320610,-0.890323
19,1438815664,85.355026,9.669970,176.151245,-0.082837,0.041083,0.107314,-0.032823,-3.315692,-0.912516
20,1438832331,85.358261,9.681082,176.138336,-0.069926,0.067172,0.028687,0.557134,-3.244245,-0.530593
21,1438848998,85.363976,9.686584,176.130859,-0.122037,0.075202,0.157291,0.650326,-2.945294,-0.169441
22,1438865665,85.372475,9.689384,176.129074,-0.121099,0.048388,0.115362,0.760640,-2.630565,0.019318
23,1438882332,85.386269,9.686423,176.131821,-0.110232,0.087072,0.107934,1.033953,-2.391650,0.384940
