sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_18:30:46_560 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,2711846076,113.497902,-13.043447,-108.109177,1.700582,-1.202276,0.042667,4.113491,-93.380966,39.939667
2,2711862743,113.872101,-13.017875,-109.731537,0.731499,-0.532942,-0.241852,1.864953,-88.433250,36.562412
3,2711879410,114.291496,-12.961587,-111.218338,-0.161308,-0.447425,-0.413431,6.472064,-81.707214,32.258022
4,2711896077,114.856270,-12.885674,-112.532898,-0.439690,-0.395602,-0.716416,17.606802,-72.777954,27.700893
5,2711912744,115.498894,-12.757598,-113.617531,-0.951329,-0.249643,-0.336453,25.477163,-61.664978,19.914131
6,2711929411,116.232216,-12.581439,-114.479546,-1.090141,-0.071534,-0.095588,34.020542,-50.989986,12.376385
7,2711946078,116.941856,-12.391732,-115.176361,-1.215777,0.210259,0.345160,34.907955,-42.569252,7.962402
8,2711962745,117.564987,-12.267975,-115.751419,-1.183436,0.242679,0.297575,31.392553,-34.338657,8.707023
9,2711979412,118.125694,-12.243094,-116.221054,-0.995196,0.096274,0.352895,29.038485,-26.019159,11.413899
10,2711996079,118.622208,-12.309769,-116.647568,-0.578827,-0.038022,0.249881,25.728468,-21.075304,15.274672
11,2712012746,119.085358,-12.444696,-117.052750,-0.522153,0.077765,-0.261733,23.959480,-17.866983,18.421417
12,2712029413,119.531235,-12.608400,-117.473434,-0.207663,-0.030292,-0.563134,22.662197,-17.653120,20.497032
13,2712046080,119.828758,-12.767428,-117.908112,-0.549696,-0.062455,0.336387,13.507652,-18.356901,20.759874
14,2712062747,119.905731,-13.030374,-118.396553,-0.560296,-0.106652,0.320807,-0.536793,-17.890694,27.777889
15,2712079414,119.781357,-13.341730,-118.986282,0.379833,-0.150348,0.219855,-14.144382,-21.562929,33.217937
16,2712096081,119.442444,-13.679859,-119.683235,0.793748,-0.305346,0.543053,-28.715185,-26.300648,37.600132
17,2712112748,118.899261,-14.075954,-120.489677,0.902714,-0.364781,0.554914,-42.808140,-30.407291,43.518616
18,2712129415,118.119736,-14.513077,-121.386345,1.024843,-0.023552,0.867899,-58.669155,-34.267437,47.802910
19,2712146082,116.978889,-14.930326,-122.366188,1.330884,0.035249,0.999139,-82.005280,-39.805988,48.370060
20,2712162749,115.595123,-15.303300,-123.416695,1.542141,-0.197264,0.653086,-98.078629,-45.619362,46.891319
21,2712179416,114.009605,-15.624338,-124.502769,1.204138,-0.159991,1.060218,-111.123123,-49.898777,43.713055
22,2712196083,112.202705,-15.944844,-125.617210,1.622730,-0.201293,1.106779,-125.221367,-52.604004,42.824650
23,2712212750,110.304451,-16.240688,-126.778610,1.776487,-0.781294,0.682124,-131.832794,-56.934757,40.703529
24,2712229417,108.263176,-16.536282,-127.934387,1.322762,-0.721846,0.774732,-140.667023,-57.907822,38.604668
25,2712246084,106.092972,-16.848015,-129.096252,1.201072,-0.747547,0.360608,-148.861618,-59.233479,37.486183
26,2712262751,103.802689,-17.160353,-130.264648,0.786971,-0.936320,0.114086,-156.547379,-60.905521,35.298191
27,2712279418,101.536156,-17.464756,-131.439850,0.307348,-1.145333,-0.581887,-155.606888,-62.640602,32.486412
28,2712296085,99.530899,-17.744812,-132.647034,-0.406630,-1.163227,-1.390285,-140.855865,-65.767960,29.043320
29,2712312752,97.810005,-17.998707,-133.866806,-1.041259,-1.002134,-1.486687,-124.346863,-67.531517,25.461075
30,2712329419,96.337692,-18.214476,-135.082199,-1.512444,-0.704883,-0.917010,-109.634438,-68.159103,21.283253
31,2712346086,95.013145,-18.394283,-136.235825,-2.102086,-0.438972,-0.341628,-99.842094,-65.296715,17.132116
32,2712362753,93.830505,-18.553051,-137.258423,-2.707757,-0.144058,0.156831,-89.025856,-58.259594,13.878785
33,2712379420,92.679718,-18.684324,-138.083313,-2.840274,0.084260,0.490517,-83.470894,-47.357121,10.417624
34,2712396087,91.530243,-18.794935,-138.703339,-2.860517,0.051079,0.410318,-79.537277,-35.943302,7.812476
35,2712412754,90.417557,-18.878895,-139.135437,-2.600995,-0.027837,0.204628,-73.741333,-25.430885,5.334901
36,2712429421,89.355476,-18.937328,-139.415176,-2.062842,-0.345181,0.208332,-67.769394,-16.871811,3.350551
37,2712446088,88.395149,-18.983667,-139.585648,-1.758639,-0.537190,-0.067157,-59.544094,-10.715056,2.460637
38,2712462755,87.533943,-19.019327,-139.680725,-1.461813,-0.482739,-0.287909,-52.131687,-6.454629,1.813365
39,2712479422,86.766159,-19.043705,-139.735703,-1.061093,-0.649060,-0.370258,-45.739742,-4.177885,1.167455
40,2712496089,86.102448,-19.064425,-139.780899,-0.667296,-0.845096,-0.477813,-39.305759,-3.625549,0.939652
41,2712512756,85.544281,-19.088249,-139.843735,-0.397344,-0.913797,-0.591846,-33.319511,-4.648301,1.021983
42,2712529423,85.062927,-19.112761,-139.938553,-0.189967,-0.936584,-0.569538,-29.342947,-6.467303,0.878461
43,2712546090,84.662468,-19.140694,-140.058762,-0.194849,-0.828567,-0.636385,-24.991943,-7.927443,0.909650
44,2712562757,84.351799,-19.168818,-140.193466,-0.288904,-0.620740,-0.576698,-19.893776,-8.748327,0.797069
45,2712579424,84.131927,-19.198450,-140.330780,-0.383265,-0.417896,-0.495933,-14.503128,-8.907196,0.835967
46,2712596091,83.991219,-19.223320,-140.446457,-0.575519,-0.200396,-0.357153,-9.329071,-7.660672,0.651363
47,2712612758,83.866882,-19.243023,-140.507874,-0.868063,0.087072,-0.074795,-7.276826,-4.570997,0.651299
48,2712629425,83.728172,-19.260353,-140.505859,-1.083854,0.374152,0.186312,-6.884094,-0.987344,0.887999
49,2712646092,83.532318,-19.262844,-140.435501,-1.306228,0.553817,0.450442,-8.955867,2.953139,0.430402
50,2712662759,83.256096,-19.241116,-140.308716,-1.454538,0.632449,0.512053,-12.658675,6.294344,-0.630483
51,2712679426,82.865479,-19.197134,-140.133301,-1.468423,0.530920,0.514256,-18.560066,9.192597,-1.583046
52,2712696093,82.370697,-19.135260,-139.923813,-1.412912,0.522413,0.492028,-24.145945,11.256355,-2.323142
53,2712712760,81.769463,-19.077309,-139.662857,-1.253687,0.421481,0.365134,-29.529747,14.137321,-1.571908
54,2712729427,81.070358,-19.029322,-139.375046,-0.986717,0.295738,0.351838,-34.885612,15.572839,-0.583524
55,2712746094,80.075851,-18.962181,-139.014694,-0.817898,0.342333,1.547750,-51.206497,19.832426,-0.798100
