sep=,
DeviceTag:,DOT5
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-01_12:08:29_988 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,531230846,-63.221428,-30.925512,-118.094986,-3.239479,-5.866141,-0.982130,264.990692,-288.870087,20.935724
2,531247513,-63.211914,-32.872059,-112.683594,-1.023890,-7.823796,-1.937904,172.624268,-301.173553,20.247139
3,531264180,-64.593330,-35.074120,-107.246536,2.207279,-7.340985,0.786348,99.919693,-303.517731,0.679154
4,531280847,-65.894341,-37.094536,-102.229301,3.756588,-5.594070,4.131917,99.706558,-274.154144,-7.886418
5,531297514,-66.410248,-38.586308,-97.886696,4.081984,-5.149707,4.053665,129.278488,-226.883713,1.624665
6,531314181,-66.719368,-39.622929,-94.091797,3.745437,-5.627286,1.356748,125.431580,-189.378525,13.499209
7,531330848,-67.428108,-40.569031,-90.690887,4.662224,-5.124271,0.162165,89.239586,-168.410950,8.831335
8,531347515,-68.560776,-41.525242,-87.756966,6.889473,-3.794760,1.503233,47.957832,-147.131531,-3.121415
9,531364182,-69.336258,-42.298965,-85.683586,8.118793,-1.905028,3.585890,36.849945,-105.638336,-9.734090
10,531380849,-69.223282,-42.708000,-84.773773,7.828898,-1.241432,3.707561,43.909752,-48.916340,-8.369988
11,531397516,-68.454819,-42.766682,-84.945557,7.459359,-1.396961,2.570593,39.332973,3.182351,-5.659747
12,531414183,-67.693565,-42.618004,-85.966408,8.009957,-1.523219,1.602871,4.337456,42.469620,-8.170685
13,531430850,-67.338402,-42.341961,-87.697868,7.890529,-1.670270,1.623240,-48.676132,74.485306,-13.623514
14,531447517,-67.494720,-41.932213,-90.021927,7.160800,-2.085170,2.080261,-102.783806,102.256538,-16.633551
15,531464184,-68.071609,-41.352741,-92.927010,6.601343,-2.606400,2.396856,-150.304230,131.065445,-16.692232
16,531480851,-68.652435,-40.539467,-96.442276,5.422524,-3.041810,2.721019,-172.959015,163.392609,-13.022721
17,531497518,-68.870369,-39.416870,-100.594315,4.267076,-3.828234,2.857505,-173.042236,199.637039,-6.031509
18,531514185,-68.754967,-37.989128,-105.305908,3.021636,-4.846276,2.572000,-169.769287,233.948959,0.456367
19,531530852,-68.702347,-36.340881,-110.370049,1.866494,-5.789247,1.752679,-180.338135,258.799591,4.608119
20,531547519,-69.162704,-34.594418,-115.542404,0.997662,-6.638161,1.388774,-207.624619,270.818512,7.209818
21,531564186,-70.108490,-32.784351,-120.752815,-0.147984,-7.046344,1.521451,-230.080414,278.966309,11.569710
22,531580853,-71.298370,-30.902338,-126.007072,-1.805339,-6.683536,1.145957,-237.635483,287.398041,18.344793
23,531597520,-72.522278,-28.993713,-131.303299,-3.287414,-5.773199,0.480584,-231.987656,294.620117,23.624483
24,531614187,-73.721710,-27.128771,-136.605072,-4.093178,-4.737854,-0.128878,-221.519562,298.445068,25.836769
25,531630854,-75.027573,-25.369427,-141.833115,-4.754897,-3.764960,-0.796331,-216.991455,296.720673,26.147657
26,531647521,-76.536072,-23.812492,-146.895874,-4.795115,-3.024591,-1.385505,-216.809525,288.064148,22.986752
27,531664188,-78.035881,-22.505857,-151.833023,-4.769524,-2.513713,-1.430293,-206.376495,280.301666,16.820742
28,531680855,-79.244759,-21.419367,-156.733490,-4.923372,-1.522253,-1.436579,-182.386429,277.561310,10.495090
29,531697522,-79.943893,-20.512745,-161.714996,-4.935335,-0.316897,-1.419167,-148.794449,281.707336,3.391586
30,531714189,-80.060448,-19.787575,-166.835373,-4.514369,0.402059,-1.461694,-112.729897,288.961151,-6.916955
31,531730856,-79.965363,-19.240448,-172.034256,-4.098537,0.446346,-1.930707,-98.391830,292.620728,-18.346670
32,531747523,-80.165710,-18.874245,-177.252701,-4.328627,0.099103,-2.161843,-114.131348,292.677704,-29.094669
33,531764190,-81.090218,-18.725845,177.572510,-4.281402,0.937442,-3.221243,-155.368576,288.842529,-38.749084
34,531780857,-82.997910,-18.862858,172.571686,-4.371244,2.221636,-3.961923,-210.923111,277.596619,-47.117592
35,531797524,-85.763931,-19.313900,167.779694,-4.316197,4.254874,-4.096967,-259.748199,265.206207,-53.187054
