sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_17:26:42_046 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,400775636,-112.512589,62.539146,123.638870,-0.112020,-0.225012,-0.012342,16.234262,53.545773,-37.593231
2,400792303,-113.333504,61.516552,122.268669,-0.126549,0.528579,-0.192769,24.821493,58.364105,-41.464252
3,400808970,-113.966583,60.394569,120.836555,-0.268658,1.065629,-0.426831,38.601856,64.168152,-44.904289
4,400825637,-114.485092,59.206459,119.294518,-0.074364,1.147273,-0.515890,50.323780,70.641068,-45.879753
5,400842304,-114.939804,58.006222,117.753265,0.160385,1.014244,-0.605196,53.124470,72.812408,-45.244755
6,400858971,-115.397690,56.835434,116.272659,0.228930,0.890290,-0.499862,48.850479,72.114326,-43.201256
7,400875638,-115.844833,55.726463,114.889702,0.175228,0.838889,-0.239685,43.656338,69.248489,-40.042328
8,400892305,-116.300186,54.677624,113.558998,0.127044,0.529534,-0.378461,39.706013,67.526939,-36.466259
9,400908972,-116.759804,53.680954,112.352028,0.057537,-0.058609,-0.560369,32.614452,63.571228,-34.534164
10,400925639,-117.278992,52.677242,111.282799,0.362613,0.106488,-0.777389,21.666473,60.550728,-36.149582
11,400942306,-117.917412,51.657341,110.258011,0.656856,-0.197323,-1.193462,11.723498,60.713184,-36.725872
12,400958973,-118.530724,50.602352,109.335854,0.843217,-0.471145,-1.291987,7.745428,59.470089,-39.319653
13,400975640,-119.044662,49.548347,108.575790,0.663673,-1.526654,-1.839119,5.597038,55.043640,-41.304256
14,400992307,-119.420982,48.523209,108.014557,0.205083,-1.941871,-1.918688,4.306691,48.242477,-42.873497
15,401008974,-119.609703,47.579933,107.588196,-0.209324,-2.446533,-1.937081,9.161156,41.709541,-40.811295
16,401025641,-119.643875,46.802254,107.297127,-0.403562,-2.607686,-1.768659,12.215895,32.335354,-34.683556
17,401042308,-119.555321,46.248817,107.112312,-0.628370,-2.302643,-1.361071,14.811312,21.993927,-25.099207
18,401058975,-119.376381,45.952705,107.003494,-0.688197,-1.790123,-1.035105,16.893562,11.648955,-13.237234
19,401075642,-119.136917,45.916393,106.937416,-0.552125,-1.379694,-0.855800,18.663273,2.442219,-0.554464
20,401092309,-118.842278,46.116726,106.925468,-0.243148,-0.717172,-0.630241,19.641768,-6.411754,10.752839
21,401108976,-118.343765,46.447041,106.812569,0.423886,0.208348,-0.173270,36.251163,-6.394288,19.638969
22,401125643,-117.504417,46.907738,106.553360,1.696542,0.980658,0.100500,63.123768,-4.537010,29.416468
23,401142310,-115.915291,47.337872,105.945702,1.740834,1.767416,0.529571,123.510574,9.533389,34.196976
24,401158977,-114.492645,47.767338,104.983269,1.577116,0.802395,-0.044780,129.415726,23.253620,39.903671
25,401175644,-113.460808,48.198479,103.862572,1.263215,0.084591,-0.479344,113.313240,29.568825,41.912617
26,401192311,-112.760178,48.564209,102.749115,0.697046,-0.335759,-0.212591,93.432945,31.149536,37.583965
27,401208978,-112.232887,48.871468,101.847168,-0.017877,-0.531906,-0.399618,73.752380,24.881752,30.673964
28,401225645,-111.860596,49.149010,101.089485,-0.312234,-0.577901,-0.636295,58.102665,20.339308,26.606565
29,401242312,-111.846825,49.417652,100.398453,-1.396026,-1.070879,-0.033489,33.703465,18.054264,25.006817
30,401258979,-111.964996,49.694271,100.462395,-0.206939,-0.395230,-0.505706,-8.560760,-9.542330,14.449555
31,401275646,-112.207100,50.006447,100.179352,-0.023317,0.078192,-0.267951,-0.096470,2.064970,21.450142
32,401292313,-112.469231,50.410057,99.669121,0.031243,0.420218,0.849371,9.248389,7.878950,29.825846
33,401308980,-112.564064,50.710911,98.974953,0.087040,0.555357,0.990575,27.925528,16.488014,26.786266
