sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_18:01:06_663 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,931877144,-67.165283,-41.391155,164.498444,-0.099007,0.003909,0.171075,4.720197,2.241118,-5.200147
2,931893811,-67.055946,-41.429935,164.377014,-0.253253,-0.166680,0.135709,3.165378,3.093009,-4.397740
3,931910478,-66.965004,-41.461193,164.258575,-0.242311,-0.202828,0.184953,2.178059,3.134207,-3.934687
4,931927145,-66.902893,-41.487087,164.150635,-0.095214,-0.141182,0.216722,0.863218,2.817903,-3.457318
5,931943812,-66.864799,-41.516529,164.039276,0.134330,0.031979,0.177783,-0.716042,2.871293,-3.717556
6,931960479,-66.823112,-41.557720,163.920746,0.283840,0.107798,0.177638,-0.789524,2.885034,-4.492045
7,931977146,-66.757240,-41.619602,163.829361,0.302034,0.038298,0.229886,1.739263,1.269961,-5.158245
8,931993813,-66.676079,-41.689373,163.755508,0.056428,0.029192,0.227262,3.350186,0.348992,-5.282389
9,932010480,-66.584335,-41.763077,163.639557,0.057856,0.058357,0.189171,2.299848,1.975834,-6.248168
10,932027147,-66.473320,-41.844692,163.479218,0.081622,-0.047177,0.139261,1.675205,3.590459,-7.478781
11,932043814,-66.374138,-41.930153,163.296463,0.125939,-0.157119,0.102085,0.055996,4.395493,-8.094524
12,932060481,-66.290276,-42.024178,163.109680,0.214408,-0.192029,0.084938,-1.036342,4.329847,-8.641792
13,932077148,-66.247025,-42.128819,162.962830,0.158262,-0.409693,0.068999,-1.885172,2.424166,-8.509873
14,932093815,-66.272194,-42.244282,162.880615,0.072851,-0.536427,0.130598,-3.397935,-0.478676,-7.945101
15,932110482,-66.326530,-42.383389,162.815613,0.128487,-0.468552,0.173772,-4.462246,-1.750641,-8.932893
16,932127149,-66.379234,-42.555401,162.753708,0.202949,-0.773738,0.253160,-4.243412,-2.668883,-10.684996
17,932143816,-66.453758,-42.754669,162.710632,0.174699,-0.976934,0.292220,-4.801065,-4.078966,-11.850363
18,932160483,-66.560440,-42.997696,162.630295,0.196779,-0.976379,0.255640,-8.256287,-3.615005,-14.913740
19,932177150,-66.669312,-43.286076,162.450043,0.375206,-0.729238,0.256742,-12.505089,-0.669325,-19.145870
20,932193817,-66.677002,-43.588089,162.018372,0.694732,0.128235,0.464793,-16.848757,9.048837,-24.220205
21,932210484,-66.367706,-43.890537,160.979233,1.320608,1.421836,0.955194,-23.129051,33.043308,-34.725189
22,932227151,-65.433800,-44.182789,159.000351,2.472432,2.701128,1.505292,-25.079529,69.716423,-50.998512
23,932243818,-63.539890,-44.452579,156.013168,3.618438,3.906641,1.639109,-10.173576,107.723335,-69.984322
24,932260485,-60.658939,-44.638954,152.366577,3.978198,4.720538,0.957470,20.775938,131.543182,-82.999786
25,932277152,-57.244255,-44.803406,148.870422,0.820561,3.738220,-0.225594,58.670635,121.592972,-85.493805
26,932293819,-54.216549,-44.980072,146.023483,-4.414685,3.775141,-0.190854,62.519768,93.036476,-77.074371
27,932310486,-51.996704,-45.410744,143.082687,-5.710950,6.402108,0.710022,9.426373,82.932854,-95.464569
28,932327153,-50.123814,-46.315506,140.306900,-5.129130,11.188148,3.259277,-5.709208,55.105854,-115.248909
29,932343820,-48.169659,-47.451504,137.368729,-7.250082,13.641335,5.309928,-9.980868,45.593716,-130.478348
30,932360487,-46.148125,-48.316322,133.710602,-7.496112,13.813248,6.175338,-40.056522,71.710381,-138.215118
31,932377154,-43.793571,-49.048199,129.481857,-5.734789,11.955752,6.833660,-47.824745,86.413208,-149.594604
32,932393821,-41.096111,-49.607727,125.145081,-5.335331,10.801947,7.543501,-34.031597,88.777351,-147.816376
33,932410488,-38.430519,-49.584499,120.659668,-3.544449,11.545492,7.504662,-43.523373,111.750130,-133.211090
34,932427155,-36.038761,-48.691109,115.908394,0.179433,10.826951,5.620568,-70.627022,154.630112,-116.073387
35,932443822,-33.781788,-47.055714,111.468987,3.425392,7.480791,4.462204,-60.680752,181.827469,-90.391098
36,932460489,-31.651567,-45.074245,108.086189,3.268433,2.073107,5.246968,-16.895288,175.293381,-54.260811
37,932477156,-30.051863,-42.873310,106.366852,-0.001295,3.267626,4.626547,25.823166,150.627701,3.958199
38,932493823,-29.054094,-39.454884,105.404228,2.598592,4.553727,0.554132,23.308271,199.067734,63.310677
39,932510490,-27.395353,-34.892708,105.031792,8.762293,1.950138,-5.069692,87.446884,248.828735,113.733429
40,932527157,-24.113268,-30.069363,105.193344,9.244914,-4.617106,-8.270468,203.504868,256.363129,133.070557
41,932543824,-20.194368,-25.403059,106.818169,2.305512,-12.649860,-8.483426,281.872223,226.031494,185.447388
42,932560491,-17.311686,-21.156948,110.163071,1.206119,-22.454594,-7.982622,253.684921,181.122971,256.404602
43,932577158,-16.384630,-17.590408,114.130096,5.265962,-29.291294,-10.947537,136.068024,138.774704,276.812134
44,932593825,-17.441814,-14.969646,117.824944,2.817714,-30.261293,-11.211690,0.256414,87.541641,249.193634
45,932610492,-20.655224,-12.667257,120.005455,-5.711785,-20.692352,-8.814019,-160.028473,88.108368,165.021362
46,932627159,-26.466171,-10.079199,119.789856,-12.791074,-11.353448,-7.458076,-349.700104,146.436340,50.306213
47,932643826,-33.901093,-7.919170,118.182434,-5.347046,-7.130556,-6.248292,-459.679108,158.966278,-17.314428
48,932660493,-40.446243,-7.548860,115.758881,6.110490,-8.114960,0.196831,-410.819122,103.756081,-101.583931
49,932677160,-44.082733,-9.699859,112.923454,7.607181,-11.814575,4.321624,-242.225037,16.540686,-211.451477
50,932693827,-44.077976,-13.836902,110.282585,1.885258,-14.762241,1.421501,-30.629850,-71.451202,-284.293915
