sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_18:09:33_012 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,1438237271,171.589966,80.451469,-41.478348,-0.023193,0.220116,-0.620040,8.827286,4.961509,6.521605
2,1438253938,171.178467,80.315010,-42.023121,0.072251,0.031064,-0.326562,8.965109,6.285699,6.445562
3,1438270605,170.798401,80.191597,-42.532257,0.240609,0.062536,-0.135012,8.724746,5.509570,6.085766
4,1438287272,170.474762,80.086983,-42.988895,0.440662,0.199703,-0.039584,8.999980,4.438868,5.470702
5,1438303939,170.131516,80.038200,-43.520603,0.524916,0.033677,0.065103,12.245088,0.960419,5.738356
6,1438320606,169.716080,80.038933,-44.206890,0.305206,-0.233088,-0.072294,17.052206,-2.285437,6.826222
7,1438337273,169.038528,80.101715,-45.213474,-0.069188,-0.515489,-0.409686,20.257883,-6.618052,9.362183
8,1438353940,167.806442,80.171295,-46.792553,-0.451598,-0.753517,-0.780120,20.844606,-8.338042,14.882429
9,1438370607,166.413040,80.276825,-48.434608,-0.988392,-0.243515,-0.408007,14.902220,-10.905550,14.710716
10,1438387274,166.090622,80.321426,-48.830357,0.174211,0.560707,0.209342,5.487247,-4.542682,3.069433
11,1438403941,167.107620,80.088013,-47.964066,1.193533,0.143994,0.517358,11.220970,14.677628,-5.537934
12,1438420608,167.440186,80.022049,-47.810177,-0.851156,-0.429373,0.094955,12.277960,3.214786,-0.864493
13,1438437275,166.739655,80.287971,-48.542213,-1.240386,-0.475371,-0.231032,2.671081,-18.223240,3.575646
14,1438453942,166.324173,80.466034,-48.950802,0.235470,-0.091463,-0.793631,0.664387,-12.335262,1.314874
15,1438470609,166.104431,80.493950,-49.238907,0.506145,-0.312975,-0.588285,5.283151,-3.305614,2.193235
16,1438487276,165.474304,80.481430,-50.008469,-0.327628,-0.209772,-0.307515,9.152401,-2.141530,7.398801
17,1438503943,164.396149,80.529747,-51.208069,-0.633482,-0.121201,0.020777,7.723393,-6.882905,10.526897
18,1438520610,163.162582,80.615822,-52.534317,-0.591169,-0.173797,0.309848,5.908925,-9.595050,10.888664
19,1438537277,161.749878,80.735695,-54.039845,-0.562690,-0.160675,0.203778,5.798830,-12.261298,11.602762
20,1438553944,160.110092,80.885857,-55.786694,-0.641144,-0.082334,-0.223555,6.508139,-14.972323,12.692718
21,1438570611,158.278870,81.041016,-57.769222,-0.689124,-0.006275,-0.457183,9.020892,-16.330317,13.971300
22,1438587278,156.328857,81.196678,-59.897331,-0.696721,0.097772,-0.338155,10.570865,-17.217789,14.392991
23,1438603945,154.261795,81.366127,-62.145111,-0.765909,0.293217,-0.252389,10.720586,-18.763676,14.140309
24,1438620612,152.025909,81.562988,-64.540863,-1.040379,0.566780,-0.211120,9.427551,-21.160124,13.512057
25,1438637279,150.021362,81.715630,-66.683594,-1.028209,0.362964,-0.428711,8.347483,-18.053595,11.730017
26,1438653946,149.136734,81.703934,-67.866386,-0.029430,-0.178004,-1.011452,18.571955,-5.561794,8.992420
27,1438670613,148.822906,81.541908,-68.739632,0.756309,-0.049482,-1.159789,34.424583,3.408829,11.361763
28,1438687280,147.638672,81.335121,-70.614296,0.641964,-0.012620,-0.459378,41.602402,0.747813,20.583666
29,1438703947,145.030060,81.156776,-73.907074,0.435497,-0.887203,0.371065,40.169422,-8.753682,30.764982
30,1438720614,141.139908,81.036781,-78.459541,0.323265,-1.717688,0.511611,37.869480,-20.624994,37.923981
31,1438737281,136.416489,80.934013,-83.785606,0.233109,-1.914538,0.006239,33.633842,-29.348597,41.516411
32,1438753948,131.571854,80.756180,-89.124519,0.123218,-1.533681,-0.675393,26.999472,-30.247210,42.864067
33,1438770615,127.400650,80.424477,-93.684738,0.234705,-1.216517,-1.284089,21.084337,-22.866978,43.594707
34,1438787282,124.618866,79.855614,-96.808968,0.649168,-1.070233,-1.611644,19.199625,-6.903517,46.274937
35,1438803949,123.050682,79.052704,-98.638885,1.295033,-1.141097,-1.657916,15.276512,9.127095,51.005386
36,1438820616,122.092010,78.055016,-99.895340,1.731204,-1.337798,-1.421741,17.780262,18.609819,58.296852
