sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_18:33:43_514 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,2888799615,-152.079544,72.433807,-37.992672,-0.041210,0.117812,-0.255815,4.286881,-3.462901,-3.683183
2,2888816282,-151.772507,72.439598,-37.725487,-0.016282,0.111417,-0.261860,4.561424,-3.571422,-4.195719
3,2888832949,-151.420944,72.458336,-37.408302,-0.002657,0.117100,-0.272693,4.372300,-4.704208,-4.605011
4,2888849616,-151.049576,72.490540,-37.062675,-0.015314,0.117694,-0.267551,3.929752,-5.685804,-4.635746
5,2888866283,-150.664932,72.530220,-36.702358,-0.024783,0.089207,-0.250910,3.882829,-6.229920,-4.606804
6,2888882950,-150.292679,72.570885,-36.359959,-0.013399,0.079308,-0.237882,4.159151,-6.146946,-4.249891
7,2888899617,-149.911560,72.620224,-36.007481,-0.011481,0.122878,-0.223284,4.111435,-6.703280,-4.102182
8,2888916284,-149.487305,72.700813,-35.607716,-0.036560,0.184152,-0.185695,3.983192,-8.767115,-3.825040
9,2888932951,-149.063736,72.800430,-35.216110,-0.053428,0.148235,-0.234890,4.398937,-9.683614,-3.028651
10,2888949618,-148.686783,72.900864,-34.879223,-0.047629,0.077841,-0.273564,4.727921,-9.223559,-2.081135
11,2888966285,-148.348801,72.999779,-34.575443,-0.035481,-0.002393,-0.305559,4.277021,-8.837817,-1.551695
12,2888982952,-148.018402,73.116173,-34.244877,-0.090158,0.029493,-0.354161,2.275760,-9.965688,-1.324408
13,2888999619,-147.686829,73.248253,-33.874687,-0.164225,0.110206,-0.312657,0.058198,-11.114033,-1.319054
14,2889016286,-147.383392,73.369957,-33.511169,-0.227787,0.137964,-0.329558,-1.260555,-10.507013,-1.461282
15,2889032953,-147.122406,73.472855,-33.183510,-0.306706,0.123860,-0.310334,-1.757198,-9.209086,-1.475830
16,2889049620,-146.872849,73.580421,-32.857155,-0.394435,0.139824,-0.308433,-2.377384,-9.422928,-1.236774
17,2889066287,-146.644089,73.719818,-32.525658,-0.436776,0.127813,-0.291709,-3.932742,-11.045353,-0.197218
18,2889082954,-146.480728,73.881844,-32.236797,-0.458983,0.028720,-0.259391,-5.416001,-11.759732,1.222898
19,2889099621,-146.436829,74.042702,-32.047359,-0.543055,-0.039843,-0.217413,-6.862120,-10.760925,2.615026
20,2889116288,-146.534729,74.193115,-31.979107,-0.608044,-0.203533,-0.231301,-8.385603,-9.122328,3.944839
21,2889132955,-146.768753,74.337410,-32.016617,-0.577238,-0.451346,-0.295717,-10.445775,-7.876729,5.164081
22,2889149622,-147.124420,74.478569,-32.107979,-0.696352,-0.438849,-0.375566,-14.630857,-7.277100,5.747860
23,2889166289,-147.532791,74.654816,-32.174114,-0.862847,-0.465282,-0.334417,-19.244827,-9.314382,6.487778
24,2889182956,-148.089035,74.833687,-32.359848,-0.850692,-0.801087,-0.262933,-21.194117,-8.501117,8.085543
25,2889199623,-148.931396,74.948730,-32.832638,-0.679870,-1.229299,-0.266152,-21.721865,-3.009152,9.795794
26,2889216290,-150.147995,74.989021,-33.683460,-0.500701,-1.538552,-0.422442,-22.258308,3.644638,12.517358
27,2889232957,-151.633087,75.013397,-34.787323,-0.416384,-1.635679,-0.501858,-23.695181,6.067698,15.566169
28,2889249624,-153.322968,75.027550,-36.098415,-0.297959,-1.771507,-0.542564,-23.964066,7.651736,18.297255
29,2889266291,-155.223038,74.984779,-37.632923,-0.125522,-1.798112,-0.561113,-23.628565,11.652818,20.216496
30,2889282958,-157.319550,74.858803,-39.353905,0.118361,-1.726112,-0.505036,-24.647305,16.726789,21.417292
31,2889299625,-159.546310,74.686577,-41.171608,0.339411,-1.498634,-0.436300,-26.931433,19.130970,22.706562
32,2889316292,-161.845657,74.521866,-43.058079,0.441586,-1.216295,-0.425846,-27.393869,18.248192,24.957529
33,2889332959,-164.326202,74.375519,-45.134731,0.422896,-1.085963,-0.535160,-27.351570,17.106609,29.268061
34,2889349626,-167.040848,74.248833,-47.445190,0.366842,-1.151672,-0.655531,-27.974457,15.613719,34.300835
35,2889366293,-169.909393,74.138489,-49.885960,0.250416,-1.167395,-0.804553,-29.758987,13.438582,37.622162
36,2889382960,-172.815170,73.990814,-52.319107,0.244170,-1.113455,-0.934125,-32.525543,13.752505,38.154041
37,2889399627,-175.556259,73.722931,-54.565712,0.296495,-1.010446,-0.987377,-33.539303,18.758362,35.514580
38,2889416294,-177.953598,73.309708,-56.477875,0.423774,-0.957604,-0.974935,-32.383255,25.563803,30.953779
39,2889432961,-179.988403,72.776482,-58.048248,0.624520,-0.788468,-0.991890,-30.520082,31.447985,26.756823
40,2889449628,178.380646,72.134422,-59.259583,0.731232,-0.573115,-1.087502,-27.118116,37.174881,22.302496
41,2889466295,177.069412,71.427414,-60.193768,0.866647,-0.531917,-1.091149,-23.995068,40.650909,19.050329
42,2889482962,176.028854,70.623833,-60.883240,1.099414,-0.586885,-1.069956,-21.869484,46.280136,16.186537
43,2889499629,175.161942,69.729317,-61.393429,1.220046,-0.526468,-0.958029,-21.780197,51.670185,14.329369
44,2889516296,174.324097,68.793167,-61.850082,1.314793,-0.359529,-0.813348,-23.212038,53.996387,14.665643
45,2889532963,173.431503,67.849747,-62.326050,1.398314,-0.240109,-0.502474,-25.579239,54.110588,16.387476
46,2889549630,172.525482,66.946968,-62.769165,1.553007,-0.072123,-0.443788,-28.381496,51.458744,16.625311
47,2889566297,171.772430,66.120163,-63.047153,1.623676,0.130069,-0.103168,-28.452497,47.182587,13.219881
48,2889582964,171.151718,65.300743,-63.191048,1.621542,0.439700,-0.059314,-27.942659,47.039997,10.678672
49,2889599631,170.718018,64.513573,-63.150494,1.588519,0.980191,0.213145,-26.798555,45.745743,6.292354
