sep=,
DeviceTag:,DOT1
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-03-17_10:18:05_834 GMT+1
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,936631735,9.361306,47.336662,27.856155,-0.024527,0.492040,-0.425813,-2.456476,-0.086392,-0.507452
2,936648402,9.332773,47.334579,27.847023,0.016137,0.494279,-0.450549,-2.328732,-0.317329,-0.373728
3,936665069,9.333576,47.349010,27.844929,0.003252,0.473664,-0.462703,-0.899377,0.711040,-0.234433
4,936681736,9.361753,47.376381,27.855951,-0.095527,0.437397,-0.464902,0.164632,1.562522,0.164850
5,936698403,9.386399,47.403400,27.867474,-0.117175,0.470764,-0.447278,-0.059678,1.544593,0.177605
6,936715070,9.404381,47.419720,27.885138,-0.126474,0.520012,-0.502205,-0.710432,0.949136,0.508867
7,936731737,9.420399,47.428013,27.903526,-0.050353,0.589114,-0.472858,-0.807517,0.472048,0.568890
8,936748404,9.428918,47.436359,27.907761,-0.012399,0.572842,-0.469666,-0.665482,0.385849,0.030639
9,936765071,9.424547,47.447472,27.895636,-0.031954,0.461159,-0.448946,-0.738619,0.444745,-0.632160
10,936781738,9.396707,47.461456,27.868839,-0.048029,0.368564,-0.416577,-1.516349,0.521250,-1.231996
11,936798405,9.357954,47.471096,27.836611,-0.033539,0.359557,-0.439360,-1.961805,0.232992,-1.377425
12,936815072,9.334276,47.489429,27.820940,0.006494,0.363754,-0.478981,-1.765483,0.854651,-0.821143
13,936831739,9.333542,47.516563,27.819195,0.046524,0.350444,-0.507528,-1.084851,1.480190,-0.278218
14,936848406,9.339803,47.542507,27.819046,-0.030999,0.354005,-0.502666,-0.689584,1.413712,-0.244063
15,936865073,9.351406,47.567352,27.833225,-0.135663,0.372757,-0.491714,-0.950897,1.435342,0.291978
16,936881740,9.367840,47.593094,27.861763,-0.160181,0.376771,-0.420180,-1.302700,1.583806,0.860286
17,936898407,9.389828,47.611900,27.903131,-0.149745,0.404448,-0.440115,-1.543050,1.259293,1.443154
18,936915074,9.408474,47.626667,27.941967,-0.077019,0.419219,-0.439667,-1.647640,1.005446,1.394362
19,936931741,9.411262,47.640114,27.962126,0.013118,0.390824,-0.424213,-1.750026,0.802337,0.641886
20,936948408,9.401152,47.656357,27.966827,0.036016,0.349680,-0.427590,-1.832230,0.864589,-0.007633
21,936965075,9.385247,47.664364,27.971228,-0.028917,0.303440,-0.514500,-2.160764,0.374771,0.055240
22,936981742,9.368448,47.651207,27.985411,-0.071696,0.326498,-0.553677,-2.631154,-0.816021,0.637263
23,936998409,9.364335,47.625237,28.013916,-0.137011,0.371195,-0.525633,-2.526936,-1.476021,1.353689
24,937015076,9.360125,47.587914,28.039450,-0.130092,0.386120,-0.429995,-2.427303,-2.163927,1.369748
25,937031743,9.337545,47.541840,28.050365,-0.145732,0.368708,-0.338732,-2.858544,-2.781924,0.850643
26,937048410,9.302009,47.493919,28.050863,-0.100467,0.323949,-0.334996,-3.176461,-2.958190,0.452378
27,937065077,9.281720,47.470852,28.053625,-0.069106,0.290701,-0.390588,-2.337927,-1.477174,0.280171
28,937081744,9.277966,47.464851,28.060537,-0.068578,0.246697,-0.492907,-1.516963,-0.438976,0.268671
29,937098411,9.270441,47.451290,28.062836,-0.018463,0.223363,-0.496912,-1.446618,-0.930932,0.074706
30,937115078,9.257566,47.415981,28.067482,-0.072855,0.223106,-0.514921,-1.977544,-2.187286,0.473355
31,937131745,9.245388,47.372536,28.080879,-0.087835,0.199534,-0.508272,-2.323661,-2.611881,0.904596
32,937148412,9.227921,47.334122,28.081755,-0.090683,0.192731,-0.451830,-2.211247,-2.378267,0.464045
33,937165079,9.198009,47.295418,28.072002,-0.127136,0.165195,-0.442464,-2.358238,-2.483599,-0.078016
34,937181746,9.164189,47.261021,28.052237,-0.008825,0.143112,-0.391803,-2.240701,-2.279748,-0.443907
