sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_18:02:05_533 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,990744988,-53.603313,-30.147274,-178.959824,0.019935,0.306027,0.367604,-13.133445,2.893718,1.795484
2,990761655,-53.741051,-30.126186,-179.043655,0.484506,0.419251,0.342813,-9.371511,3.231011,-1.653108
3,990778322,-53.771324,-30.162586,-179.139877,0.545506,0.345475,0.121390,-3.299185,1.713611,-4.810641
4,990794989,-53.724689,-30.244678,-179.236176,0.346122,0.153334,0.006493,1.307266,0.093403,-7.025346
5,990811656,-53.636562,-30.359901,-179.350266,0.050415,0.033056,-0.084042,3.250336,-0.353929,-9.172002
6,990828323,-53.550728,-30.481895,-179.499832,-0.119705,0.007750,-0.001881,2.024422,0.859710,-10.585438
7,990844990,-53.462376,-30.588863,-179.702484,-0.293823,0.100283,0.084152,0.542010,3.581150,-11.490144
8,990861657,-53.395405,-30.662130,-179.976334,-0.386413,0.060014,0.137933,-2.932951,7.713878,-12.055009
9,990878324,-53.369625,-30.670210,179.668411,-0.262982,0.113970,0.170455,-7.906393,13.406080,-11.425032
10,990894991,-53.383621,-30.636114,179.255081,-0.060639,0.178624,0.126343,-12.063874,17.323090,-11.186473
11,990911658,-53.401310,-30.589098,178.828079,0.007370,0.080421,0.051547,-12.687073,18.362778,-10.984940
12,990928325,-53.407700,-30.557922,178.408798,0.053167,-0.084007,-0.011324,-11.760364,17.486753,-11.511868
13,990944992,-53.411453,-30.541136,178.009506,0.083664,-0.109045,-0.094092,-10.982323,16.145601,-11.591752
14,990961659,-53.414139,-30.550198,177.622879,0.141259,-0.075626,-0.120987,-10.529308,14.695791,-12.445538
15,990978326,-53.423405,-30.594139,177.253448,0.126122,-0.093194,-0.099070,-10.410552,12.733762,-13.593857
16,990994993,-53.440853,-30.637972,176.918747,0.129486,-0.157150,-0.005809,-9.855614,11.294069,-12.513051
17,991011660,-53.454887,-30.664633,176.627304,0.011411,-0.201505,0.137612,-8.337224,10.109822,-10.348092
18,991028327,-53.482964,-30.659849,176.360657,-0.093575,-0.403785,0.305931,-8.424522,10.206522,-8.066253
19,991044994,-53.540344,-30.633381,176.077072,-0.248331,-0.418064,0.354811,-10.698462,11.691730,-7.532767
20,991061661,-53.616928,-30.607946,175.753952,-0.214358,-0.473020,0.344645,-13.053200,13.307553,-8.779343
21,991078328,-53.689629,-30.611015,175.428925,-0.176704,-0.527178,0.252581,-12.872615,12.380793,-10.195814
22,991094995,-53.765430,-30.647879,175.132370,-0.178737,-0.428658,0.043303,-12.198294,10.008334,-10.941899
23,991111662,-53.907524,-30.703047,174.770340,-0.233978,-0.026693,-0.178986,-18.192640,12.101252,-13.795337
24,991128329,-54.126354,-30.736633,174.055252,-0.096780,0.869156,-0.170477,-33.629429,27.632008,-23.400066
25,991144996,-54.319359,-30.704500,172.789703,0.474167,1.032675,-0.173716,-48.952461,53.057690,-36.698177
26,991161663,-54.442760,-30.658489,171.211853,0.685028,-0.549593,-0.692312,-54.292530,66.770546,-45.281055
