sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_17:36:19_068 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,977787176,130.036835,62.636845,83.148682,0.570754,-0.967985,-0.563289,23.504320,-4.931559,-13.938046
2,977803843,130.402969,62.916718,83.251305,1.411913,0.317063,-0.308663,17.896229,-9.784305,-14.732431
3,977820510,130.411530,63.165215,83.374237,1.895654,1.186285,-0.134408,-4.656790,-8.207904,-13.615646
4,977837177,130.325607,63.384613,83.635567,1.102411,0.158856,-0.202683,-17.757690,-4.241369,-14.699810
5,977853844,130.314896,63.678299,83.912498,0.545985,-1.181412,-0.660151,-14.107363,-6.839833,-18.329021
6,977870511,130.425735,64.066849,84.065804,0.338569,-1.413872,-0.542846,-0.199549,-13.095777,-20.486784
7,977887178,130.726608,64.587883,84.160042,0.702510,-1.342297,-0.497905,14.363890,-19.554308,-25.437956
8,977903845,130.877731,65.232590,84.100082,1.341453,-0.954455,-0.437438,13.734259,-27.504019,-28.381565
9,977920512,130.773727,65.832832,84.001045,0.979496,1.363461,0.035422,0.582519,-26.473194,-25.737682
10,977937179,130.352310,66.281403,83.868919,1.119660,1.632442,1.078327,-16.622871,-21.017002,-18.456810
11,977953846,129.771500,66.661552,83.769302,0.786825,0.390616,0.349622,-27.956007,-17.577232,-16.030247
12,977970513,129.086166,67.005936,83.562599,0.721576,-0.343494,0.296762,-28.302931,-17.957710,-12.972316
13,977987180,128.457062,67.328461,83.171059,0.933393,-0.349479,0.508559,-14.684912,-20.289139,-9.491297
14,978003847,127.906921,67.664200,82.532715,1.089496,-0.470189,0.356079,3.783575,-25.036690,-6.885747
15,978020514,127.572647,67.961708,81.749252,0.747690,-0.622769,0.413444,24.884687,-26.022491,-3.363795
16,978037181,127.176308,68.238976,80.876144,1.037072,0.330341,0.510409,26.242153,-26.679358,-1.469164
17,978053848,126.914986,68.544563,80.272888,-0.250600,0.338669,0.190624,19.391111,-22.742014,-6.720448
18,978070515,126.705254,68.836823,79.957733,-0.230701,0.494719,0.093467,6.449448,-17.062668,-10.035045
19,978087182,126.547340,69.020035,79.550568,1.237536,1.608138,0.246975,14.737692,-14.665483,-3.697276
20,978103849,126.457756,69.112450,79.168121,1.104369,2.006146,0.523300,17.467752,-10.944068,0.298433
21,978120516,126.257988,69.173820,78.944801,0.611164,1.415084,0.284116,1.944817,-7.083167,-0.267217
22,978137183,125.987663,69.227699,78.859444,0.685441,0.658817,-0.000840,-10.016426,-4.435097,-1.670897
23,978153850,125.646820,69.305573,78.766586,0.612152,0.038602,-0.440116,-13.826681,-5.392668,-2.769145
24,978170517,125.353821,69.429077,78.695450,0.550990,-0.223736,-0.660421,-12.171024,-6.584377,-5.296032
25,978187184,125.096336,69.607704,78.692902,0.756992,-0.180753,-0.856978,-13.890344,-7.280237,-8.859634
26,978203851,124.817459,69.809830,78.823349,0.928003,0.067730,-0.889249,-22.658699,-5.774614,-11.630588
27,978220518,124.572609,69.972656,79.037682,0.720005,0.241381,-0.876124,-25.355118,-2.973873,-10.687940
28,978237185,124.440628,70.064262,79.335052,0.816079,0.339868,-0.769835,-23.274065,0.859801,-8.126632
29,978253852,124.469856,70.106895,79.716866,0.605742,0.338165,-0.528540,-18.375027,3.944560,-6.665152
30,978270519,124.593788,70.127876,80.007187,0.826213,0.314868,-0.302576,-7.526281,3.120005,-4.539583
31,978287186,124.821068,70.166519,80.199501,1.026369,0.165088,-0.092935,4.198915,0.858019,-4.284019
32,978303853,125.060707,70.208885,80.252983,0.458482,-0.000671,-0.128349,12.775449,-1.605840,-2.854499
33,978320520,125.446999,70.282471,80.390030,0.202252,-0.300489,-0.133719,16.855026,-1.321578,-5.359988
34,978337187,125.984573,70.452034,80.920685,0.085817,-1.030572,-0.119849,3.682744,1.710104,-14.650909
35,978353854,127.054085,70.741539,82.149063,-0.242460,-0.909904,-0.076028,-3.925313,8.301648,-28.674078
36,978370521,128.853180,71.057892,83.961060,0.072123,-0.198397,-0.130396,6.630699,15.338183,-36.987732
37,978387188,130.768112,71.301117,86.005096,1.244292,0.745320,-0.253092,0.232277,20.013239,-36.678543
38,978403855,132.550446,71.489128,87.962860,0.884536,0.252041,-0.445660,-2.967273,19.466160,-33.481174
39,978420522,134.206879,71.677933,89.676483,0.710634,-0.415127,-0.447938,3.251270,14.792273,-30.690813
40,978437189,135.791382,71.908669,91.207657,0.466161,-0.891874,-0.378890,9.219641,9.480136,-30.229990
41,978453856,137.236725,72.162941,92.495377,0.385658,-0.876209,-0.147491,14.644517,4.300279,-27.933504
42,978470523,138.412079,72.410660,93.424057,0.317994,-0.638486,-0.046440,18.860909,-0.658697,-22.686695
43,978487190,139.306717,72.623421,93.892075,0.338278,-0.177081,-0.117919,28.315126,-5.087648,-14.894403
44,978503857,140.015717,72.760895,93.862106,0.082900,-0.045326,-0.115527,45.679276,-7.660343,-5.074850
45,978520524,140.576736,72.830933,93.395943,0.195100,-0.111586,-0.106384,61.802135,-9.542719,3.539243
46,978537191,141.045944,72.866241,92.692673,-0.050585,-0.517977,-0.091102,69.898125,-10.534039,8.163854
47,978553858,141.527893,72.901993,91.952164,-0.225331,-0.762494,-0.160003,72.797562,-10.877143,8.719775
48,978570525,142.058792,72.959175,91.362465,-0.217823,-0.494794,-0.322150,67.099251,-10.148353,5.898989
49,978587192,142.604324,73.033356,91.017761,-0.265228,0.046654,-0.589299,53.934402,-8.245583,1.931032
50,978603859,143.167755,73.116302,90.980278,-0.231303,0.366480,-0.766142,37.378475,-5.391104,-2.617567
51,978620526,143.731232,73.223663,91.250557,-0.075558,0.469760,-0.810943,19.708473,-3.412577,-7.746446
52,978637193,144.112000,73.366119,91.808983,-0.100454,0.608944,-0.668593,-7.821319,-2.266931,-12.953685
53,978653860,144.603409,73.493431,92.614067,-0.547334,0.819423,-0.458578,-15.392989,0.789737,-15.783314
54,978670527,145.144730,73.576752,93.500069,-0.626380,1.385186,-0.203293,-17.070766,3.545579,-15.336349
55,978687194,145.510498,73.584297,94.271477,-0.090925,1.596940,-0.204386,-21.029455,6.030197,-11.158401
56,978703861,145.432571,73.529922,94.788689,0.572862,2.021240,0.094785,-33.022228,6.625309,-5.531725
57,978720528,145.151855,73.405762,95.156715,0.113624,1.766671,-0.011448,-36.591366,8.659781,-1.071871
58,978737195,144.908203,73.233757,95.445107,-0.304652,0.730754,0.016500,-29.773178,10.255048,1.691859
59,978753862,144.721298,73.092468,95.682465,-0.590584,-0.189941,-0.018384,-23.424686,8.257407,1.359954
60,978770529,144.666489,72.995560,95.853012,-0.897417,-0.604278,-0.215775,-11.656116,5.422090,0.772563
61,978787196,144.672546,72.922516,95.845940,-0.768875,-0.604690,-0.459194,2.184309,2.455022,2.486013
62,978803863,144.683899,72.856445,95.701050,-0.506865,-0.226602,-0.511227,10.409614,0.709299,4.234876
63,978820530,144.712494,72.773560,95.492088,-0.380824,0.003771,-0.516561,15.115982,0.865524,5.754032
64,978837197,144.785400,72.665489,95.226944,-0.421623,0.073856,-0.394266,20.980724,1.519406,7.458515
65,978853864,144.885971,72.537331,94.890617,-0.411935,0.082071,-0.223090,26.709539,1.758080,9.220962
66,978870531,145.009064,72.392723,94.367943,-0.488373,0.395686,-0.205620,38.706234,0.621592,12.576594
67,978887198,145.046280,72.223877,93.551125,-0.564910,0.862977,-0.183494,50.343613,-1.289049,17.873442
68,978903865,144.987793,71.985878,92.434242,-0.930144,1.835802,-0.292687,61.678146,-1.167215,24.918236
69,978920532,144.910156,71.645889,91.195358,-1.842643,2.379963,-0.311352,67.384048,2.308383,30.563950
70,978937199,144.915695,71.184769,90.035309,-2.276006,1.988977,0.357920,67.721008,8.811198,33.913059
71,978953866,144.978210,70.602516,89.006516,-2.075781,1.412361,0.923070,63.490154,15.907638,36.464115
72,978970533,144.963303,69.905190,87.977310,-1.571882,1.265841,1.055778,58.638897,21.193867,40.962234
73,978987200,144.819672,69.054390,86.850754,-1.010103,1.874606,1.011377,56.092087,27.036434,48.605568
74,979003867,144.654846,67.981888,85.867920,-0.787290,2.367876,1.320963,46.395790,38.966522,54.647636
75,979020534,144.513275,66.655846,85.164032,-0.708929,2.631770,1.617090,31.876320,54.292286,59.238647
76,979037201,144.468430,65.107971,84.721649,-1.127254,2.626272,1.582394,22.940332,68.182899,62.630623
77,979053868,144.447845,63.351357,84.449097,-1.279954,2.486574,1.477870,14.890409,80.502815,66.906296
78,979070535,144.542450,61.405670,84.397079,-0.848771,2.341273,1.558404,9.836905,93.063202,68.832008
79,979087202,144.815918,59.221619,84.678024,-0.747763,1.820055,1.728262,3.156692,110.612152,68.802254
80,979103869,145.181412,56.814484,85.173569,-0.755186,1.079750,1.886981,-1.897605,126.198387,69.789780
81,979120536,145.569489,54.199337,85.712929,-0.987789,0.935494,2.110395,-2.000525,138.387756,73.917084
82,979137203,145.786453,51.320557,86.262794,-0.967014,1.346980,2.738419,-11.855899,152.762924,80.746460
83,979153870,145.750992,48.150887,86.937805,-0.727714,1.630641,3.412356,-31.644670,170.813232,85.180977
84,979170537,145.381607,44.730724,87.756142,-0.264988,1.103618,3.748595,-56.350395,187.235947,87.962120
