sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_18:03:54_092 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,1099313826,-110.537392,-3.558055,145.650299,-0.133717,0.168764,-0.093944,-8.883821,-7.450110,5.500938
2,1099330493,-110.724220,-3.418521,145.702255,-0.148006,0.128737,0.145691,-9.627052,-6.879832,6.587379
3,1099347160,-110.898552,-3.275680,145.742447,-0.098951,0.122151,0.149096,-8.924829,-6.310705,7.007057
4,1099363827,-111.025864,-3.114095,145.785004,-0.147592,0.181764,-0.032495,-6.102191,-6.869419,7.991864
5,1099380494,-111.095528,-2.899592,145.823105,-0.177750,0.268268,-0.372335,-2.665989,-7.772972,11.042236
6,1099397161,-111.136452,-2.615340,145.844391,-0.178928,0.215855,-0.529751,-0.999716,-8.351913,15.304367
7,1099413828,-111.150909,-2.279422,145.863571,0.012493,0.063804,-0.080592,0.578777,-9.361506,18.237494
8,1099430495,-111.102188,-1.914060,145.894928,0.022911,0.029111,-0.061199,4.388840,-10.674971,19.624699
9,1099447162,-110.983376,-1.503784,145.937851,-0.077883,0.111235,-0.146617,8.601425,-12.260843,21.904963
10,1099463829,-110.846756,-1.058116,145.962204,-0.026977,-0.004983,0.140791,9.626760,-11.925769,24.312998
11,1099480496,-110.754814,-0.649300,145.944977,0.083481,-0.037479,0.454162,6.899496,-8.763330,23.152010
12,1099497163,-110.693268,-0.292135,145.910950,0.249609,-0.130078,0.688425,5.072533,-6.693519,20.619928
13,1099513830,-110.687386,0.017601,145.865372,0.096312,-0.033811,0.338420,1.744682,-5.025359,18.205076
14,1099530497,-110.716629,0.317853,145.919037,0.100364,-0.353962,0.439462,-0.367210,-10.396170,15.567564
15,1099547164,-110.919281,0.547713,145.936172,-0.457290,0.208361,0.160082,-10.769881,-6.876388,12.378957
16,1099563831,-111.388069,0.697171,145.852020,-0.375464,0.049349,0.325933,-26.675564,0.456157,10.040060
17,1099580498,-112.034027,0.785560,145.702164,-0.513085,-0.007718,-0.130447,-37.243053,5.374166,8.109055
18,1099597165,-112.660667,0.941784,145.604202,-0.524428,-0.016006,-0.413313,-36.113369,0.848687,10.760238
19,1099613832,-113.211388,1.205254,145.511780,-0.348590,0.204182,-0.772062,-31.544962,-2.073678,16.577595
20,1099630499,-113.639732,1.554914,145.405350,-0.082648,0.301668,-0.878322,-24.150625,-3.506366,21.647787
21,1099647166,-113.855743,2.072774,145.310822,-0.007093,0.332842,-1.235060,-11.384955,-8.348391,30.582371
22,1099663833,-113.793724,2.807285,145.277435,-0.056509,0.216446,-1.510636,5.202341,-16.996796,40.981647
