sep=,
DeviceTag:,DOT5
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-01_12:05:10_541 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,331776857,-53.777725,-9.897972,-127.497002,-0.178815,-0.966949,0.597299,27.369551,-3.349499,14.329976
2,331793524,-53.241795,-9.702853,-127.434799,-0.063561,-1.082031,0.380723,33.084129,1.460270,12.211312
3,331810191,-52.719730,-9.514425,-127.426727,-0.036511,-1.075073,0.223174,31.695978,3.878975,9.930409
4,331826858,-52.267014,-9.358787,-127.452545,0.022062,-1.036977,-0.019747,27.198399,4.354088,7.096344
5,331843525,-51.878510,-9.239455,-127.482544,-0.019668,-0.858805,-0.181033,23.307981,3.256937,5.177893
6,331860192,-51.498829,-9.153536,-127.525414,-0.012044,-0.801723,-0.214305,22.656813,2.643395,3.094052
7,331876859,-51.050026,-9.080402,-127.590698,0.103373,-0.732429,-0.161283,26.591818,3.219147,1.629055
8,331893526,-50.483097,-9.005477,-127.684639,0.209387,-0.712806,-0.075632,33.412571,4.613551,0.587500
9,331910193,-49.806568,-8.922265,-127.796204,0.313643,-0.672822,-0.142771,39.830341,5.733993,0.223094
10,331926860,-49.058315,-8.845108,-127.896439,0.425752,-0.577873,-0.272017,44.244595,4.986898,0.280070
11,331943527,-48.298931,-8.788651,-127.975655,0.545929,-0.519834,-0.311092,45.111492,3.223029,0.072427
12,331960194,-47.554028,-8.763122,-128.039032,0.688067,-0.441522,-0.169446,44.387932,1.277116,-0.752135
13,331976861,-46.810307,-8.768592,-128.106140,0.700096,-0.360516,0.142249,44.282494,0.157538,-2.316095
14,331993528,-46.027546,-8.783510,-128.187653,0.509096,-0.291573,0.430828,46.488235,0.348252,-3.354227
15,332010195,-45.178524,-8.793818,-128.288055,0.401383,-0.236060,0.541802,50.288906,1.285788,-3.980569
16,332026862,-44.263004,-8.791238,-128.401459,0.313799,-0.134097,0.630245,54.158127,2.306428,-4.041956
17,332043529,-43.347618,-8.769548,-128.523315,0.361925,-0.287361,0.676291,54.072117,3.406223,-3.688485
18,332060196,-42.511677,-8.710728,-128.624969,0.443131,-0.354040,0.609056,49.494503,4.156574,-1.385223
19,332076863,-41.814972,-8.622109,-128.716431,0.666359,-0.468682,0.349055,41.236317,5.051758,0.170422
20,332093530,-41.326687,-8.514077,-128.788651,0.785904,-0.438538,0.116055,28.910727,5.163825,1.716895
21,332110197,-41.038803,-8.401793,-128.850632,0.848100,-0.476696,-0.113003,16.982639,4.961550,2.289425
22,332126864,-40.911346,-8.285998,-128.906219,0.871437,-0.429533,-0.308022,7.418561,4.877703,2.685422
23,332143531,-40.870029,-8.155263,-128.976440,0.791432,-0.248317,-0.169518,2.128025,6.128115,2.602462
24,332160198,-40.808224,-8.008348,-129.077576,0.622054,0.003663,-0.024791,3.104766,8.063334,1.839050
25,332176865,-40.664719,-7.835517,-129.216187,0.449032,0.151386,0.088704,7.710203,10.700705,1.140387
26,332193532,-40.477962,-7.660839,-129.377808,0.501172,0.241966,0.134775,10.144796,11.676705,0.133897
27,332210199,-40.356514,-7.510573,-129.534149,0.407259,0.246231,0.143752,6.293485,10.358657,-0.621300
28,332226866,-40.347225,-7.398710,-129.657562,0.311523,0.231758,0.215080,-0.157352,7.331988,-0.638128
29,332243533,-40.458145,-7.320270,-129.717422,0.157757,0.148441,0.284309,-6.871363,3.357422,0.946908
30,332260200,-40.663685,-7.257294,-129.688034,0.018188,0.080676,0.313648,-11.865052,-0.802754,4.394034
31,332276867,-40.895908,-7.193446,-129.563751,-0.041106,-0.000499,0.187966,-12.749591,-4.468882,8.713403
32,332293534,-41.075077,-7.112711,-129.363953,0.043532,-0.096479,-0.017790,-9.012414,-6.682142,12.763249
33,332310201,-41.166138,-7.021203,-129.118027,0.080275,-0.288256,-0.282987,-3.404009,-8.030128,15.247969
34,332326868,-41.162609,-6.920401,-128.875900,0.132603,-0.483648,-0.457983,2.219682,-7.476790,15.446541
35,332343535,-41.088387,-6.813388,-128.670914,0.207616,-0.539760,-0.548830,6.167167,-5.730155,14.028518
36,332360202,-40.985149,-6.721785,-128.549072,0.246662,-0.496437,-0.389800,7.296377,-3.154577,9.691460
37,332376869,-40.887417,-6.666476,-128.520966,0.193440,-0.518105,-0.059622,6.301910,-1.126921,4.051859
38,332393536,-40.821186,-6.642335,-128.574768,-0.035839,-0.503553,0.324935,3.839313,0.656998,-0.866939
39,332410203,-40.783566,-6.636877,-128.680313,-0.326196,-0.482324,0.716257,1.763659,1.822939,-3.935033
40,332426870,-40.766411,-6.647915,-128.794571,-0.632816,-0.507034,0.822546,0.474008,1.411049,-4.975460
41,332443537,-40.779850,-6.665505,-128.864410,-0.605965,-0.557373,0.683581,-1.053297,-0.615179,-3.224907
42,332460204,-40.866249,-6.676559,-128.858734,-0.272037,-0.554418,0.593752,-4.903898,-3.255733,0.441249
43,332476871,-41.018421,-6.693675,-128.802460,0.083830,-0.485941,0.366624,-8.498003,-5.503608,2.479919
44,332493538,-41.192886,-6.701853,-128.719009,0.245908,-0.341536,0.135260,-9.645913,-6.173829,4.048287
45,332510205,-41.315029,-6.700697,-128.638763,0.295072,-0.164515,-0.062481,-6.529408,-5.634449,4.262575
46,332526872,-41.336273,-6.680774,-128.595093,0.257233,0.011630,-0.138387,-0.732498,-3.355789,3.367231
