sep=,
DeviceTag:,DOT1
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-03-17_10:05:04_445 GMT+1
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,155266108,17.877764,8.624490,83.551079,0.063025,-0.006676,-0.417613,3.532075,1.737342,-6.469461
2,155282775,17.932020,8.675787,83.452286,0.063918,-0.024342,-0.317585,3.208882,0.999145,-6.630887
3,155299442,17.981060,8.712545,83.346313,0.111608,0.030440,-0.342025,2.965752,0.032599,-6.767067
4,155316109,18.030865,8.743507,83.235481,0.108749,0.067228,-0.447497,3.060366,-0.392860,-6.932873
5,155332776,18.084213,8.769533,83.125404,0.098025,0.123401,-0.424991,3.270428,-0.665700,-6.796997
6,155349443,18.128927,8.798467,83.017326,0.069747,0.104605,-0.420529,2.737697,-0.468021,-6.736768
7,155366110,18.151543,8.827447,82.905952,-0.034062,0.113067,-0.346879,1.445370,-0.529927,-6.924702
8,155382777,18.142872,8.851664,82.797638,-0.079923,0.097790,-0.369767,-0.456124,-0.744612,-6.660416
9,155399444,18.133110,8.862511,82.703049,-0.031285,0.098017,-0.423720,-0.646721,-1.252320,-5.638021
10,155416111,18.145332,8.860620,82.617691,-0.055127,0.095379,-0.447881,0.587831,-1.807232,-4.878682
11,155432778,18.164185,8.848129,82.535934,-0.093438,0.152949,-0.475948,0.951352,-2.346853,-4.480046
12,155449445,18.174911,8.829893,82.463966,-0.153847,0.153278,-0.514710,0.372735,-2.493346,-3.819174
13,155466112,18.180876,8.812875,82.395172,-0.112147,0.111847,-0.548904,0.056508,-2.365653,-3.663513
14,155482779,18.195518,8.797130,82.331154,-0.137224,0.112287,-0.585621,0.531528,-2.204651,-3.417733
15,155499446,18.215889,8.780971,82.278557,-0.199467,0.128295,-0.597668,0.769886,-2.017525,-2.766453
16,155516113,18.225161,8.763135,82.237892,-0.212117,0.078905,-0.609473,-0.006787,-1.892100,-2.062988
17,155532780,18.228340,8.740867,82.208939,-0.170058,0.055033,-0.592693,-0.480597,-1.927766,-1.321615
18,155549447,18.238052,8.718194,82.187714,-0.140971,0.058677,-0.581140,-0.159798,-1.806937,-0.877555
