sep=,
DeviceTag:,DOT10
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-02_17:52:56_572 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,441784009,43.020870,67.643227,59.250042,-0.353946,-2.149114,-1.381485,-2.749498,0.820740,-8.430166
2,441800676,42.704720,67.848381,58.615707,0.129079,-1.327862,-1.536386,17.779510,-1.829532,-18.924435
3,441817343,42.275234,68.037048,57.728317,0.406908,-0.695750,-1.201481,25.101707,-6.206917,-22.359426
4,441834010,42.028347,68.229195,56.836143,0.488968,-0.378308,-1.138374,36.394077,-5.877461,-22.481014
5,441850677,42.200340,68.373909,56.337196,0.370840,-0.028461,-0.693980,39.662914,-2.021405,-13.989501
6,441867344,42.413063,68.492302,55.983562,0.245989,0.761894,-0.034355,34.028564,-1.029610,-10.509310
7,441884011,42.439110,68.604736,55.601566,-0.040266,0.165792,0.114437,24.423954,-1.702749,-10.704100
8,441900678,42.309090,68.713112,55.122696,-0.168628,0.429398,0.328475,20.489758,-3.270582,-12.074004
9,441917345,42.166630,68.819847,54.685337,-0.342132,0.530425,0.358499,17.440605,-2.672510,-11.314786
10,441934012,41.919083,68.911591,54.292107,-0.302683,0.586729,0.132711,8.679101,-2.634998,-9.986874
11,441950679,41.627113,68.958443,54.040112,-0.201045,0.776847,0.149138,-1.885998,-2.554246,-5.913364
12,441967346,41.195686,68.987183,53.817131,0.204224,0.506590,-0.305605,-11.874758,-2.910590,-4.739428
13,441984013,40.891850,68.988708,53.707169,0.115528,0.365606,-0.160859,-10.550747,-2.508740,-1.849135
14,442000680,40.566727,69.023956,53.549622,-0.188540,-0.026982,-0.402632,-9.160590,-1.629686,-3.955755
15,442017347,40.491585,69.029709,53.696869,-0.537444,-0.080716,-0.269023,-11.237231,1.293371,2.167918
16,442034014,40.483131,69.060699,53.946857,-0.279008,-0.205263,-0.278953,-12.994521,3.865183,2.861984
17,442050681,40.429962,69.108940,54.262886,-0.017930,-0.010051,-0.124119,-19.383987,5.559961,3.260936
18,442067348,40.211517,69.118286,54.611191,0.038865,0.251009,0.112524,-31.113449,4.211544,5.308565
19,442084015,39.627335,69.152725,54.643837,0.214513,-0.202867,-0.036152,-35.363739,0.997869,-0.807930
20,442100682,39.031460,69.133240,54.557171,0.185824,-0.410722,-0.282473,-29.374454,-3.111505,-0.705658
21,442117349,38.214104,69.141144,54.365570,0.034931,0.255618,-0.501481,-36.777660,-3.219583,-3.504103
22,442134016,37.465492,69.176048,54.322334,-0.403560,-0.604722,-1.047934,-40.973763,0.052551,-2.024453
