sep=,
DeviceTag:,DOT5
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2026-06-01_12:06:21_146 GMT+2
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,402378269,0.876046,-17.368675,-118.047653,-0.315668,-0.167804,0.486503,2.273020,-12.593567,-0.816738
2,402394936,0.826104,-17.537409,-118.042366,-0.286997,-0.186480,0.565394,-2.587473,-12.577072,0.953094
3,402411603,0.708758,-17.691324,-118.006325,-0.224589,-0.175755,0.797680,-6.071853,-11.663135,2.682862
4,402428270,0.516978,-17.835949,-117.937424,-0.029860,-0.152181,1.026736,-9.930398,-11.091116,4.531511
5,402444937,0.201093,-17.976768,-117.838783,0.168533,-0.264830,1.073248,-16.819286,-10.869267,6.185804
6,402461604,-0.286946,-18.128830,-117.711739,0.226821,-0.312135,1.019897,-26.605349,-11.584530,7.744376
7,402478271,-0.903624,-18.301208,-117.582008,0.294612,-0.446205,0.655236,-34.255089,-12.873735,7.788815
8,402494938,-1.528963,-18.506588,-117.484161,0.452210,-0.505098,0.070351,-35.356930,-14.891430,5.811635
9,402511605,-2.040934,-18.701921,-117.438248,0.360241,-0.431680,-0.049438,-29.532322,-14.249090,2.748913
10,402528272,-2.310824,-18.813417,-117.441185,-0.237568,-0.231564,0.265985,-15.945984,-9.130989,0.090522
11,402544939,-2.297534,-18.853443,-117.490715,-0.099946,-0.114564,0.421149,0.143092,-4.738055,-2.398438
12,402561606,-2.179176,-18.869251,-117.583282,0.261247,-0.151518,0.383042,5.611032,-3.193840,-4.783108
13,402578273,-2.056422,-18.899761,-117.725235,0.262387,-0.159168,0.291254,4.910526,-3.982622,-7.614914
14,402594940,-1.952595,-18.956942,-117.911987,0.156435,-0.174609,0.221843,2.894358,-5.509473,-10.204296
15,402611607,-1.868267,-19.031715,-118.130722,0.007590,-0.197059,0.165876,1.087638,-6.521317,-12.044559
